time,Solar_production_MW,percentage
2022-10-01 00:00:00+0200,0,0.0
2022-10-01 01:00:00+0200,0,0.0
2022-10-01 02:00:00+0200,0,0.0
2022-10-01 03:00:00+0200,0,0.0
2022-10-01 04:00:00+0200,0,0.0
2022-10-01 05:00:00+0200,0,0.0
2022-10-01 06:00:00+0200,0,0.0
2022-10-01 07:00:00+0200,2,0.01
2022-10-01 08:00:00+0200,294,1.92
2022-10-01 09:00:00+0200,1786,11.63
2022-10-01 10:00:00+0200,3524,22.94
2022-10-01 11:00:00+0200,5326,34.66
2022-10-01 12:00:00+0200,6581,42.84
2022-10-01 13:00:00+0200,7032,45.77
2022-10-01 14:00:00+0200,7346,47.81
2022-10-01 15:00:00+0200,6940,45.16
2022-10-01 16:00:00+0200,5064,32.96
2022-10-01 17:00:00+0200,3176,20.67
2022-10-01 18:00:00+0200,1438,9.36
2022-10-01 19:00:00+0200,75,0.49
2022-10-01 20:00:00+0200,0,0.0
2022-10-01 21:00:00+0200,0,0.0
2022-10-01 22:00:00+0200,0,0.0
2022-10-01 23:00:00+0200,0,0.0
2022-10-02 00:00:00+0200,0,0.0
2022-10-02 01:00:00+0200,0,0.0
2022-10-02 02:00:00+0200,0,0.0
2022-10-02 03:00:00+0200,0,0.0
2022-10-02 04:00:00+0200,0,0.0
2022-10-02 05:00:00+0200,0,0.0
2022-10-02 06:00:00+0200,0,0.0
2022-10-02 07:00:00+0200,3,0.02
2022-10-02 08:00:00+0200,380,2.48
2022-10-02 09:00:00+0200,1716,11.17
2022-10-02 10:00:00+0200,3256,21.18
2022-10-02 11:00:00+0200,5638,36.67
2022-10-02 12:00:00+0200,6658,43.3
2022-10-02 13:00:00+0200,7066,45.96
2022-10-02 14:00:00+0200,7696,50.05
2022-10-02 15:00:00+0200,7018,45.64
2022-10-02 16:00:00+0200,5991,38.96
2022-10-02 17:00:00+0200,4075,26.5
2022-10-02 18:00:00+0200,1391,9.05
2022-10-02 19:00:00+0200,60,0.4
2022-10-02 20:00:00+0200,0,0.0
2022-10-02 21:00:00+0200,0,0.0
2022-10-02 22:00:00+0200,0,0.0
2022-10-02 23:00:00+0200,0,0.0
2022-10-03 00:00:00+0200,0,0.0
2022-10-03 01:00:00+0200,0,0.0
2022-10-03 02:00:00+0200,0,0.0
2022-10-03 03:00:00+0200,0,0.0
2022-10-03 04:00:00+0200,0,0.0
2022-10-03 05:00:00+0200,0,0.0
2022-10-03 06:00:00+0200,0,0.0
2022-10-03 07:00:00+0200,3,0.02
2022-10-03 08:00:00+0200,458,2.98
2022-10-03 09:00:00+0200,2169,14.1
2022-10-03 10:00:00+0200,4584,29.79
2022-10-03 11:00:00+0200,6525,42.41
2022-10-03 12:00:00+0200,7017,45.61
2022-10-03 13:00:00+0200,6847,44.5
2022-10-03 14:00:00+0200,5533,35.96
2022-10-03 15:00:00+0200,5049,32.81
2022-10-03 16:00:00+0200,3342,21.72
2022-10-03 17:00:00+0200,2247,14.6
2022-10-03 18:00:00+0200,968,6.29
2022-10-03 19:00:00+0200,37,0.24
2022-10-03 20:00:00+0200,0,0.0
2022-10-03 21:00:00+0200,0,0.0
2022-10-03 22:00:00+0200,0,0.0
2022-10-03 23:00:00+0200,0,0.0
2022-10-04 00:00:00+0200,0,0.0
2022-10-04 01:00:00+0200,0,0.0
2022-10-04 02:00:00+0200,0,0.0
2022-10-04 03:00:00+0200,0,0.0
2022-10-04 04:00:00+0200,0,0.0
2022-10-04 05:00:00+0200,0,0.0
2022-10-04 06:00:00+0200,0,0.0
2022-10-04 07:00:00+0200,1,0.01
2022-10-04 08:00:00+0200,290,1.89
2022-10-04 09:00:00+0200,2259,14.68
2022-10-04 10:00:00+0200,5110,33.19
2022-10-04 11:00:00+0200,7647,49.66
2022-10-04 12:00:00+0200,8960,58.19
2022-10-04 13:00:00+0200,9216,59.85
2022-10-04 14:00:00+0200,8879,57.66
2022-10-04 15:00:00+0200,7778,50.51
2022-10-04 16:00:00+0200,5322,34.56
2022-10-04 17:00:00+0200,2535,16.46
2022-10-04 18:00:00+0200,789,5.13
2022-10-04 19:00:00+0200,16,0.11
2022-10-04 20:00:00+0200,0,0.0
2022-10-04 21:00:00+0200,0,0.0
2022-10-04 22:00:00+0200,0,0.0
2022-10-04 23:00:00+0200,0,0.0
2022-10-05 00:00:00+0200,0,0.0
2022-10-05 01:00:00+0200,0,0.0
2022-10-05 02:00:00+0200,0,0.0
2022-10-05 03:00:00+0200,0,0.0
2022-10-05 04:00:00+0200,0,0.0
2022-10-05 05:00:00+0200,0,0.0
2022-10-05 06:00:00+0200,0,0.0
2022-10-05 07:00:00+0200,1,0.01
2022-10-05 08:00:00+0200,134,0.87
2022-10-05 09:00:00+0200,721,4.68
2022-10-05 10:00:00+0200,1910,12.4
2022-10-05 11:00:00+0200,3438,22.32
2022-10-05 12:00:00+0200,4030,26.16
2022-10-05 13:00:00+0200,4298,27.9
2022-10-05 14:00:00+0200,4347,28.21
2022-10-05 15:00:00+0200,4633,30.07
2022-10-05 16:00:00+0200,3532,22.92
2022-10-05 17:00:00+0200,1562,10.14
2022-10-05 18:00:00+0200,347,2.26
2022-10-05 19:00:00+0200,5,0.04
2022-10-05 20:00:00+0200,0,0.0
2022-10-05 21:00:00+0200,0,0.0
2022-10-05 22:00:00+0200,0,0.0
2022-10-05 23:00:00+0200,0,0.0
2022-10-06 00:00:00+0200,0,0.0
2022-10-06 01:00:00+0200,0,0.0
2022-10-06 02:00:00+0200,0,0.0
2022-10-06 03:00:00+0200,0,0.0
2022-10-06 04:00:00+0200,0,0.0
2022-10-06 05:00:00+0200,0,0.0
2022-10-06 06:00:00+0200,0,0.0
2022-10-06 07:00:00+0200,1,0.01
2022-10-06 08:00:00+0200,396,2.57
2022-10-06 09:00:00+0200,2559,16.6
2022-10-06 10:00:00+0200,5423,35.17
2022-10-06 11:00:00+0200,7769,50.39
2022-10-06 12:00:00+0200,8757,56.79
2022-10-06 13:00:00+0200,9393,60.91
2022-10-06 14:00:00+0200,9210,59.73
2022-10-06 15:00:00+0200,7920,51.36
2022-10-06 16:00:00+0200,6241,40.47
2022-10-06 17:00:00+0200,3770,24.45
2022-10-06 18:00:00+0200,1233,8.0
2022-10-06 19:00:00+0200,11,0.07
2022-10-06 20:00:00+0200,0,0.0
2022-10-06 21:00:00+0200,0,0.0
2022-10-06 22:00:00+0200,0,0.0
2022-10-06 23:00:00+0200,0,0.0
2022-10-07 00:00:00+0200,0,0.0
2022-10-07 01:00:00+0200,0,0.0
2022-10-07 02:00:00+0200,0,0.0
2022-10-07 03:00:00+0200,0,0.0
2022-10-07 04:00:00+0200,0,0.0
2022-10-07 05:00:00+0200,0,0.0
2022-10-07 06:00:00+0200,0,0.0
2022-10-07 07:00:00+0200,0,0.0
2022-10-07 08:00:00+0200,353,2.29
2022-10-07 09:00:00+0200,2227,14.44
2022-10-07 10:00:00+0200,4408,28.57
2022-10-07 11:00:00+0200,6252,40.52
2022-10-07 12:00:00+0200,7177,46.51
2022-10-07 13:00:00+0200,7578,49.11
2022-10-07 14:00:00+0200,7100,46.01
2022-10-07 15:00:00+0200,5816,37.69
2022-10-07 16:00:00+0200,4015,26.02
2022-10-07 17:00:00+0200,2225,14.42
2022-10-07 18:00:00+0200,729,4.73
2022-10-07 19:00:00+0200,22,0.15
2022-10-07 20:00:00+0200,0,0.0
2022-10-07 21:00:00+0200,0,0.0
2022-10-07 22:00:00+0200,0,0.0
2022-10-07 23:00:00+0200,0,0.0
2022-10-08 00:00:00+0200,0,0.0
2022-10-08 01:00:00+0200,0,0.0
2022-10-08 02:00:00+0200,0,0.0
2022-10-08 03:00:00+0200,0,0.0
2022-10-08 04:00:00+0200,0,0.0
2022-10-08 05:00:00+0200,0,0.0
2022-10-08 06:00:00+0200,0,0.0
2022-10-08 07:00:00+0200,0,0.0
2022-10-08 08:00:00+0200,276,1.79
2022-10-08 09:00:00+0200,2219,14.37
2022-10-08 10:00:00+0200,4800,31.09
2022-10-08 11:00:00+0200,6912,44.77
2022-10-08 12:00:00+0200,7329,47.46
2022-10-08 13:00:00+0200,8731,56.54
2022-10-08 14:00:00+0200,7307,47.32
2022-10-08 15:00:00+0200,6426,41.62
2022-10-08 16:00:00+0200,5662,36.66
2022-10-08 17:00:00+0200,3349,21.68
2022-10-08 18:00:00+0200,1029,6.66
2022-10-08 19:00:00+0200,13,0.09
2022-10-08 20:00:00+0200,0,0.0
2022-10-08 21:00:00+0200,0,0.0
2022-10-08 22:00:00+0200,0,0.0
2022-10-08 23:00:00+0200,0,0.0
2022-10-09 00:00:00+0200,0,0.0
2022-10-09 01:00:00+0200,0,0.0
2022-10-09 02:00:00+0200,0,0.0
2022-10-09 03:00:00+0200,0,0.0
2022-10-09 04:00:00+0200,0,0.0
2022-10-09 05:00:00+0200,0,0.0
2022-10-09 06:00:00+0200,0,0.0
2022-10-09 07:00:00+0200,0,0.0
2022-10-09 08:00:00+0200,348,2.26
2022-10-09 09:00:00+0200,2357,15.26
2022-10-09 10:00:00+0200,5077,32.86
2022-10-09 11:00:00+0200,7528,48.72
2022-10-09 12:00:00+0200,8949,57.91
2022-10-09 13:00:00+0200,9589,62.05
2022-10-09 14:00:00+0200,9141,59.16
2022-10-09 15:00:00+0200,7909,51.18
2022-10-09 16:00:00+0200,5991,38.77
2022-10-09 17:00:00+0200,3577,23.15
2022-10-09 18:00:00+0200,1068,6.92
2022-10-09 19:00:00+0200,0,0.0
2022-10-09 20:00:00+0200,0,0.0
2022-10-09 21:00:00+0200,0,0.0
2022-10-09 22:00:00+0200,0,0.0
2022-10-09 23:00:00+0200,0,0.0
2022-10-10 00:00:00+0200,0,0.0
2022-10-10 01:00:00+0200,0,0.0
2022-10-10 02:00:00+0200,0,0.0
2022-10-10 03:00:00+0200,0,0.0
2022-10-10 04:00:00+0200,0,0.0
2022-10-10 05:00:00+0200,0,0.0
2022-10-10 06:00:00+0200,0,0.0
2022-10-10 07:00:00+0200,0,0.0
2022-10-10 08:00:00+0200,337,2.18
2022-10-10 09:00:00+0200,2129,13.77
2022-10-10 10:00:00+0200,4384,28.36
2022-10-10 11:00:00+0200,5379,34.79
2022-10-10 12:00:00+0200,4986,32.25
2022-10-10 13:00:00+0200,4525,29.26
2022-10-10 14:00:00+0200,3600,23.28
2022-10-10 15:00:00+0200,2170,14.03
2022-10-10 16:00:00+0200,2107,13.63
2022-10-10 17:00:00+0200,2254,14.57
2022-10-10 18:00:00+0200,849,5.49
2022-10-10 19:00:00+0200,0,0.0
2022-10-10 20:00:00+0200,0,0.0
2022-10-10 21:00:00+0200,0,0.0
2022-10-10 22:00:00+0200,0,0.0
2022-10-10 23:00:00+0200,0,0.0
2022-10-11 00:00:00+0200,0,0.0
2022-10-11 01:00:00+0200,0,0.0
2022-10-11 02:00:00+0200,0,0.0
2022-10-11 03:00:00+0200,0,0.0
2022-10-11 04:00:00+0200,0,0.0
2022-10-11 05:00:00+0200,0,0.0
2022-10-11 06:00:00+0200,0,0.0
2022-10-11 07:00:00+0200,0,0.0
2022-10-11 08:00:00+0200,264,1.71
2022-10-11 09:00:00+0200,1930,12.47
2022-10-11 10:00:00+0200,4340,28.05
2022-10-11 11:00:00+0200,6751,43.63
2022-10-11 12:00:00+0200,8349,53.96
2022-10-11 13:00:00+0200,8635,55.8
2022-10-11 14:00:00+0200,7543,48.74
2022-10-11 15:00:00+0200,6338,40.95
2022-10-11 16:00:00+0200,4616,29.83
2022-10-11 17:00:00+0200,2888,18.66
2022-10-11 18:00:00+0200,742,4.8
2022-10-11 19:00:00+0200,0,0.0
2022-10-11 20:00:00+0200,0,0.0
2022-10-11 21:00:00+0200,0,0.0
2022-10-11 22:00:00+0200,0,0.0
2022-10-11 23:00:00+0200,0,0.0
2022-10-12 00:00:00+0200,0,0.0
2022-10-12 01:00:00+0200,0,0.0
2022-10-12 02:00:00+0200,0,0.0
2022-10-12 03:00:00+0200,0,0.0
2022-10-12 04:00:00+0200,0,0.0
2022-10-12 05:00:00+0200,0,0.0
2022-10-12 06:00:00+0200,0,0.0
2022-10-12 07:00:00+0200,0,0.0
2022-10-12 08:00:00+0200,227,1.47
2022-10-12 09:00:00+0200,1696,10.95
2022-10-12 10:00:00+0200,4159,26.86
2022-10-12 11:00:00+0200,6573,42.45
2022-10-12 12:00:00+0200,8347,53.9
2022-10-12 13:00:00+0200,8499,54.88
2022-10-12 14:00:00+0200,7006,45.25
2022-10-12 15:00:00+0200,5579,36.03
2022-10-12 16:00:00+0200,4385,28.32
2022-10-12 17:00:00+0200,2039,13.17
2022-10-12 18:00:00+0200,558,3.6
2022-10-12 19:00:00+0200,0,0.0
2022-10-12 20:00:00+0200,0,0.0
2022-10-12 21:00:00+0200,0,0.0
2022-10-12 22:00:00+0200,0,0.0
2022-10-12 23:00:00+0200,0,0.0
2022-10-13 00:00:00+0200,0,0.0
2022-10-13 01:00:00+0200,0,0.0
2022-10-13 02:00:00+0200,0,0.0
2022-10-13 03:00:00+0200,0,0.0
2022-10-13 04:00:00+0200,0,0.0
2022-10-13 05:00:00+0200,0,0.0
2022-10-13 06:00:00+0200,0,0.0
2022-10-13 07:00:00+0200,0,0.0
2022-10-13 08:00:00+0200,70,0.45
2022-10-13 09:00:00+0200,595,3.84
2022-10-13 10:00:00+0200,1460,9.42
2022-10-13 11:00:00+0200,2275,14.69
2022-10-13 12:00:00+0200,2443,15.77
2022-10-13 13:00:00+0200,2562,16.54
2022-10-13 14:00:00+0200,2006,12.95
2022-10-13 15:00:00+0200,1770,11.43
2022-10-13 16:00:00+0200,1308,8.45
2022-10-13 17:00:00+0200,1131,7.3
2022-10-13 18:00:00+0200,442,2.86
2022-10-13 19:00:00+0200,0,0.0
2022-10-13 20:00:00+0200,0,0.0
2022-10-13 21:00:00+0200,0,0.0
2022-10-13 22:00:00+0200,0,0.0
2022-10-13 23:00:00+0200,0,0.0
2022-10-14 00:00:00+0200,0,0.0
2022-10-14 01:00:00+0200,0,0.0
2022-10-14 02:00:00+0200,0,0.0
2022-10-14 03:00:00+0200,0,0.0
2022-10-14 04:00:00+0200,0,0.0
2022-10-14 05:00:00+0200,0,0.0
2022-10-14 06:00:00+0200,0,0.0
2022-10-14 07:00:00+0200,0,0.0
2022-10-14 08:00:00+0200,85,0.55
2022-10-14 09:00:00+0200,532,3.44
2022-10-14 10:00:00+0200,1135,7.32
2022-10-14 11:00:00+0200,1765,11.38
2022-10-14 12:00:00+0200,1890,12.19
2022-10-14 13:00:00+0200,2182,14.08
2022-10-14 14:00:00+0200,2292,14.78
2022-10-14 15:00:00+0200,2159,13.92
2022-10-14 16:00:00+0200,2273,14.66
2022-10-14 17:00:00+0200,1124,7.25
2022-10-14 18:00:00+0200,276,1.79
2022-10-14 19:00:00+0200,0,0.0
2022-10-14 20:00:00+0200,0,0.0
2022-10-14 21:00:00+0200,0,0.0
2022-10-14 22:00:00+0200,0,0.0
2022-10-14 23:00:00+0200,0,0.0
2022-10-15 00:00:00+0200,0,0.0
2022-10-15 01:00:00+0200,0,0.0
2022-10-15 02:00:00+0200,0,0.0
2022-10-15 03:00:00+0200,0,0.0
2022-10-15 04:00:00+0200,0,0.0
2022-10-15 05:00:00+0200,0,0.0
2022-10-15 06:00:00+0200,0,0.0
2022-10-15 07:00:00+0200,0,0.0
2022-10-15 08:00:00+0200,82,0.53
2022-10-15 09:00:00+0200,765,4.93
2022-10-15 10:00:00+0200,2164,13.95
2022-10-15 11:00:00+0200,2683,17.29
2022-10-15 12:00:00+0200,2787,17.96
2022-10-15 13:00:00+0200,2700,17.4
2022-10-15 14:00:00+0200,2777,17.89
2022-10-15 15:00:00+0200,3106,20.01
2022-10-15 16:00:00+0200,3056,19.69
2022-10-15 17:00:00+0200,2210,14.24
2022-10-15 18:00:00+0200,550,3.55
2022-10-15 19:00:00+0200,0,0.0
2022-10-15 20:00:00+0200,0,0.0
2022-10-15 21:00:00+0200,0,0.0
2022-10-15 22:00:00+0200,0,0.0
2022-10-15 23:00:00+0200,0,0.0
2022-10-16 00:00:00+0200,0,0.0
2022-10-16 01:00:00+0200,0,0.0
2022-10-16 02:00:00+0200,0,0.0
2022-10-16 03:00:00+0200,0,0.0
2022-10-16 04:00:00+0200,0,0.0
2022-10-16 05:00:00+0200,0,0.0
2022-10-16 06:00:00+0200,0,0.0
2022-10-16 07:00:00+0200,0,0.0
2022-10-16 08:00:00+0200,85,0.55
2022-10-16 09:00:00+0200,1282,8.26
2022-10-16 10:00:00+0200,3993,25.71
2022-10-16 11:00:00+0200,6661,42.9
2022-10-16 12:00:00+0200,7430,47.85
2022-10-16 13:00:00+0200,7834,50.45
2022-10-16 14:00:00+0200,7617,49.05
2022-10-16 15:00:00+0200,6217,40.03
2022-10-16 16:00:00+0200,3423,22.04
2022-10-16 17:00:00+0200,1434,9.24
2022-10-16 18:00:00+0200,193,1.24
2022-10-16 19:00:00+0200,0,0.0
2022-10-16 20:00:00+0200,0,0.0
2022-10-16 21:00:00+0200,0,0.0
2022-10-16 22:00:00+0200,0,0.0
2022-10-16 23:00:00+0200,0,0.0
2022-10-17 00:00:00+0200,0,0.0
2022-10-17 01:00:00+0200,0,0.0
2022-10-17 02:00:00+0200,0,0.0
2022-10-17 03:00:00+0200,0,0.0
2022-10-17 04:00:00+0200,0,0.0
2022-10-17 05:00:00+0200,0,0.0
2022-10-17 06:00:00+0200,0,0.0
2022-10-17 07:00:00+0200,0,0.0
2022-10-17 08:00:00+0200,69,0.45
