time,Solar_production_MW,percentage
2022-08-01 00:00:00+0200,0,0.0
2022-08-01 01:00:00+0200,0,0.0
2022-08-01 02:00:00+0200,0,0.0
2022-08-01 03:00:00+0200,0,0.0
2022-08-01 04:00:00+0200,0,0.0
2022-08-01 05:00:00+0200,0,0.0
2022-08-01 06:00:00+0200,83,0.57
2022-08-01 07:00:00+0200,614,4.18
2022-08-01 08:00:00+0200,1620,11.02
2022-08-01 09:00:00+0200,3102,21.11
2022-08-01 10:00:00+0200,5672,38.59
2022-08-01 11:00:00+0200,7242,49.27
2022-08-01 12:00:00+0200,8671,59.0
2022-08-01 13:00:00+0200,9183,62.48
2022-08-01 14:00:00+0200,9464,64.39
2022-08-01 15:00:00+0200,9038,61.48
2022-08-01 16:00:00+0200,8921,60.69
2022-08-01 17:00:00+0200,7869,53.53
2022-08-01 18:00:00+0200,6068,41.28
2022-08-01 19:00:00+0200,3517,23.92
2022-08-01 20:00:00+0200,1403,9.54
2022-08-01 21:00:00+0200,66,0.45
2022-08-01 22:00:00+0200,0,0.0
2022-08-01 23:00:00+0200,0,0.0
2022-08-02 00:00:00+0200,0,0.0
2022-08-02 01:00:00+0200,0,0.0
2022-08-02 02:00:00+0200,0,0.0
2022-08-02 03:00:00+0200,0,0.0
2022-08-02 04:00:00+0200,0,0.0
2022-08-02 05:00:00+0200,0,0.0
2022-08-02 06:00:00+0200,134,0.91
2022-08-02 07:00:00+0200,1201,8.17
2022-08-02 08:00:00+0200,3244,22.06
2022-08-02 09:00:00+0200,5663,38.5
2022-08-02 10:00:00+0200,8030,54.6
2022-08-02 11:00:00+0200,9524,64.75
2022-08-02 12:00:00+0200,9948,67.63
2022-08-02 13:00:00+0200,10180,69.21
2022-08-02 14:00:00+0200,9701,65.95
2022-08-02 15:00:00+0200,9333,63.44
2022-08-02 16:00:00+0200,8652,58.82
2022-08-02 17:00:00+0200,7627,51.85
2022-08-02 18:00:00+0200,5832,39.64
2022-08-02 19:00:00+0200,3316,22.54
2022-08-02 20:00:00+0200,1207,8.21
2022-08-02 21:00:00+0200,91,0.62
2022-08-02 22:00:00+0200,0,0.0
2022-08-02 23:00:00+0200,0,0.0
2022-08-03 00:00:00+0200,0,0.0
2022-08-03 01:00:00+0200,0,0.0
2022-08-03 02:00:00+0200,0,0.0
2022-08-03 03:00:00+0200,0,0.0
2022-08-03 04:00:00+0200,0,0.0
2022-08-03 05:00:00+0200,0,0.0
2022-08-03 06:00:00+0200,134,0.91
2022-08-03 07:00:00+0200,1145,7.79
2022-08-03 08:00:00+0200,3014,20.48
2022-08-03 09:00:00+0200,5298,36.0
2022-08-03 10:00:00+0200,7681,52.19
2022-08-03 11:00:00+0200,9718,66.02
2022-08-03 12:00:00+0200,11407,77.49
2022-08-03 13:00:00+0200,12115,82.3
2022-08-03 14:00:00+0200,11982,81.39
2022-08-03 15:00:00+0200,10503,71.34
2022-08-03 16:00:00+0200,9533,64.75
2022-08-03 17:00:00+0200,7639,51.89
2022-08-03 18:00:00+0200,5596,38.01
2022-08-03 19:00:00+0200,3181,21.6
2022-08-03 20:00:00+0200,1184,8.05
2022-08-03 21:00:00+0200,84,0.57
2022-08-03 22:00:00+0200,0,0.0
