time,Solar_production_MW,percentage
2022-05-01 00:00:00+0200,0,0.0
2022-05-01 01:00:00+0200,0,0.0
2022-05-01 02:00:00+0200,0,0.0
2022-05-01 03:00:00+0200,0,0.0
2022-05-01 04:00:00+0200,0,0.0
2022-05-01 05:00:00+0200,0,0.0
2022-05-01 06:00:00+0200,73,0.54
2022-05-01 07:00:00+0200,896,6.55
2022-05-01 08:00:00+0200,2349,17.16
2022-05-01 09:00:00+0200,4392,32.08
2022-05-01 10:00:00+0200,5783,42.24
2022-05-01 11:00:00+0200,6974,50.93
2022-05-01 12:00:00+0200,7707,56.29
2022-05-01 13:00:00+0200,8282,60.48
2022-05-01 14:00:00+0200,8479,61.92
2022-05-01 15:00:00+0200,8214,59.98
2022-05-01 16:00:00+0200,6686,48.82
2022-05-01 17:00:00+0200,5193,37.92
2022-05-01 18:00:00+0200,3631,26.51
2022-05-01 19:00:00+0200,2224,16.24
2022-05-01 20:00:00+0200,558,4.08
2022-05-01 21:00:00+0200,13,0.1
2022-05-01 22:00:00+0200,0,0.0
2022-05-01 23:00:00+0200,0,0.0
2022-05-02 00:00:00+0200,0,0.0
2022-05-02 01:00:00+0200,0,0.0
2022-05-02 02:00:00+0200,0,0.0
2022-05-02 03:00:00+0200,0,0.0
2022-05-02 04:00:00+0200,0,0.0
2022-05-02 05:00:00+0200,0,0.0
2022-05-02 06:00:00+0200,92,0.67
2022-05-02 07:00:00+0200,1154,8.42
2022-05-02 08:00:00+0200,3211,23.43
2022-05-02 09:00:00+0200,5726,41.79
2022-05-02 10:00:00+0200,8086,59.01
2022-05-02 11:00:00+0200,9886,72.14
2022-05-02 12:00:00+0200,11065,80.74
2022-05-02 13:00:00+0200,11657,85.06
2022-05-02 14:00:00+0200,11579,84.49
2022-05-02 15:00:00+0200,10719,78.21
2022-05-02 16:00:00+0200,8776,64.04
2022-05-02 17:00:00+0200,6941,50.65
2022-05-02 18:00:00+0200,5048,36.83
2022-05-02 19:00:00+0200,2557,18.66
2022-05-02 20:00:00+0200,684,4.99
2022-05-02 21:00:00+0200,4,0.03
2022-05-02 22:00:00+0200,0,0.0
2022-05-02 23:00:00+0200,0,0.0
2022-05-03 00:00:00+0200,0,0.0
2022-05-03 01:00:00+0200,0,0.0
2022-05-03 02:00:00+0200,0,0.0
2022-05-03 03:00:00+0200,0,0.0
2022-05-03 04:00:00+0200,0,0.0
2022-05-03 05:00:00+0200,0,0.0
2022-05-03 06:00:00+0200,100,0.73
2022-05-03 07:00:00+0200,909,6.63
2022-05-03 08:00:00+0200,2250,16.41
2022-05-03 09:00:00+0200,3920,28.59
2022-05-03 10:00:00+0200,5183,37.8
2022-05-03 11:00:00+0200,6009,43.82
2022-05-03 12:00:00+0200,6934,50.56
2022-05-03 13:00:00+0200,7363,53.68
2022-05-03 14:00:00+0200,6435,46.92
2022-05-03 15:00:00+0200,6100,44.48
2022-05-03 16:00:00+0200,5369,39.14
2022-05-03 17:00:00+0200,4801,35.0
2022-05-03 18:00:00+0200,2996,21.84
2022-05-03 19:00:00+0200,1518,11.07
2022-05-03 20:00:00+0200,421,3.07
2022-05-03 21:00:00+0200,14,0.1
2022-05-03 22:00:00+0200,0,0.0
2022-05-03 23:00:00+0200,0,0.0
2022-05-04 00:00:00+0200,0,0.0
2022-05-04 01:00:00+0200,0,0.0
2022-05-04 02:00:00+0200,0,0.0
2022-05-04 03:00:00+0200,0,0.0
2022-05-04 04:00:00+0200,0,0.0
2022-05-04 05:00:00+0200,0,0.0
2022-05-04 06:00:00+0200,77,0.56
2022-05-04 07:00:00+0200,859,6.26
