time,Solar_production_MW,percentage
2023-08-01 00:00:00+0200,0,0.0
2023-08-01 01:00:00+0200,0,0.0
2023-08-01 02:00:00+0200,0,0.0
2023-08-01 03:00:00+0200,0,0.0
2023-08-01 04:00:00+0200,0,0.0
2023-08-01 05:00:00+0200,0,0.0
2023-08-01 06:00:00+0200,75,0.4
2023-08-01 07:00:00+0200,740,3.96
2023-08-01 08:00:00+0200,2259,12.08
2023-08-01 09:00:00+0200,4054,21.68
2023-08-01 10:00:00+0200,5711,30.55
2023-08-01 11:00:00+0200,7177,38.39
2023-08-01 12:00:00+0200,9442,50.5
2023-08-01 13:00:00+0200,9964,53.29
2023-08-01 14:00:00+0200,10680,57.11
2023-08-01 15:00:00+0200,9870,52.78
2023-08-01 16:00:00+0200,9057,48.43
2023-08-01 17:00:00+0200,6321,33.8
2023-08-01 18:00:00+0200,3871,20.7
2023-08-01 19:00:00+0200,2062,11.03
2023-08-01 20:00:00+0200,789,4.22
2023-08-01 21:00:00+0200,108,0.58
2023-08-01 22:00:00+0200,0,0.0
2023-08-01 23:00:00+0200,0,0.0
2023-08-02 00:00:00+0200,0,0.0
2023-08-02 01:00:00+0200,0,0.0
2023-08-02 02:00:00+0200,0,0.0
2023-08-02 03:00:00+0200,0,0.0
2023-08-02 04:00:00+0200,0,0.0
2023-08-02 05:00:00+0200,0,0.0
2023-08-02 06:00:00+0200,77,0.41
2023-08-02 07:00:00+0200,496,2.65
2023-08-02 08:00:00+0200,1009,5.4
2023-08-02 09:00:00+0200,1399,7.48
2023-08-02 10:00:00+0200,2361,12.62
2023-08-02 11:00:00+0200,3993,21.34
2023-08-02 12:00:00+0200,6598,35.27
2023-08-02 13:00:00+0200,8652,46.24
2023-08-02 14:00:00+0200,10514,56.19
2023-08-02 15:00:00+0200,11125,59.46
2023-08-02 16:00:00+0200,8886,47.49
2023-08-02 17:00:00+0200,5577,29.81
2023-08-02 18:00:00+0200,3764,20.12
2023-08-02 19:00:00+0200,2495,13.33
2023-08-02 20:00:00+0200,698,3.73
2023-08-02 21:00:00+0200,66,0.36
2023-08-02 22:00:00+0200,0,0.0
2023-08-02 23:00:00+0200,0,0.0
2023-08-03 00:00:00+0200,0,0.0
2023-08-03 01:00:00+0200,0,0.0
2023-08-03 02:00:00+0200,0,0.0
2023-08-03 03:00:00+0200,0,0.0
2023-08-03 04:00:00+0200,0,0.0
2023-08-03 05:00:00+0200,0,0.0
2023-08-03 06:00:00+0200,66,0.35
2023-08-03 07:00:00+0200,530,2.83
2023-08-03 08:00:00+0200,1567,8.37
2023-08-03 09:00:00+0200,3238,17.3
2023-08-03 10:00:00+0200,5125,27.38
2023-08-03 11:00:00+0200,6922,36.98
2023-08-03 12:00:00+0200,7897,42.18
2023-08-03 13:00:00+0200,7386,39.46
2023-08-03 14:00:00+0200,6819,36.43
2023-08-03 15:00:00+0200,6794,36.29
2023-08-03 16:00:00+0200,5900,31.52
2023-08-03 17:00:00+0200,4868,26.0
2023-08-03 18:00:00+0200,3403,18.18
2023-08-03 19:00:00+0200,1798,9.6
2023-08-03 20:00:00+0200,849,4.54
2023-08-03 21:00:00+0200,93,0.5
2023-08-03 22:00:00+0200,0,0.0
2023-08-03 23:00:00+0200,0,0.0
2023-08-04 00:00:00+0200,0,0.0
2023-08-04 01:00:00+0200,0,0.0
2023-08-04 02:00:00+0200,0,0.0
2023-08-04 03:00:00+0200,0,0.0
2023-08-04 04:00:00+0200,0,0.0
2023-08-04 05:00:00+0200,0,0.0
2023-08-04 06:00:00+0200,73,0.39
