time,Solar_production_MW,percentage
2020-08-01 00:00:00+0200,0,0.0
2020-08-01 01:00:00+0200,0,0.0
2020-08-01 02:00:00+0200,0,0.0
2020-08-01 03:00:00+0200,0,0.0
2020-08-01 04:00:00+0200,0,0.0
2020-08-01 05:00:00+0200,0,0.0
2020-08-01 06:00:00+0200,46,0.59
2020-08-01 07:00:00+0200,276,3.49
2020-08-01 08:00:00+0200,1003,12.67
2020-08-01 09:00:00+0200,2021,25.51
2020-08-01 10:00:00+0200,3153,39.79
2020-08-01 11:00:00+0200,4201,53.02
2020-08-01 12:00:00+0200,4408,55.63
2020-08-01 13:00:00+0200,4221,53.26
2020-08-01 14:00:00+0200,3995,50.42
2020-08-01 15:00:00+0200,3522,44.44
2020-08-01 16:00:00+0200,3455,43.6
2020-08-01 17:00:00+0200,2949,37.22
2020-08-01 18:00:00+0200,2512,31.7
2020-08-01 19:00:00+0200,1561,19.7
2020-08-01 20:00:00+0200,569,7.19
2020-08-01 21:00:00+0200,84,1.07
2020-08-01 22:00:00+0200,0,0.0
2020-08-01 23:00:00+0200,0,0.0
2020-08-02 00:00:00+0200,0,0.0
2020-08-02 01:00:00+0200,0,0.0
2020-08-02 02:00:00+0200,0,0.0
2020-08-02 03:00:00+0200,0,0.0
2020-08-02 04:00:00+0200,0,0.0
2020-08-02 05:00:00+0200,0,0.0
2020-08-02 06:00:00+0200,53,0.67
2020-08-02 07:00:00+0200,513,6.47
2020-08-02 08:00:00+0200,1348,17.0
2020-08-02 09:00:00+0200,2016,25.42
2020-08-02 10:00:00+0200,2516,31.72
2020-08-02 11:00:00+0200,3655,46.08
2020-08-02 12:00:00+0200,4289,54.07
2020-08-02 13:00:00+0200,5089,64.15
2020-08-02 14:00:00+0200,5643,71.13
2020-08-02 15:00:00+0200,5487,69.15
2020-08-02 16:00:00+0200,4980,62.76
2020-08-02 17:00:00+0200,4297,54.16
2020-08-02 18:00:00+0200,3077,38.77
2020-08-02 19:00:00+0200,1824,23.0
2020-08-02 20:00:00+0200,642,8.1
2020-08-02 21:00:00+0200,35,0.45
2020-08-02 22:00:00+0200,0,0.0
2020-08-02 23:00:00+0200,0,0.0
2020-08-03 00:00:00+0200,0,0.0
2020-08-03 01:00:00+0200,0,0.0
2020-08-03 02:00:00+0200,0,0.0
2020-08-03 03:00:00+0200,0,0.0
2020-08-03 04:00:00+0200,0,0.0
2020-08-03 05:00:00+0200,0,0.0
2020-08-03 06:00:00+0200,78,0.99
2020-08-03 07:00:00+0200,474,5.97
2020-08-03 08:00:00+0200,1283,16.17
2020-08-03 09:00:00+0200,2141,26.96
2020-08-03 10:00:00+0200,3221,40.57
2020-08-03 11:00:00+0200,3868,48.72
2020-08-03 12:00:00+0200,4048,50.97
2020-08-03 13:00:00+0200,4120,51.87
2020-08-03 14:00:00+0200,3132,39.44
2020-08-03 15:00:00+0200,2728,34.35
2020-08-03 16:00:00+0200,1989,25.04
2020-08-03 17:00:00+0200,2245,28.26
2020-08-03 18:00:00+0200,2038,25.66
2020-08-03 19:00:00+0200,1175,14.8
2020-08-03 20:00:00+0200,545,6.87
2020-08-03 21:00:00+0200,73,0.93
2020-08-03 22:00:00+0200,0,0.0
2020-08-03 23:00:00+0200,0,0.0
2020-08-04 00:00:00+0200,0,0.0
2020-08-04 01:00:00+0200,0,0.0
2020-08-04 02:00:00+0200,0,0.0
2020-08-04 03:00:00+0200,0,0.0
2020-08-04 04:00:00+0200,0,0.0
2020-08-04 05:00:00+0200,0,0.0
2020-08-04 06:00:00+0200,57,0.72
2020-08-04 07:00:00+0200,571,7.19
2020-08-04 08:00:00+0200,1661,20.9
2020-08-04 09:00:00+0200,3083,38.79
2020-08-04 10:00:00+0200,4146,52.16
2020-08-04 11:00:00+0200,5083,63.93
2020-08-04 12:00:00+0200,5944,74.77
2020-08-04 13:00:00+0200,6252,78.63
2020-08-04 14:00:00+0200,6514,81.93
2020-08-04 15:00:00+0200,6067,76.3
2020-08-04 16:00:00+0200,5067,63.72
2020-08-04 17:00:00+0200,4227,53.16
2020-08-04 18:00:00+0200,2801,35.23
2020-08-04 19:00:00+0200,1310,16.48
2020-08-04 20:00:00+0200,409,5.15
2020-08-04 21:00:00+0200,33,0.43
2020-08-04 22:00:00+0200,0,0.0
2020-08-04 23:00:00+0200,0,0.0
2020-08-05 00:00:00+0200,0,0.0
2020-08-05 01:00:00+0200,0,0.0
2020-08-05 02:00:00+0200,0,0.0
2020-08-05 03:00:00+0200,0,0.0
2020-08-05 04:00:00+0200,0,0.0
2020-08-05 05:00:00+0200,0,0.0
2020-08-05 06:00:00+0200,42,0.53
2020-08-05 07:00:00+0200,564,7.1
2020-08-05 08:00:00+0200,1692,21.27
2020-08-05 09:00:00+0200,3150,39.59
2020-08-05 10:00:00+0200,4396,55.24
2020-08-05 11:00:00+0200,5569,69.98
2020-08-05 12:00:00+0200,6288,79.0
2020-08-05 13:00:00+0200,6725,84.49
2020-08-05 14:00:00+0200,6783,85.21
2020-08-05 15:00:00+0200,6365,79.96
2020-08-05 16:00:00+0200,5557,69.8
2020-08-05 17:00:00+0200,4444,55.83
2020-08-05 18:00:00+0200,3117,39.16
2020-08-05 19:00:00+0200,1672,21.01
2020-08-05 20:00:00+0200,535,6.73
2020-08-05 21:00:00+0200,26,0.34
2020-08-05 22:00:00+0200,0,0.0
2020-08-05 23:00:00+0200,0,0.0
2020-08-06 00:00:00+0200,0,0.0
2020-08-06 01:00:00+0200,0,0.0
2020-08-06 02:00:00+0200,0,0.0
2020-08-06 03:00:00+0200,0,0.0
2020-08-06 04:00:00+0200,0,0.0
2020-08-06 05:00:00+0200,0,0.0
2020-08-06 06:00:00+0200,52,0.66
2020-08-06 07:00:00+0200,620,7.79
2020-08-06 08:00:00+0200,1623,20.38
2020-08-06 09:00:00+0200,2925,36.72
2020-08-06 10:00:00+0200,4277,53.68
2020-08-06 11:00:00+0200,5425,68.09
2020-08-06 12:00:00+0200,6224,78.11
2020-08-06 13:00:00+0200,6531,81.96
2020-08-06 14:00:00+0200,6526,81.89
2020-08-06 15:00:00+0200,6076,76.24
2020-08-06 16:00:00+0200,5313,66.67
2020-08-06 17:00:00+0200,4259,53.44
2020-08-06 18:00:00+0200,2949,37.01
2020-08-06 19:00:00+0200,1590,19.95
2020-08-06 20:00:00+0200,544,6.83
2020-08-06 21:00:00+0200,22,0.28
2020-08-06 22:00:00+0200,0,0.0
2020-08-06 23:00:00+0200,0,0.0
2020-08-07 00:00:00+0200,0,0.0
2020-08-07 01:00:00+0200,0,0.0
2020-08-07 02:00:00+0200,0,0.0
2020-08-07 03:00:00+0200,0,0.0
2020-08-07 04:00:00+0200,0,0.0
2020-08-07 05:00:00+0200,0,0.0
2020-08-07 06:00:00+0200,43,0.54
2020-08-07 07:00:00+0200,568,7.13
2020-08-07 08:00:00+0200,1670,20.95
2020-08-07 09:00:00+0200,3066,38.45
2020-08-07 10:00:00+0200,4359,54.65
2020-08-07 11:00:00+0200,5468,68.55
2020-08-07 12:00:00+0200,6269,78.59
2020-08-07 13:00:00+0200,6674,83.66
2020-08-07 14:00:00+0200,6652,83.39
2020-08-07 15:00:00+0200,6232,78.11
2020-08-07 16:00:00+0200,5422,67.96
2020-08-07 17:00:00+0200,4305,53.96
2020-08-07 18:00:00+0200,3010,37.73
2020-08-07 19:00:00+0200,1654,20.73
2020-08-07 20:00:00+0200,526,6.59
2020-08-07 21:00:00+0200,15,0.19
2020-08-07 22:00:00+0200,0,0.0
2020-08-07 23:00:00+0200,0,0.0
2020-08-08 00:00:00+0200,0,0.0
2020-08-08 01:00:00+0200,0,0.0
2020-08-08 02:00:00+0200,0,0.0
2020-08-08 03:00:00+0200,0,0.0
2020-08-08 04:00:00+0200,0,0.0
2020-08-08 05:00:00+0200,0,0.0
2020-08-08 06:00:00+0200,41,0.52
2020-08-08 07:00:00+0200,534,6.7
2020-08-08 08:00:00+0200,1630,20.42
2020-08-08 09:00:00+0200,2951,36.96
2020-08-08 10:00:00+0200,4251,53.24
2020-08-08 11:00:00+0200,5330,66.75
2020-08-08 12:00:00+0200,6017,75.34
2020-08-08 13:00:00+0200,6343,79.42
2020-08-08 14:00:00+0200,6233,78.04
2020-08-08 15:00:00+0200,5700,71.37
2020-08-08 16:00:00+0200,4823,60.39
2020-08-08 17:00:00+0200,3366,42.14
2020-08-08 18:00:00+0200,2303,28.83
2020-08-08 19:00:00+0200,984,12.32
2020-08-08 20:00:00+0200,236,2.96
2020-08-08 21:00:00+0200,7,0.1
2020-08-08 22:00:00+0200,0,0.0
2020-08-08 23:00:00+0200,0,0.0
2020-08-09 00:00:00+0200,0,0.0
2020-08-09 01:00:00+0200,0,0.0
2020-08-09 02:00:00+0200,0,0.0
2020-08-09 03:00:00+0200,0,0.0
2020-08-09 04:00:00+0200,0,0.0
2020-08-09 05:00:00+0200,0,0.0
2020-08-09 06:00:00+0200,14,0.18
2020-08-09 07:00:00+0200,239,3.0
2020-08-09 08:00:00+0200,794,9.94
2020-08-09 09:00:00+0200,1772,22.18
2020-08-09 10:00:00+0200,3046,38.11
2020-08-09 11:00:00+0200,4369,54.65
2020-08-09 12:00:00+0200,5514,68.97
2020-08-09 13:00:00+0200,5754,71.96
2020-08-09 14:00:00+0200,5924,74.09
2020-08-09 15:00:00+0200,5714,71.47
2020-08-09 16:00:00+0200,4966,62.1
2020-08-09 17:00:00+0200,4083,51.07
2020-08-09 18:00:00+0200,2791,34.91
2020-08-09 19:00:00+0200,1498,18.74
2020-08-09 20:00:00+0200,453,5.67
2020-08-09 21:00:00+0200,15,0.19
2020-08-09 22:00:00+0200,0,0.0
2020-08-09 23:00:00+0200,0,0.0
2020-08-10 00:00:00+0200,0,0.0
2020-08-10 01:00:00+0200,0,0.0
2020-08-10 02:00:00+0200,0,0.0
2020-08-10 03:00:00+0200,0,0.0
2020-08-10 04:00:00+0200,0,0.0
2020-08-10 05:00:00+0200,0,0.0
2020-08-10 06:00:00+0200,37,0.47
2020-08-10 07:00:00+0200,464,5.8
2020-08-10 08:00:00+0200,1469,18.37
2020-08-10 09:00:00+0200,2730,34.12
2020-08-10 10:00:00+0200,4039,50.47
2020-08-10 11:00:00+0200,5014,62.65
2020-08-10 12:00:00+0200,5759,71.96
2020-08-10 13:00:00+0200,6060,75.72
2020-08-10 14:00:00+0200,5843,73.0
2020-08-10 15:00:00+0200,5309,66.33
2020-08-10 16:00:00+0200,4788,59.82
2020-08-10 17:00:00+0200,3730,46.59
2020-08-10 18:00:00+0200,2735,34.16
2020-08-10 19:00:00+0200,1316,16.44
2020-08-10 20:00:00+0200,413,5.17
2020-08-10 21:00:00+0200,13,0.17
2020-08-10 22:00:00+0200,0,0.0
2020-08-10 23:00:00+0200,0,0.0
2020-08-11 00:00:00+0200,0,0.0
2020-08-11 01:00:00+0200,0,0.0
2020-08-11 02:00:00+0200,0,0.0
2020-08-11 03:00:00+0200,0,0.0
2020-08-11 04:00:00+0200,0,0.0
2020-08-11 05:00:00+0200,0,0.0
2020-08-11 06:00:00+0200,33,0.42
2020-08-11 07:00:00+0200,471,5.89
2020-08-11 08:00:00+0200,1436,17.93
2020-08-11 09:00:00+0200,2679,33.44
2020-08-11 10:00:00+0200,3841,47.94
2020-08-11 11:00:00+0200,4747,59.24
2020-08-11 12:00:00+0200,5554,69.32
2020-08-11 13:00:00+0200,5737,71.6
2020-08-11 14:00:00+0200,5544,69.18
2020-08-11 15:00:00+0200,5100,63.65
2020-08-11 16:00:00+0200,4266,53.23
2020-08-11 17:00:00+0200,3189,39.8
2020-08-11 18:00:00+0200,1784,22.26
2020-08-11 19:00:00+0200,885,11.05
2020-08-11 20:00:00+0200,280,3.5
2020-08-11 21:00:00+0200,17,0.22
2020-08-11 22:00:00+0200,0,0.0
2020-08-11 23:00:00+0200,0,0.0
2020-08-12 00:00:00+0200,0,0.0
2020-08-12 01:00:00+0200,0,0.0
2020-08-12 02:00:00+0200,0,0.0
2020-08-12 03:00:00+0200,0,0.0
2020-08-12 04:00:00+0200,0,0.0
2020-08-12 05:00:00+0200,0,0.0
2020-08-12 06:00:00+0200,19,0.25
2020-08-12 07:00:00+0200,344,4.3
2020-08-12 08:00:00+0200,1303,16.25
2020-08-12 09:00:00+0200,2592,32.32
2020-08-12 10:00:00+0200,3945,49.19
2020-08-12 11:00:00+0200,5048,62.94
2020-08-12 12:00:00+0200,5957,74.27
2020-08-12 13:00:00+0200,6199,77.28
2020-08-12 14:00:00+0200,6172,76.93
2020-08-12 15:00:00+0200,5771,71.94
2020-08-12 16:00:00+0200,5109,63.69
2020-08-12 17:00:00+0200,3759,46.85
2020-08-12 18:00:00+0200,2433,30.33
2020-08-12 19:00:00+0200,1328,16.55
2020-08-12 20:00:00+0200,407,5.07
2020-08-12 21:00:00+0200,7,0.1
2020-08-12 22:00:00+0200,0,0.0
2020-08-12 23:00:00+0200,0,0.0
2020-08-13 00:00:00+0200,0,0.0
2020-08-13 01:00:00+0200,0,0.0
2020-08-13 02:00:00+0200,0,0.0
2020-08-13 03:00:00+0200,0,0.0
2020-08-13 04:00:00+0200,0,0.0
2020-08-13 05:00:00+0200,0,0.0
2020-08-13 06:00:00+0200,20,0.26
2020-08-13 07:00:00+0200,316,3.94
2020-08-13 08:00:00+0200,1091,13.59
2020-08-13 09:00:00+0200,2200,27.4
2020-08-13 10:00:00+0200,3322,41.37
2020-08-13 11:00:00+0200,4558,56.77
2020-08-13 12:00:00+0200,5308,66.1
2020-08-13 13:00:00+0200,5906,73.54
2020-08-13 14:00:00+0200,5879,73.2
2020-08-13 15:00:00+0200,5397,67.2
2020-08-13 16:00:00+0200,4185,52.1
2020-08-13 17:00:00+0200,2931,36.5
2020-08-13 18:00:00+0200,1144,14.25
2020-08-13 19:00:00+0200,432,5.38
2020-08-13 20:00:00+0200,121,1.51
2020-08-13 21:00:00+0200,5,0.07
2020-08-13 22:00:00+0200,0,0.0
2020-08-13 23:00:00+0200,0,0.0
2020-08-14 00:00:00+0200,0,0.0
2020-08-14 01:00:00+0200,0,0.0
2020-08-14 02:00:00+0200,0,0.0
2020-08-14 03:00:00+0200,0,0.0
2020-08-14 04:00:00+0200,0,0.0
2020-08-14 05:00:00+0200,0,0.0
2020-08-14 06:00:00+0200,7,0.09
2020-08-14 07:00:00+0200,156,1.95
2020-08-14 08:00:00+0200,784,9.76
2020-08-14 09:00:00+0200,1970,24.51
2020-08-14 10:00:00+0200,3266,40.64
2020-08-14 11:00:00+0200,4239,52.73
2020-08-14 12:00:00+0200,4349,54.1
2020-08-14 13:00:00+0200,4482,55.75
2020-08-14 14:00:00+0200,4525,56.28
2020-08-14 15:00:00+0200,4257,52.95
2020-08-14 16:00:00+0200,3566,44.35
2020-08-14 17:00:00+0200,2672,33.23
2020-08-14 18:00:00+0200,1926,23.96
2020-08-14 19:00:00+0200,814,10.12
2020-08-14 20:00:00+0200,250,3.11
2020-08-14 21:00:00+0200,7,0.09
2020-08-14 22:00:00+0200,0,0.0
2020-08-14 23:00:00+0200,0,0.0
2020-08-15 00:00:00+0200,0,0.0
2020-08-15 01:00:00+0200,0,0.0
2020-08-15 02:00:00+0200,0,0.0
2020-08-15 03:00:00+0200,0,0.0
2020-08-15 04:00:00+0200,0,0.0
2020-08-15 05:00:00+0200,0,0.0
2020-08-15 06:00:00+0200,13,0.17
2020-08-15 07:00:00+0200,192,2.4
2020-08-15 08:00:00+0200,736,9.15
2020-08-15 09:00:00+0200,1571,19.53
2020-08-15 10:00:00+0200,2412,29.97
2020-08-15 11:00:00+0200,3666,45.56
2020-08-15 12:00:00+0200,4271,53.07
2020-08-15 13:00:00+0200,4378,54.4
2020-08-15 14:00:00+0200,4390,54.54
2020-08-15 15:00:00+0200,3932,48.85
2020-08-15 16:00:00+0200,3575,44.41
2020-08-15 17:00:00+0200,2613,32.46
2020-08-15 18:00:00+0200,1514,18.81
2020-08-15 19:00:00+0200,916,11.39
2020-08-15 20:00:00+0200,277,3.45
2020-08-15 21:00:00+0200,12,0.15
2020-08-15 22:00:00+0200,0,0.0
2020-08-15 23:00:00+0200,0,0.0
2020-08-16 00:00:00+0200,0,0.0
2020-08-16 01:00:00+0200,0,0.0
2020-08-16 02:00:00+0200,0,0.0
2020-08-16 03:00:00+0200,0,0.0
2020-08-16 04:00:00+0200,0,0.0
2020-08-16 05:00:00+0200,0,0.0
2020-08-16 06:00:00+0200,9,0.12
2020-08-16 07:00:00+0200,214,2.67
2020-08-16 08:00:00+0200,855,10.62
2020-08-16 09:00:00+0200,2004,24.88
2020-08-16 10:00:00+0200,3288,40.82
2020-08-16 11:00:00+0200,4717,58.55
2020-08-16 12:00:00+0200,5382,66.8
2020-08-16 13:00:00+0200,5343,66.32
2020-08-16 14:00:00+0200,5282,65.55
2020-08-16 15:00:00+0200,4369,54.22
2020-08-16 16:00:00+0200,3422,42.47
2020-08-16 17:00:00+0200,2219,27.54
2020-08-16 18:00:00+0200,1234,15.32
2020-08-16 19:00:00+0200,474,5.89
2020-08-16 20:00:00+0200,86,1.07
2020-08-16 21:00:00+0200,0,0.0
2020-08-16 22:00:00+0200,0,0.0
2020-08-16 23:00:00+0200,0,0.0
2020-08-17 00:00:00+0200,0,0.0
2020-08-17 01:00:00+0200,0,0.0
2020-08-17 02:00:00+0200,0,0.0
2020-08-17 03:00:00+0200,0,0.0
2020-08-17 04:00:00+0200,0,0.0
2020-08-17 05:00:00+0200,0,0.0
2020-08-17 06:00:00+0200,8,0.1
2020-08-17 07:00:00+0200,215,2.67
2020-08-17 08:00:00+0200,813,10.09
2020-08-17 09:00:00+0200,1493,18.52
2020-08-17 10:00:00+0200,2213,27.44
2020-08-17 11:00:00+0200,2923,36.24
2020-08-17 12:00:00+0200,3631,45.02
2020-08-17 13:00:00+0200,3689,45.74
2020-08-17 14:00:00+0200,3614,44.81
2020-08-17 15:00:00+0200,3570,44.26
2020-08-17 16:00:00+0200,3082,38.21
2020-08-17 17:00:00+0200,2533,31.4
2020-08-17 18:00:00+0200,1905,23.62
2020-08-17 19:00:00+0200,992,12.3
2020-08-17 20:00:00+0200,263,3.26
2020-08-17 21:00:00+0200,0,0.0
