time,Solar_production_MW,percentage
2020-06-01 00:00:00+0200,0,0.0
2020-06-01 01:00:00+0200,0,0.0
2020-06-01 02:00:00+0200,0,0.0
2020-06-01 03:00:00+0200,0,0.0
2020-06-01 04:00:00+0200,0,0.0
2020-06-01 05:00:00+0200,18,0.25
2020-06-01 06:00:00+0200,338,4.59
2020-06-01 07:00:00+0200,1117,15.13
2020-06-01 08:00:00+0200,2260,30.63
2020-06-01 09:00:00+0200,3571,48.37
2020-06-01 10:00:00+0200,4764,64.53
2020-06-01 11:00:00+0200,5663,76.7
2020-06-01 12:00:00+0200,6219,84.22
2020-06-01 13:00:00+0200,6454,87.41
2020-06-01 14:00:00+0200,6059,82.06
2020-06-01 15:00:00+0200,5560,75.3
2020-06-01 16:00:00+0200,4435,60.05
2020-06-01 17:00:00+0200,3742,50.67
2020-06-01 18:00:00+0200,2467,33.41
2020-06-01 19:00:00+0200,1549,20.97
2020-06-01 20:00:00+0200,710,9.62
2020-06-01 21:00:00+0200,196,2.66
2020-06-01 22:00:00+0200,0,0.0
2020-06-01 23:00:00+0200,0,0.0
2020-06-02 00:00:00+0200,0,0.0
2020-06-02 01:00:00+0200,0,0.0
2020-06-02 02:00:00+0200,0,0.0
2020-06-02 03:00:00+0200,0,0.0
2020-06-02 04:00:00+0200,0,0.0
2020-06-02 05:00:00+0200,12,0.16
2020-06-02 06:00:00+0200,284,3.85
2020-06-02 07:00:00+0200,1031,13.96
2020-06-02 08:00:00+0200,2170,29.36
2020-06-02 09:00:00+0200,3487,47.17
2020-06-02 10:00:00+0200,4705,63.65
2020-06-02 11:00:00+0200,5598,75.72
2020-06-02 12:00:00+0200,6131,82.94
2020-06-02 13:00:00+0200,6415,86.77
2020-06-02 14:00:00+0200,6155,83.26
2020-06-02 15:00:00+0200,5757,77.87
2020-06-02 16:00:00+0200,4884,66.06
2020-06-02 17:00:00+0200,3815,51.6
2020-06-02 18:00:00+0200,2662,36.01
2020-06-02 19:00:00+0200,1452,19.64
2020-06-02 20:00:00+0200,652,8.82
2020-06-02 21:00:00+0200,121,1.64
2020-06-02 22:00:00+0200,0,0.0
2020-06-02 23:00:00+0200,0,0.0
2020-06-03 00:00:00+0200,0,0.0
2020-06-03 01:00:00+0200,0,0.0
2020-06-03 02:00:00+0200,0,0.0
2020-06-03 03:00:00+0200,0,0.0
2020-06-03 04:00:00+0200,0,0.0
2020-06-03 05:00:00+0200,10,0.14
2020-06-03 06:00:00+0200,188,2.55
2020-06-03 07:00:00+0200,728,9.84
2020-06-03 08:00:00+0200,1718,23.23
2020-06-03 09:00:00+0200,2891,39.07
2020-06-03 10:00:00+0200,4164,56.27
2020-06-03 11:00:00+0200,5259,71.06
2020-06-03 12:00:00+0200,5848,79.02
2020-06-03 13:00:00+0200,6032,81.49
2020-06-03 14:00:00+0200,5396,72.9
2020-06-03 15:00:00+0200,4702,63.52
2020-06-03 16:00:00+0200,3838,51.85
2020-06-03 17:00:00+0200,3075,41.54
2020-06-03 18:00:00+0200,2304,31.13
2020-06-03 19:00:00+0200,1393,18.82
2020-06-03 20:00:00+0200,600,8.11
2020-06-03 21:00:00+0200,142,1.92
2020-06-03 22:00:00+0200,0,0.0
2020-06-03 23:00:00+0200,0,0.0
2020-06-04 00:00:00+0200,0,0.0
2020-06-04 01:00:00+0200,0,0.0
2020-06-04 02:00:00+0200,0,0.0
2020-06-04 03:00:00+0200,0,0.0
2020-06-04 04:00:00+0200,0,0.0
2020-06-04 05:00:00+0200,5,0.07
2020-06-04 06:00:00+0200,65,0.88
2020-06-04 07:00:00+0200,199,2.7
2020-06-04 08:00:00+0200,371,5.02
2020-06-04 09:00:00+0200,657,8.87
2020-06-04 10:00:00+0200,987,13.32
2020-06-04 11:00:00+0200,1275,17.21
2020-06-04 12:00:00+0200,1697,22.9
2020-06-04 13:00:00+0200,1888,25.49
2020-06-04 14:00:00+0200,1749,23.61
2020-06-04 15:00:00+0200,1529,20.63
2020-06-04 16:00:00+0200,1628,21.97
2020-06-04 17:00:00+0200,1145,15.45
2020-06-04 18:00:00+0200,888,11.99
2020-06-04 19:00:00+0200,535,7.22
2020-06-04 20:00:00+0200,301,4.06
2020-06-04 21:00:00+0200,80,1.09
2020-06-04 22:00:00+0200,0,0.0
2020-06-04 23:00:00+0200,0,0.0
2020-06-05 00:00:00+0200,0,0.0
2020-06-05 01:00:00+0200,0,0.0
2020-06-05 02:00:00+0200,0,0.0
2020-06-05 03:00:00+0200,0,0.0
2020-06-05 04:00:00+0200,0,0.0
2020-06-05 05:00:00+0200,16,0.22
2020-06-05 06:00:00+0200,224,3.02
2020-06-05 07:00:00+0200,576,7.78
2020-06-05 08:00:00+0200,1205,16.25
2020-06-05 09:00:00+0200,1433,19.33
2020-06-05 10:00:00+0200,1492,20.12
2020-06-05 11:00:00+0200,1347,18.17
2020-06-05 12:00:00+0200,1625,21.9
2020-06-05 13:00:00+0200,2113,28.48
2020-06-05 14:00:00+0200,2245,30.27
2020-06-05 15:00:00+0200,2400,32.35
2020-06-05 16:00:00+0200,2269,30.59
2020-06-05 17:00:00+0200,2038,27.47
2020-06-05 18:00:00+0200,1866,25.15
2020-06-05 19:00:00+0200,1407,18.97
2020-06-05 20:00:00+0200,585,7.89
2020-06-05 21:00:00+0200,147,1.99
2020-06-05 22:00:00+0200,0,0.0
2020-06-05 23:00:00+0200,0,0.0
2020-06-06 00:00:00+0200,0,0.0
2020-06-06 01:00:00+0200,0,0.0
2020-06-06 02:00:00+0200,0,0.0
2020-06-06 03:00:00+0200,0,0.0
2020-06-06 04:00:00+0200,0,0.0
2020-06-06 05:00:00+0200,12,0.17
2020-06-06 06:00:00+0200,305,4.12
2020-06-06 07:00:00+0200,1023,13.78
2020-06-06 08:00:00+0200,1613,21.72
2020-06-06 09:00:00+0200,2554,34.39
2020-06-06 10:00:00+0200,3721,50.1
2020-06-06 11:00:00+0200,4228,56.93
2020-06-06 12:00:00+0200,4567,61.49
2020-06-06 13:00:00+0200,4741,63.83
2020-06-06 14:00:00+0200,4555,61.32
2020-06-06 15:00:00+0200,4093,55.1
2020-06-06 16:00:00+0200,2755,37.09
2020-06-06 17:00:00+0200,1712,23.05
2020-06-06 18:00:00+0200,1316,17.71
2020-06-06 19:00:00+0200,738,9.94
2020-06-06 20:00:00+0200,388,5.22
2020-06-06 21:00:00+0200,85,1.15
2020-06-06 22:00:00+0200,0,0.0
2020-06-06 23:00:00+0200,0,0.0
2020-06-07 00:00:00+0200,0,0.0
2020-06-07 01:00:00+0200,0,0.0
2020-06-07 02:00:00+0200,0,0.0
2020-06-07 03:00:00+0200,0,0.0
2020-06-07 04:00:00+0200,0,0.0
2020-06-07 05:00:00+0200,11,0.15
2020-06-07 06:00:00+0200,170,2.29
2020-06-07 07:00:00+0200,596,8.02
2020-06-07 08:00:00+0200,1271,17.1
2020-06-07 09:00:00+0200,1997,26.86
2020-06-07 10:00:00+0200,3035,40.82
2020-06-07 11:00:00+0200,3743,50.34
2020-06-07 12:00:00+0200,4064,54.65
2020-06-07 13:00:00+0200,4173,56.12
2020-06-07 14:00:00+0200,3370,45.32
2020-06-07 15:00:00+0200,2869,38.58
2020-06-07 16:00:00+0200,2474,33.26
2020-06-07 17:00:00+0200,2098,28.21
2020-06-07 18:00:00+0200,1255,16.87
2020-06-07 19:00:00+0200,779,10.48
2020-06-07 20:00:00+0200,355,4.78
2020-06-07 21:00:00+0200,114,1.54
2020-06-07 22:00:00+0200,0,0.0
2020-06-07 23:00:00+0200,0,0.0
2020-06-08 00:00:00+0200,0,0.0
2020-06-08 01:00:00+0200,0,0.0
2020-06-08 02:00:00+0200,0,0.0
2020-06-08 03:00:00+0200,0,0.0
2020-06-08 04:00:00+0200,0,0.0
2020-06-08 05:00:00+0200,13,0.18
2020-06-08 06:00:00+0200,187,2.52
2020-06-08 07:00:00+0200,630,8.47
2020-06-08 08:00:00+0200,1271,17.08
2020-06-08 09:00:00+0200,2122,28.5
2020-06-08 10:00:00+0200,2628,35.31
2020-06-08 11:00:00+0200,3614,48.54
2020-06-08 12:00:00+0200,4280,57.49
2020-06-08 13:00:00+0200,3989,53.58
2020-06-08 14:00:00+0200,4116,55.27
2020-06-08 15:00:00+0200,4051,54.4
2020-06-08 16:00:00+0200,3007,40.38
2020-06-08 17:00:00+0200,2579,34.63
2020-06-08 18:00:00+0200,1712,23.0
2020-06-08 19:00:00+0200,1085,14.57
2020-06-08 20:00:00+0200,588,7.9
2020-06-08 21:00:00+0200,104,1.4
2020-06-08 22:00:00+0200,0,0.0
2020-06-08 23:00:00+0200,0,0.0
2020-06-09 00:00:00+0200,0,0.0
2020-06-09 01:00:00+0200,0,0.0
2020-06-09 02:00:00+0200,0,0.0
2020-06-09 03:00:00+0200,0,0.0
2020-06-09 04:00:00+0200,0,0.0
2020-06-09 05:00:00+0200,9,0.12
2020-06-09 06:00:00+0200,98,1.32
2020-06-09 07:00:00+0200,364,4.89
2020-06-09 08:00:00+0200,871,11.69
2020-06-09 09:00:00+0200,1418,19.03
2020-06-09 10:00:00+0200,2214,29.71
2020-06-09 11:00:00+0200,2926,39.25
2020-06-09 12:00:00+0200,3445,46.21
2020-06-09 13:00:00+0200,3644,48.88
2020-06-09 14:00:00+0200,3809,51.09
2020-06-09 15:00:00+0200,4031,54.07
2020-06-09 16:00:00+0200,3723,49.93
2020-06-09 17:00:00+0200,3161,42.4
2020-06-09 18:00:00+0200,2108,28.27
2020-06-09 19:00:00+0200,1419,19.04
2020-06-09 20:00:00+0200,706,9.47
2020-06-09 21:00:00+0200,167,2.25
2020-06-09 22:00:00+0200,0,0.0
2020-06-09 23:00:00+0200,0,0.0
2020-06-10 00:00:00+0200,0,0.0
2020-06-10 01:00:00+0200,0,0.0
2020-06-10 02:00:00+0200,0,0.0
2020-06-10 03:00:00+0200,0,0.0
2020-06-10 04:00:00+0200,0,0.0
2020-06-10 05:00:00+0200,11,0.15
2020-06-10 06:00:00+0200,149,2.0
2020-06-10 07:00:00+0200,495,6.64
2020-06-10 08:00:00+0200,1205,16.15
2020-06-10 09:00:00+0200,2004,26.86
2020-06-10 10:00:00+0200,2858,38.31
2020-06-10 11:00:00+0200,3353,44.93
2020-06-10 12:00:00+0200,3110,41.68
2020-06-10 13:00:00+0200,3046,40.82
2020-06-10 14:00:00+0200,2793,37.42
2020-06-10 15:00:00+0200,2388,32.0
2020-06-10 16:00:00+0200,2079,27.85
2020-06-10 17:00:00+0200,1995,26.73
2020-06-10 18:00:00+0200,1193,15.99
2020-06-10 19:00:00+0200,743,9.96
2020-06-10 20:00:00+0200,352,4.71
2020-06-10 21:00:00+0200,113,1.51
2020-06-10 22:00:00+0200,0,0.0
2020-06-10 23:00:00+0200,0,0.0
2020-06-11 00:00:00+0200,0,0.0
2020-06-11 01:00:00+0200,0,0.0
2020-06-11 02:00:00+0200,0,0.0
2020-06-11 03:00:00+0200,0,0.0
2020-06-11 04:00:00+0200,0,0.0
2020-06-11 05:00:00+0200,9,0.12
2020-06-11 06:00:00+0200,153,2.05
2020-06-11 07:00:00+0200,476,6.38
2020-06-11 08:00:00+0200,864,11.57
2020-06-11 09:00:00+0200,1143,15.31
2020-06-11 10:00:00+0200,1238,16.58
2020-06-11 11:00:00+0200,1363,18.25
2020-06-11 12:00:00+0200,1695,22.69
2020-06-11 13:00:00+0200,2242,30.01
2020-06-11 14:00:00+0200,3002,40.18
2020-06-11 15:00:00+0200,2940,39.35
2020-06-11 16:00:00+0200,2635,35.26
2020-06-11 17:00:00+0200,2370,31.71
2020-06-11 18:00:00+0200,1812,24.25
2020-06-11 19:00:00+0200,1327,17.76
2020-06-11 20:00:00+0200,768,10.28
2020-06-11 21:00:00+0200,190,2.55
2020-06-11 22:00:00+0200,0,0.0
2020-06-11 23:00:00+0200,0,0.0
2020-06-12 00:00:00+0200,0,0.0
2020-06-12 01:00:00+0200,0,0.0
2020-06-12 02:00:00+0200,0,0.0
2020-06-12 03:00:00+0200,0,0.0
2020-06-12 04:00:00+0200,0,0.0
2020-06-12 05:00:00+0200,10,0.15
2020-06-12 06:00:00+0200,225,3.02
2020-06-12 07:00:00+0200,849,11.35
2020-06-12 08:00:00+0200,1783,23.84
2020-06-12 09:00:00+0200,2767,37.0
2020-06-12 10:00:00+0200,4012,53.63
2020-06-12 11:00:00+0200,5075,67.84
2020-06-12 12:00:00+0200,5826,77.87
2020-06-12 13:00:00+0200,5932,79.29
2020-06-12 14:00:00+0200,5908,78.97
2020-06-12 15:00:00+0200,5244,70.08
2020-06-12 16:00:00+0200,3913,52.3
2020-06-12 17:00:00+0200,2696,36.03
2020-06-12 18:00:00+0200,1881,25.14
2020-06-12 19:00:00+0200,1037,13.86
2020-06-12 20:00:00+0200,591,7.91
2020-06-12 21:00:00+0200,185,2.48
2020-06-12 22:00:00+0200,0,0.0
2020-06-12 23:00:00+0200,0,0.0
2020-06-13 00:00:00+0200,0,0.0
2020-06-13 01:00:00+0200,0,0.0
2020-06-13 02:00:00+0200,0,0.0
2020-06-13 03:00:00+0200,0,0.0
2020-06-13 04:00:00+0200,0,0.0
2020-06-13 05:00:00+0200,14,0.19
2020-06-13 06:00:00+0200,208,2.78
2020-06-13 07:00:00+0200,825,11.03
2020-06-13 08:00:00+0200,1948,26.02
2020-06-13 09:00:00+0200,3182,42.49
2020-06-13 10:00:00+0200,4278,57.13
2020-06-13 11:00:00+0200,5068,67.67
2020-06-13 12:00:00+0200,5607,74.87
2020-06-13 13:00:00+0200,6405,85.51
2020-06-13 14:00:00+0200,5998,80.07
2020-06-13 15:00:00+0200,5458,72.86
2020-06-13 16:00:00+0200,4798,64.06
2020-06-13 17:00:00+0200,3976,53.07
2020-06-13 18:00:00+0200,2693,35.94
2020-06-13 19:00:00+0200,1484,19.82
2020-06-13 20:00:00+0200,645,8.61
2020-06-13 21:00:00+0200,148,1.98
2020-06-13 22:00:00+0200,3,0.04
2020-06-13 23:00:00+0200,0,0.0
2020-06-14 00:00:00+0200,0,0.0
2020-06-14 01:00:00+0200,0,0.0
2020-06-14 02:00:00+0200,0,0.0
2020-06-14 03:00:00+0200,0,0.0
2020-06-14 04:00:00+0200,0,0.0
2020-06-14 05:00:00+0200,12,0.17
2020-06-14 06:00:00+0200,195,2.6
2020-06-14 07:00:00+0200,639,8.52
2020-06-14 08:00:00+0200,1328,17.72
2020-06-14 09:00:00+0200,1983,26.45
2020-06-14 10:00:00+0200,2858,38.12
2020-06-14 11:00:00+0200,3331,44.43
2020-06-14 12:00:00+0200,3534,47.13
2020-06-14 13:00:00+0200,3350,44.68
2020-06-14 14:00:00+0200,2552,34.03
2020-06-14 15:00:00+0200,2952,39.37
2020-06-14 16:00:00+0200,2162,28.83
2020-06-14 17:00:00+0200,1173,15.65
2020-06-14 18:00:00+0200,632,8.43
2020-06-14 19:00:00+0200,440,5.88
2020-06-14 20:00:00+0200,287,3.84
2020-06-14 21:00:00+0200,75,1.01
2020-06-14 22:00:00+0200,1,0.02
2020-06-14 23:00:00+0200,0,0.0
2020-06-15 00:00:00+0200,0,0.0
2020-06-15 01:00:00+0200,0,0.0
2020-06-15 02:00:00+0200,0,0.0
2020-06-15 03:00:00+0200,0,0.0
2020-06-15 04:00:00+0200,0,0.0
2020-06-15 05:00:00+0200,8,0.11
2020-06-15 06:00:00+0200,105,1.4
2020-06-15 07:00:00+0200,385,5.14
2020-06-15 08:00:00+0200,960,12.8
2020-06-15 09:00:00+0200,1778,23.69
2020-06-15 10:00:00+0200,2826,37.64
2020-06-15 11:00:00+0200,3829,51.0
2020-06-15 12:00:00+0200,4535,60.41
2020-06-15 13:00:00+0200,4707,62.7
2020-06-15 14:00:00+0200,4931,65.68
2020-06-15 15:00:00+0200,4776,63.6
2020-06-15 16:00:00+0200,3876,51.61
2020-06-15 17:00:00+0200,3199,42.61
2020-06-15 18:00:00+0200,2151,28.65
2020-06-15 19:00:00+0200,1193,15.89
2020-06-15 20:00:00+0200,501,6.67
2020-06-15 21:00:00+0200,107,1.43
2020-06-15 22:00:00+0200,1,0.02
2020-06-15 23:00:00+0200,0,0.0
2020-06-16 00:00:00+0200,0,0.0
