time,Solar_production_MW,percentage
2022-06-01 00:00:00+0200,0,0.0
2022-06-01 01:00:00+0200,0,0.0
2022-06-01 02:00:00+0200,0,0.0
2022-06-01 03:00:00+0200,0,0.0
2022-06-01 04:00:00+0200,0,0.0
2022-06-01 05:00:00+0200,14,0.1
2022-06-01 06:00:00+0200,390,2.79
2022-06-01 07:00:00+0200,1699,12.11
2022-06-01 08:00:00+0200,3586,25.56
2022-06-01 09:00:00+0200,5309,37.84
2022-06-01 10:00:00+0200,6776,48.3
2022-06-01 11:00:00+0200,7529,53.66
2022-06-01 12:00:00+0200,7106,50.64
2022-06-01 13:00:00+0200,7186,51.21
2022-06-01 14:00:00+0200,8515,60.68
2022-06-01 15:00:00+0200,7828,55.78
2022-06-01 16:00:00+0200,6110,43.54
2022-06-01 17:00:00+0200,5499,39.19
2022-06-01 18:00:00+0200,4727,33.68
2022-06-01 19:00:00+0200,3103,22.11
2022-06-01 20:00:00+0200,1477,10.53
2022-06-01 21:00:00+0200,236,1.68
2022-06-01 22:00:00+0200,0,0.0
2022-06-01 23:00:00+0200,0,0.0
2022-06-02 00:00:00+0200,0,0.0
2022-06-02 01:00:00+0200,0,0.0
2022-06-02 02:00:00+0200,0,0.0
2022-06-02 03:00:00+0200,0,0.0
2022-06-02 04:00:00+0200,0,0.0
2022-06-02 05:00:00+0200,26,0.19
2022-06-02 06:00:00+0200,660,4.7
2022-06-02 07:00:00+0200,2108,15.02
2022-06-02 08:00:00+0200,4248,30.25
2022-06-02 09:00:00+0200,6328,45.07
2022-06-02 10:00:00+0200,8133,57.92
2022-06-02 11:00:00+0200,9954,70.89
2022-06-02 12:00:00+0200,11225,79.94
2022-06-02 13:00:00+0200,12204,86.9
2022-06-02 14:00:00+0200,11941,85.03
2022-06-02 15:00:00+0200,11099,79.03
2022-06-02 16:00:00+0200,9471,67.43
2022-06-02 17:00:00+0200,7893,56.2
2022-06-02 18:00:00+0200,5897,41.99
2022-06-02 19:00:00+0200,3528,25.12
2022-06-02 20:00:00+0200,1665,11.85
2022-06-02 21:00:00+0200,325,2.32
2022-06-02 22:00:00+0200,0,0.0
2022-06-02 23:00:00+0200,0,0.0
2022-06-03 00:00:00+0200,0,0.0
2022-06-03 01:00:00+0200,0,0.0
2022-06-03 02:00:00+0200,0,0.0
2022-06-03 03:00:00+0200,0,0.0
2022-06-03 04:00:00+0200,0,0.0
2022-06-03 05:00:00+0200,30,0.22
2022-06-03 06:00:00+0200,612,4.36
2022-06-03 07:00:00+0200,2193,15.61
2022-06-03 08:00:00+0200,4454,31.7
2022-06-03 09:00:00+0200,6912,49.19
2022-06-03 10:00:00+0200,9089,64.68
2022-06-03 11:00:00+0200,10776,76.68
2022-06-03 12:00:00+0200,12090,86.02
2022-06-03 13:00:00+0200,12563,89.39
2022-06-03 14:00:00+0200,11883,84.55
2022-06-03 15:00:00+0200,10717,76.25
2022-06-03 16:00:00+0200,8866,63.08
2022-06-03 17:00:00+0200,7042,50.1
2022-06-03 18:00:00+0200,4939,35.14
2022-06-03 19:00:00+0200,2906,20.67
2022-06-03 20:00:00+0200,1146,8.15
2022-06-03 21:00:00+0200,262,1.87
2022-06-03 22:00:00+0200,0,0.0
2022-06-03 23:00:00+0200,0,0.0
2022-06-04 00:00:00+0200,0,0.0
2022-06-04 01:00:00+0200,0,0.0
2022-06-04 02:00:00+0200,0,0.0
2022-06-04 03:00:00+0200,0,0.0
2022-06-04 04:00:00+0200,0,0.0
2022-06-04 05:00:00+0200,35,0.25
2022-06-04 06:00:00+0200,503,3.58
2022-06-04 07:00:00+0200,1492,10.61
2022-06-04 08:00:00+0200,2761,19.64
2022-06-04 09:00:00+0200,3955,28.13
2022-06-04 10:00:00+0200,5684,40.42
2022-06-04 11:00:00+0200,8315,59.12
2022-06-04 12:00:00+0200,9184,65.3
2022-06-04 13:00:00+0200,9939,70.66
2022-06-04 14:00:00+0200,11570,82.26
2022-06-04 15:00:00+0200,10882,77.36
2022-06-04 16:00:00+0200,9711,69.04
2022-06-04 17:00:00+0200,8157,57.99
2022-06-04 18:00:00+0200,6015,42.76
2022-06-04 19:00:00+0200,3625,25.77
2022-06-04 20:00:00+0200,1604,11.4
2022-06-04 21:00:00+0200,299,2.13
2022-06-04 22:00:00+0200,0,0.0
2022-06-04 23:00:00+0200,0,0.0
2022-06-05 00:00:00+0200,0,0.0
2022-06-05 01:00:00+0200,0,0.0
2022-06-05 02:00:00+0200,0,0.0
2022-06-05 03:00:00+0200,0,0.0
2022-06-05 04:00:00+0200,0,0.0
2022-06-05 05:00:00+0200,37,0.27
2022-06-05 06:00:00+0200,339,2.41
2022-06-05 07:00:00+0200,946,6.72
2022-06-05 08:00:00+0200,1601,11.38
2022-06-05 09:00:00+0200,2658,18.89
2022-06-05 10:00:00+0200,5028,35.72
2022-06-05 11:00:00+0200,5592,39.73
2022-06-05 12:00:00+0200,4354,30.94
2022-06-05 13:00:00+0200,3430,24.37
2022-06-05 14:00:00+0200,2670,18.97
2022-06-05 15:00:00+0200,2170,15.42
2022-06-05 16:00:00+0200,1770,12.58
2022-06-05 17:00:00+0200,1202,8.54
2022-06-05 18:00:00+0200,778,5.53
2022-06-05 19:00:00+0200,447,3.18
2022-06-05 20:00:00+0200,220,1.56
2022-06-05 21:00:00+0200,76,0.54
2022-06-05 22:00:00+0200,0,0.0
2022-06-05 23:00:00+0200,0,0.0
2022-06-06 00:00:00+0200,0,0.0
2022-06-06 01:00:00+0200,0,0.0
2022-06-06 02:00:00+0200,0,0.0
2022-06-06 03:00:00+0200,0,0.0
2022-06-06 04:00:00+0200,0,0.0
2022-06-06 05:00:00+0200,13,0.1
2022-06-06 06:00:00+0200,240,1.71
2022-06-06 07:00:00+0200,1098,7.8
2022-06-06 08:00:00+0200,2546,18.08
2022-06-06 09:00:00+0200,4419,31.37
2022-06-06 10:00:00+0200,6334,44.97
2022-06-06 11:00:00+0200,7037,49.96
2022-06-06 12:00:00+0200,7383,52.41
2022-06-06 13:00:00+0200,6920,49.13
2022-06-06 14:00:00+0200,4658,33.06
2022-06-06 15:00:00+0200,3434,24.38
2022-06-06 16:00:00+0200,2242,15.91
2022-06-06 17:00:00+0200,1658,11.77
2022-06-06 18:00:00+0200,1293,9.18
2022-06-06 19:00:00+0200,787,5.59
2022-06-06 20:00:00+0200,406,2.88
2022-06-06 21:00:00+0200,126,0.9
2022-06-06 22:00:00+0200,0,0.0
2022-06-06 23:00:00+0200,0,0.0
2022-06-07 00:00:00+0200,0,0.0
2022-06-07 01:00:00+0200,0,0.0
2022-06-07 02:00:00+0200,0,0.0
2022-06-07 03:00:00+0200,0,0.0
2022-06-07 04:00:00+0200,0,0.0
2022-06-07 05:00:00+0200,17,0.12
2022-06-07 06:00:00+0200,233,1.66
2022-06-07 07:00:00+0200,776,5.51
2022-06-07 08:00:00+0200,1858,13.19
2022-06-07 09:00:00+0200,3001,21.29
2022-06-07 10:00:00+0200,4387,31.12
2022-06-07 11:00:00+0200,5512,39.1
2022-06-07 12:00:00+0200,5738,40.71
2022-06-07 13:00:00+0200,6641,47.11
2022-06-07 14:00:00+0200,8083,57.33
2022-06-07 15:00:00+0200,8059,57.16
2022-06-07 16:00:00+0200,6977,49.49
2022-06-07 17:00:00+0200,5761,40.86
2022-06-07 18:00:00+0200,4208,29.84
2022-06-07 19:00:00+0200,2950,20.92
2022-06-07 20:00:00+0200,1191,8.45
2022-06-07 21:00:00+0200,292,2.08
2022-06-07 22:00:00+0200,0,0.0
2022-06-07 23:00:00+0200,0,0.0
2022-06-08 00:00:00+0200,0,0.0
2022-06-08 01:00:00+0200,0,0.0
2022-06-08 02:00:00+0200,0,0.0
2022-06-08 03:00:00+0200,0,0.0
2022-06-08 04:00:00+0200,0,0.0
2022-06-08 05:00:00+0200,45,0.32
2022-06-08 06:00:00+0200,539,3.82
2022-06-08 07:00:00+0200,1255,8.9
2022-06-08 08:00:00+0200,2446,17.34
2022-06-08 09:00:00+0200,4209,29.84
2022-06-08 10:00:00+0200,5007,35.5
2022-06-08 11:00:00+0200,5257,37.27
2022-06-08 12:00:00+0200,4179,29.62
2022-06-08 13:00:00+0200,3301,23.4
2022-06-08 14:00:00+0200,2546,18.05
2022-06-08 15:00:00+0200,2510,17.79
2022-06-08 16:00:00+0200,2160,15.31
2022-06-08 17:00:00+0200,1974,13.99
