time,Solar_production_MW,percentage
2021-12-01 00:00:00+0100,0,0.0
2021-12-01 01:00:00+0100,0,0.0
2021-12-01 02:00:00+0100,0,0.0
2021-12-01 03:00:00+0100,0,0.0
2021-12-01 04:00:00+0100,0,0.0
2021-12-01 05:00:00+0100,0,0.0
2021-12-01 06:00:00+0100,0,0.0
2021-12-01 07:00:00+0100,0,0.0
2021-12-01 08:00:00+0100,11,0.09
2021-12-01 09:00:00+0100,208,1.72
2021-12-01 10:00:00+0100,818,6.76
2021-12-01 11:00:00+0100,1455,12.01
2021-12-01 12:00:00+0100,1680,13.87
2021-12-01 13:00:00+0100,1305,10.77
2021-12-01 14:00:00+0100,1020,8.42
2021-12-01 15:00:00+0100,539,4.45
2021-12-01 16:00:00+0100,113,0.94
2021-12-01 17:00:00+0100,0,0.0
2021-12-01 18:00:00+0100,0,0.0
2021-12-01 19:00:00+0100,0,0.0
2021-12-01 20:00:00+0100,0,0.0
2021-12-01 21:00:00+0100,0,0.0
2021-12-01 22:00:00+0100,0,0.0
2021-12-01 23:00:00+0100,0,0.0
2021-12-02 00:00:00+0100,0,0.0
2021-12-02 01:00:00+0100,0,0.0
2021-12-02 02:00:00+0100,0,0.0
2021-12-02 03:00:00+0100,0,0.0
2021-12-02 04:00:00+0100,0,0.0
2021-12-02 05:00:00+0100,0,0.0
2021-12-02 06:00:00+0100,0,0.0
2021-12-02 07:00:00+0100,0,0.0
2021-12-02 08:00:00+0100,17,0.14
2021-12-02 09:00:00+0100,431,3.56
2021-12-02 10:00:00+0100,1388,11.45
2021-12-02 11:00:00+0100,2292,18.9
2021-12-02 12:00:00+0100,2425,20.0
2021-12-02 13:00:00+0100,2360,19.47
2021-12-02 14:00:00+0100,2396,19.76
2021-12-02 15:00:00+0100,1278,10.54
2021-12-02 16:00:00+0100,195,1.61
2021-12-02 17:00:00+0100,0,0.0
2021-12-02 18:00:00+0100,0,0.0
2021-12-02 19:00:00+0100,0,0.0
2021-12-02 20:00:00+0100,0,0.0
2021-12-02 21:00:00+0100,0,0.0
2021-12-02 22:00:00+0100,0,0.0
2021-12-02 23:00:00+0100,0,0.0
2021-12-03 00:00:00+0100,0,0.0
2021-12-03 01:00:00+0100,0,0.0
2021-12-03 02:00:00+0100,0,0.0
2021-12-03 03:00:00+0100,0,0.0
2021-12-03 04:00:00+0100,0,0.0
2021-12-03 05:00:00+0100,0,0.0
2021-12-03 06:00:00+0100,0,0.0
2021-12-03 07:00:00+0100,0,0.0
2021-12-03 08:00:00+0100,17,0.14
2021-12-03 09:00:00+0100,330,2.73
2021-12-03 10:00:00+0100,901,7.43
2021-12-03 11:00:00+0100,1220,10.06
2021-12-03 12:00:00+0100,1384,11.41
2021-12-03 13:00:00+0100,1317,10.85
2021-12-03 14:00:00+0100,835,6.88
2021-12-03 15:00:00+0100,293,2.42
2021-12-03 16:00:00+0100,35,0.29
2021-12-03 17:00:00+0100,0,0.0
2021-12-03 18:00:00+0100,0,0.0
2021-12-03 19:00:00+0100,0,0.0
2021-12-03 20:00:00+0100,0,0.0
2021-12-03 21:00:00+0100,0,0.0
2021-12-03 22:00:00+0100,0,0.0
2021-12-03 23:00:00+0100,0,0.0
2021-12-04 00:00:00+0100,0,0.0
2021-12-04 01:00:00+0100,0,0.0
2021-12-04 02:00:00+0100,0,0.0
2021-12-04 03:00:00+0100,0,0.0
2021-12-04 04:00:00+0100,0,0.0
2021-12-04 05:00:00+0100,0,0.0
2021-12-04 06:00:00+0100,0,0.0
2021-12-04 07:00:00+0100,0,0.0
2021-12-04 08:00:00+0100,14,0.12
2021-12-04 09:00:00+0100,213,1.76
2021-12-04 10:00:00+0100,593,4.89
2021-12-04 11:00:00+0100,818,6.74
2021-12-04 12:00:00+0100,770,6.34
2021-12-04 13:00:00+0100,521,4.29
2021-12-04 14:00:00+0100,366,3.02
2021-12-04 15:00:00+0100,313,2.58
2021-12-04 16:00:00+0100,96,0.79
2021-12-04 17:00:00+0100,0,0.0
2021-12-04 18:00:00+0100,0,0.0
2021-12-04 19:00:00+0100,0,0.0
2021-12-04 20:00:00+0100,0,0.0
2021-12-04 21:00:00+0100,0,0.0
2021-12-04 22:00:00+0100,0,0.0
2021-12-04 23:00:00+0100,0,0.0
2021-12-05 00:00:00+0100,0,0.0
2021-12-05 01:00:00+0100,0,0.0
2021-12-05 02:00:00+0100,0,0.0
2021-12-05 03:00:00+0100,0,0.0
2021-12-05 04:00:00+0100,0,0.0
2021-12-05 05:00:00+0100,0,0.0
2021-12-05 06:00:00+0100,0,0.0
2021-12-05 07:00:00+0100,0,0.0
2021-12-05 08:00:00+0100,7,0.06
2021-12-05 09:00:00+0100,205,1.69
2021-12-05 10:00:00+0100,740,6.09
2021-12-05 11:00:00+0100,1196,9.85
2021-12-05 12:00:00+0100,1406,11.58
2021-12-05 13:00:00+0100,1297,10.68
2021-12-05 14:00:00+0100,1092,8.99
2021-12-05 15:00:00+0100,501,4.13
2021-12-05 16:00:00+0100,67,0.56
2021-12-05 17:00:00+0100,0,0.0
2021-12-05 18:00:00+0100,0,0.0
2021-12-05 19:00:00+0100,0,0.0
2021-12-05 20:00:00+0100,0,0.0
2021-12-05 21:00:00+0100,0,0.0
2021-12-05 22:00:00+0100,0,0.0
2021-12-05 23:00:00+0100,0,0.0
2021-12-06 00:00:00+0100,0,0.0
2021-12-06 01:00:00+0100,0,0.0
2021-12-06 02:00:00+0100,0,0.0
2021-12-06 03:00:00+0100,0,0.0
2021-12-06 04:00:00+0100,0,0.0
2021-12-06 05:00:00+0100,0,0.0
2021-12-06 06:00:00+0100,0,0.0
2021-12-06 07:00:00+0100,0,0.0
2021-12-06 08:00:00+0100,11,0.09
2021-12-06 09:00:00+0100,205,1.69
2021-12-06 10:00:00+0100,718,5.91
2021-12-06 11:00:00+0100,1160,9.54
2021-12-06 12:00:00+0100,1560,12.83
2021-12-06 13:00:00+0100,1483,12.2
2021-12-06 14:00:00+0100,1014,8.34
2021-12-06 15:00:00+0100,439,3.61
2021-12-06 16:00:00+0100,67,0.55
2021-12-06 17:00:00+0100,0,0.0
2021-12-06 18:00:00+0100,0,0.0
2021-12-06 19:00:00+0100,0,0.0
2021-12-06 20:00:00+0100,0,0.0
2021-12-06 21:00:00+0100,0,0.0
2021-12-06 22:00:00+0100,0,0.0
2021-12-06 23:00:00+0100,0,0.0
2021-12-07 00:00:00+0100,0,0.0
2021-12-07 01:00:00+0100,0,0.0
2021-12-07 02:00:00+0100,0,0.0
2021-12-07 03:00:00+0100,0,0.0
2021-12-07 04:00:00+0100,0,0.0
2021-12-07 05:00:00+0100,0,0.0
2021-12-07 06:00:00+0100,0,0.0
2021-12-07 07:00:00+0100,0,0.0
2021-12-07 08:00:00+0100,14,0.12
2021-12-07 09:00:00+0100,617,5.07
2021-12-07 10:00:00+0100,2070,17.02
2021-12-07 11:00:00+0100,3343,27.47
