time,Solar_production_MW,percentage
2023-07-01 00:00:00+0200,0,0.0
2023-07-01 01:00:00+0200,0,0.0
2023-07-01 02:00:00+0200,0,0.0
2023-07-01 03:00:00+0200,0,0.0
2023-07-01 04:00:00+0200,0,0.0
2023-07-01 05:00:00+0200,8,0.05
2023-07-01 06:00:00+0200,114,0.62
2023-07-01 07:00:00+0200,388,2.12
2023-07-01 08:00:00+0200,813,4.43
2023-07-01 09:00:00+0200,1519,8.28
2023-07-01 10:00:00+0200,2287,12.46
2023-07-01 11:00:00+0200,3033,16.53
2023-07-01 12:00:00+0200,3722,20.28
2023-07-01 13:00:00+0200,5055,27.53
2023-07-01 14:00:00+0200,5675,30.92
2023-07-01 15:00:00+0200,5795,31.57
2023-07-01 16:00:00+0200,5190,28.27
2023-07-01 17:00:00+0200,4916,26.78
2023-07-01 18:00:00+0200,3314,18.05
2023-07-01 19:00:00+0200,1942,10.58
2023-07-01 20:00:00+0200,982,5.35
2023-07-01 21:00:00+0200,253,1.38
2023-07-01 22:00:00+0200,6,0.03
2023-07-01 23:00:00+0200,0,0.0
2023-07-02 00:00:00+0200,0,0.0
2023-07-02 01:00:00+0200,0,0.0
2023-07-02 02:00:00+0200,0,0.0
2023-07-02 03:00:00+0200,0,0.0
2023-07-02 04:00:00+0200,0,0.0
2023-07-02 05:00:00+0200,24,0.13
2023-07-02 06:00:00+0200,606,3.3
2023-07-02 07:00:00+0200,2282,12.42
2023-07-02 08:00:00+0200,4494,24.47
2023-07-02 09:00:00+0200,6777,36.9
2023-07-02 10:00:00+0200,8782,47.81
2023-07-02 11:00:00+0200,9460,51.5
2023-07-02 12:00:00+0200,11880,64.67
2023-07-02 13:00:00+0200,12903,70.24
2023-07-02 14:00:00+0200,12629,68.75
2023-07-02 15:00:00+0200,11899,64.77
2023-07-02 16:00:00+0200,10394,56.58
2023-07-02 17:00:00+0200,8853,48.19
2023-07-02 18:00:00+0200,5501,29.95
2023-07-02 19:00:00+0200,2625,14.29
2023-07-02 20:00:00+0200,1232,6.71
2023-07-02 21:00:00+0200,237,1.29
2023-07-02 22:00:00+0200,4,0.03
2023-07-02 23:00:00+0200,0,0.0
2023-07-03 00:00:00+0200,0,0.0
2023-07-03 01:00:00+0200,0,0.0
2023-07-03 02:00:00+0200,0,0.0
2023-07-03 03:00:00+0200,0,0.0
2023-07-03 04:00:00+0200,0,0.0
2023-07-03 05:00:00+0200,19,0.11
2023-07-03 06:00:00+0200,450,2.45
2023-07-03 07:00:00+0200,1615,8.79
2023-07-03 08:00:00+0200,3394,18.47
2023-07-03 09:00:00+0200,5600,30.47
2023-07-03 10:00:00+0200,6434,35.01
2023-07-03 11:00:00+0200,7725,42.03
2023-07-03 12:00:00+0200,7899,42.98
2023-07-03 13:00:00+0200,10051,54.69
2023-07-03 14:00:00+0200,8887,48.35
2023-07-03 15:00:00+0200,6845,37.24
2023-07-03 16:00:00+0200,6271,34.12
2023-07-03 17:00:00+0200,6137,33.39
2023-07-03 18:00:00+0200,4493,24.44
2023-07-03 19:00:00+0200,2387,12.99
2023-07-03 20:00:00+0200,702,3.82
2023-07-03 21:00:00+0200,156,0.85
2023-07-03 22:00:00+0200,8,0.04
2023-07-03 23:00:00+0200,0,0.0
2023-07-04 00:00:00+0200,0,0.0
2023-07-04 01:00:00+0200,0,0.0
2023-07-04 02:00:00+0200,0,0.0
2023-07-04 03:00:00+0200,0,0.0
2023-07-04 04:00:00+0200,0,0.0
2023-07-04 05:00:00+0200,20,0.11
2023-07-04 06:00:00+0200,447,2.43
2023-07-04 07:00:00+0200,1750,9.52
2023-07-04 08:00:00+0200,4008,21.8
2023-07-04 09:00:00+0200,6282,34.16
2023-07-04 10:00:00+0200,7390,40.19
2023-07-04 11:00:00+0200,9430,51.28
2023-07-04 12:00:00+0200,12130,65.96
2023-07-04 13:00:00+0200,12704,69.07
2023-07-04 14:00:00+0200,12081,65.69
2023-07-04 15:00:00+0200,10672,58.02
2023-07-04 16:00:00+0200,8370,45.51
2023-07-04 17:00:00+0200,6183,33.62
2023-07-04 18:00:00+0200,4026,21.89
2023-07-04 19:00:00+0200,1885,10.25
2023-07-04 20:00:00+0200,774,4.21
2023-07-04 21:00:00+0200,180,0.98
2023-07-04 22:00:00+0200,4,0.03
2023-07-04 23:00:00+0200,0,0.0
2023-07-05 00:00:00+0200,0,0.0
2023-07-05 01:00:00+0200,0,0.0
2023-07-05 02:00:00+0200,0,0.0
2023-07-05 03:00:00+0200,0,0.0
2023-07-05 04:00:00+0200,0,0.0
2023-07-05 05:00:00+0200,8,0.05
2023-07-05 06:00:00+0200,241,1.31
2023-07-05 07:00:00+0200,998,5.42
2023-07-05 08:00:00+0200,1978,10.75
2023-07-05 09:00:00+0200,2848,15.48
2023-07-05 10:00:00+0200,3634,19.75
