time,Solar_production_MW,percentage
2022-09-01 00:00:00+0200,0,0.0
2022-09-01 01:00:00+0200,0,0.0
2022-09-01 02:00:00+0200,0,0.0
2022-09-01 03:00:00+0200,0,0.0
2022-09-01 04:00:00+0200,0,0.0
2022-09-01 05:00:00+0200,0,0.0
2022-09-01 06:00:00+0200,0,0.0
2022-09-01 07:00:00+0200,97,0.65
2022-09-01 08:00:00+0200,1125,7.49
2022-09-01 09:00:00+0200,3449,22.94
2022-09-01 10:00:00+0200,6416,42.67
2022-09-01 11:00:00+0200,8839,58.79
2022-09-01 12:00:00+0200,10592,70.44
2022-09-01 13:00:00+0200,11462,76.22
2022-09-01 14:00:00+0200,11476,76.31
2022-09-01 15:00:00+0200,10855,72.18
2022-09-01 16:00:00+0200,9277,61.69
2022-09-01 17:00:00+0200,7338,48.79
2022-09-01 18:00:00+0200,4942,32.86
2022-09-01 19:00:00+0200,2485,16.53
2022-09-01 20:00:00+0200,405,2.7
2022-09-01 21:00:00+0200,0,0.0
2022-09-01 22:00:00+0200,0,0.0
2022-09-01 23:00:00+0200,0,0.0
2022-09-02 00:00:00+0200,0,0.0
2022-09-02 01:00:00+0200,0,0.0
2022-09-02 02:00:00+0200,0,0.0
2022-09-02 03:00:00+0200,0,0.0
2022-09-02 04:00:00+0200,0,0.0
2022-09-02 05:00:00+0200,0,0.0
2022-09-02 06:00:00+0200,0,0.0
2022-09-02 07:00:00+0200,102,0.68
2022-09-02 08:00:00+0200,915,6.08
2022-09-02 09:00:00+0200,2655,17.64
2022-09-02 10:00:00+0200,5017,33.35
2022-09-02 11:00:00+0200,7151,47.52
2022-09-02 12:00:00+0200,9356,62.17
2022-09-02 13:00:00+0200,10736,71.34
2022-09-02 14:00:00+0200,10743,71.39
2022-09-02 15:00:00+0200,9865,65.55
2022-09-02 16:00:00+0200,8318,55.27
2022-09-02 17:00:00+0200,6508,43.24
2022-09-02 18:00:00+0200,4143,27.53
2022-09-02 19:00:00+0200,1909,12.68
2022-09-02 20:00:00+0200,369,2.45
2022-09-02 21:00:00+0200,0,0.0
2022-09-02 22:00:00+0200,0,0.0
2022-09-02 23:00:00+0200,0,0.0
2022-09-03 00:00:00+0200,0,0.0
2022-09-03 01:00:00+0200,0,0.0
2022-09-03 02:00:00+0200,0,0.0
2022-09-03 03:00:00+0200,0,0.0
2022-09-03 04:00:00+0200,0,0.0
2022-09-03 05:00:00+0200,0,0.0
2022-09-03 06:00:00+0200,0,0.0
2022-09-03 07:00:00+0200,117,0.78
2022-09-03 08:00:00+0200,1084,7.2
2022-09-03 09:00:00+0200,3184,21.14
2022-09-03 10:00:00+0200,5822,38.66
2022-09-03 11:00:00+0200,8124,53.95
2022-09-03 12:00:00+0200,9736,64.65
2022-09-03 13:00:00+0200,10902,72.39
2022-09-03 14:00:00+0200,11247,74.68
2022-09-03 15:00:00+0200,10746,71.35
2022-09-03 16:00:00+0200,8841,58.7
2022-09-03 17:00:00+0200,6759,44.88
2022-09-03 18:00:00+0200,4248,28.21
2022-09-03 19:00:00+0200,1938,12.87
2022-09-03 20:00:00+0200,296,1.97
2022-09-03 21:00:00+0200,0,0.0
2022-09-03 22:00:00+0200,0,0.0
2022-09-03 23:00:00+0200,0,0.0
2022-09-04 00:00:00+0200,0,0.0
2022-09-04 01:00:00+0200,0,0.0
2022-09-04 02:00:00+0200,0,0.0
2022-09-04 03:00:00+0200,0,0.0
2022-09-04 04:00:00+0200,0,0.0
2022-09-04 05:00:00+0200,0,0.0
2022-09-04 06:00:00+0200,0,0.0
2022-09-04 07:00:00+0200,86,0.57
2022-09-04 08:00:00+0200,960,6.38
2022-09-04 09:00:00+0200,3095,20.54
2022-09-04 10:00:00+0200,5733,38.05
2022-09-04 11:00:00+0200,7925,52.59
2022-09-04 12:00:00+0200,9411,62.45
2022-09-04 13:00:00+0200,9501,63.05
2022-09-04 14:00:00+0200,8656,57.44
2022-09-04 15:00:00+0200,8161,54.15
2022-09-04 16:00:00+0200,6750,44.79
2022-09-04 17:00:00+0200,5406,35.87
2022-09-04 18:00:00+0200,3691,24.49
2022-09-04 19:00:00+0200,1814,12.04
2022-09-04 20:00:00+0200,281,1.87
2022-09-04 21:00:00+0200,0,0.0
2022-09-04 22:00:00+0200,0,0.0
2022-09-04 23:00:00+0200,0,0.0
2022-09-05 00:00:00+0200,0,0.0
