time,Solar_production_MW,percentage
2021-03-01 00:00:00+0100,0,0.0
2021-03-01 01:00:00+0100,0,0.0
2021-03-01 02:00:00+0100,0,0.0
2021-03-01 03:00:00+0100,0,0.0
2021-03-01 04:00:00+0100,0,0.0
2021-03-01 05:00:00+0100,0,0.0
2021-03-01 06:00:00+0100,0,0.0
2021-03-01 07:00:00+0100,14,0.15
2021-03-01 08:00:00+0100,247,2.53
2021-03-01 09:00:00+0100,783,8.01
2021-03-01 10:00:00+0100,1543,15.78
2021-03-01 11:00:00+0100,2918,29.83
2021-03-01 12:00:00+0100,4355,44.53
2021-03-01 13:00:00+0100,5176,52.92
2021-03-01 14:00:00+0100,5237,53.54
2021-03-01 15:00:00+0100,4530,46.32
2021-03-01 16:00:00+0100,2857,29.21
2021-03-01 17:00:00+0100,1333,13.63
2021-03-01 18:00:00+0100,99,1.01
2021-03-01 19:00:00+0100,0,0.0
2021-03-01 20:00:00+0100,0,0.0
2021-03-01 21:00:00+0100,0,0.0
2021-03-01 22:00:00+0100,0,0.0
2021-03-01 23:00:00+0100,0,0.0
2021-03-02 00:00:00+0100,0,0.0
2021-03-02 01:00:00+0100,0,0.0
2021-03-02 02:00:00+0100,0,0.0
2021-03-02 03:00:00+0100,0,0.0
2021-03-02 04:00:00+0100,0,0.0
2021-03-02 05:00:00+0100,0,0.0
2021-03-02 06:00:00+0100,0,0.0
2021-03-02 07:00:00+0100,32,0.33
2021-03-02 08:00:00+0100,757,7.74
2021-03-02 09:00:00+0100,2187,22.35
2021-03-02 10:00:00+0100,3647,37.26
2021-03-02 11:00:00+0100,5085,51.95
2021-03-02 12:00:00+0100,5922,60.5
2021-03-02 13:00:00+0100,5865,59.91
2021-03-02 14:00:00+0100,5473,55.91
2021-03-02 15:00:00+0100,4492,45.89
2021-03-02 16:00:00+0100,2851,29.13
2021-03-02 17:00:00+0100,1191,12.17
2021-03-02 18:00:00+0100,74,0.76
2021-03-02 19:00:00+0100,0,0.0
2021-03-02 20:00:00+0100,0,0.0
2021-03-02 21:00:00+0100,0,0.0
2021-03-02 22:00:00+0100,0,0.0
2021-03-02 23:00:00+0100,0,0.0
2021-03-03 00:00:00+0100,0,0.0
2021-03-03 01:00:00+0100,0,0.0
2021-03-03 02:00:00+0100,0,0.0
2021-03-03 03:00:00+0100,0,0.0
2021-03-03 04:00:00+0100,0,0.0
2021-03-03 05:00:00+0100,0,0.0
2021-03-03 06:00:00+0100,0,0.0
2021-03-03 07:00:00+0100,28,0.29
2021-03-03 08:00:00+0100,503,5.14
2021-03-03 09:00:00+0100,1438,14.68
2021-03-03 10:00:00+0100,2478,25.29
2021-03-03 11:00:00+0100,3270,33.38
2021-03-03 12:00:00+0100,3469,35.41
2021-03-03 13:00:00+0100,3944,40.25
2021-03-03 14:00:00+0100,3677,37.53
2021-03-03 15:00:00+0100,2843,29.02
2021-03-03 16:00:00+0100,1585,16.18
2021-03-03 17:00:00+0100,534,5.46
2021-03-03 18:00:00+0100,61,0.63
2021-03-03 19:00:00+0100,0,0.0
2021-03-03 20:00:00+0100,0,0.0
2021-03-03 21:00:00+0100,0,0.0
2021-03-03 22:00:00+0100,0,0.0
2021-03-03 23:00:00+0100,0,0.0
2021-03-04 00:00:00+0100,0,0.0
2021-03-04 01:00:00+0100,0,0.0
2021-03-04 02:00:00+0100,0,0.0
2021-03-04 03:00:00+0100,0,0.0
2021-03-04 04:00:00+0100,0,0.0
2021-03-04 05:00:00+0100,0,0.0
2021-03-04 06:00:00+0100,0,0.0
