time,Wind_production_MW,percentage
2025-09-01 00:00:00+00:00,110.0,0.0162
2025-09-01 01:00:00+00:00,139.0,0.0205
2025-09-01 02:00:00+00:00,233.0,0.0343
2025-09-01 03:00:00+00:00,246.0,0.0362
2025-09-01 04:00:00+00:00,315.0,0.0464
2025-09-01 05:00:00+00:00,414.0,0.061
2025-09-01 06:00:00+00:00,623.0,0.0917
2025-09-01 07:00:00+00:00,1079.0,0.1588
2025-09-01 08:00:00+00:00,1492.0,0.2197
2025-09-01 09:00:00+00:00,2021.0,0.2975
2025-09-01 10:00:00+00:00,2504.0,0.3687
2025-09-01 11:00:00+00:00,2974.0,0.4378
2025-09-01 12:00:00+00:00,3674.0,0.5409
2025-09-01 13:00:00+00:00,3847.0,0.5664
2025-09-01 14:00:00+00:00,3661.0,0.5391
2025-09-01 15:00:00+00:00,3348.0,0.4929
2025-09-01 16:00:00+00:00,2800.0,0.4123
2025-09-01 17:00:00+00:00,1615.0,0.2377
2025-09-01 18:00:00+00:00,754.0,0.1111
2025-09-01 19:00:00+00:00,565.0,0.0832
2025-09-01 20:00:00+00:00,661.0,0.0973
2025-09-01 21:00:00+00:00,708.0,0.1043
2025-09-01 22:00:00+00:00,819.0,0.1206
2025-09-01 23:00:00+00:00,798.0,0.1175
2025-09-02 00:00:00+00:00,980.0,0.1443
2025-09-02 01:00:00+00:00,1132.0,0.1666
2025-09-02 02:00:00+00:00,1162.0,0.1711
2025-09-02 03:00:00+00:00,1326.0,0.1953
2025-09-02 04:00:00+00:00,1537.0,0.2263
2025-09-02 05:00:00+00:00,1740.0,0.2562
2025-09-02 06:00:00+00:00,2262.0,0.333
2025-09-02 07:00:00+00:00,2748.0,0.4045
2025-09-02 08:00:00+00:00,3354.0,0.4938
2025-09-02 09:00:00+00:00,3948.0,0.5813
2025-09-02 10:00:00+00:00,4267.0,0.6282
2025-09-02 11:00:00+00:00,4845.0,0.7132
2025-09-02 12:00:00+00:00,5005.0,0.7368
2025-09-02 13:00:00+00:00,4535.0,0.6676
2025-09-02 14:00:00+00:00,4284.0,0.6306
2025-09-02 15:00:00+00:00,4003.0,0.5894
2025-09-02 16:00:00+00:00,3045.0,0.4483
2025-09-02 17:00:00+00:00,2302.0,0.3389
2025-09-02 18:00:00+00:00,1880.0,0.2767
2025-09-02 19:00:00+00:00,1858.0,0.2735
2025-09-02 20:00:00+00:00,2233.0,0.3288
2025-09-02 21:00:00+00:00,2442.0,0.3595
2025-09-02 22:00:00+00:00,2733.0,0.4023
2025-09-02 23:00:00+00:00,2874.0,0.4231
2025-09-03 00:00:00+00:00,2836.0,0.4174
2025-09-03 01:00:00+00:00,3247.0,0.478
2025-09-03 02:00:00+00:00,3388.0,0.4988
2025-09-03 03:00:00+00:00,3509.0,0.5165
2025-09-03 04:00:00+00:00,3615.0,0.5321
2025-09-03 05:00:00+00:00,3841.0,0.5654
2025-09-03 06:00:00+00:00,4435.0,0.6528
2025-09-03 07:00:00+00:00,5388.0,0.7932
2025-09-03 08:00:00+00:00,5876.0,0.8649
2025-09-03 09:00:00+00:00,6113.0,0.8998
2025-09-03 10:00:00+00:00,6347.0,0.9343
2025-09-03 11:00:00+00:00,6495.0,0.9561
2025-09-03 12:00:00+00:00,4354.0,0.8546
