time,DA_price
2023-05-01 00:00:00+02:00,109.9
2023-05-01 01:00:00+02:00,99.9
2023-05-01 02:00:00+02:00,95.49
2023-05-01 03:00:00+02:00,92.5
2023-05-01 04:00:00+02:00,88.5
2023-05-01 05:00:00+02:00,88.0
2023-05-01 06:00:00+02:00,87.7
2023-05-01 07:00:00+02:00,98.0
2023-05-01 08:00:00+02:00,96.18
2023-05-01 09:00:00+02:00,101.2
2023-05-01 10:00:00+02:00,90.69
2023-05-01 11:00:00+02:00,67.99
2023-05-01 12:00:00+02:00,54.63
2023-05-01 13:00:00+02:00,34.69
2023-05-01 14:00:00+02:00,30.0
2023-05-01 15:00:00+02:00,41.19
2023-05-01 16:00:00+02:00,76.25
2023-05-01 17:00:00+02:00,89.95
2023-05-01 18:00:00+02:00,113.86
2023-05-01 19:00:00+02:00,123.11
2023-05-01 20:00:00+02:00,128.22
2023-05-01 21:00:00+02:00,121.72
2023-05-01 22:00:00+02:00,117.9
2023-05-01 23:00:00+02:00,111.04
2023-05-02 00:00:00+02:00,98.48
2023-05-02 01:00:00+02:00,85.6
2023-05-02 02:00:00+02:00,83.3
2023-05-02 03:00:00+02:00,80.9
2023-05-02 04:00:00+02:00,81.22
2023-05-02 05:00:00+02:00,90.39
2023-05-02 06:00:00+02:00,111.06
2023-05-02 07:00:00+02:00,127.42
2023-05-02 08:00:00+02:00,135.15
2023-05-02 09:00:00+02:00,122.99
2023-05-02 10:00:00+02:00,115.71
2023-05-02 11:00:00+02:00,108.96
2023-05-02 12:00:00+02:00,98.46
2023-05-02 13:00:00+02:00,92.76
2023-05-02 14:00:00+02:00,86.32
2023-05-02 15:00:00+02:00,81.97
2023-05-02 16:00:00+02:00,87.2
2023-05-02 17:00:00+02:00,94.43
2023-05-02 18:00:00+02:00,117.38
2023-05-02 19:00:00+02:00,130.0
2023-05-02 20:00:00+02:00,142.86
2023-05-02 21:00:00+02:00,133.69
2023-05-02 22:00:00+02:00,124.02
2023-05-02 23:00:00+02:00,116.13
2023-05-03 00:00:00+02:00,107.65
2023-05-03 01:00:00+02:00,102.63
2023-05-03 02:00:00+02:00,100.97
2023-05-03 03:00:00+02:00,97.8
2023-05-03 04:00:00+02:00,97.37
2023-05-03 05:00:00+02:00,110.09
2023-05-03 06:00:00+02:00,123.85
2023-05-03 07:00:00+02:00,132.46
2023-05-03 08:00:00+02:00,125.1
2023-05-03 09:00:00+02:00,110.1
2023-05-03 10:00:00+02:00,91.16
2023-05-03 11:00:00+02:00,84.16
2023-05-03 12:00:00+02:00,77.42
2023-05-03 13:00:00+02:00,36.0
2023-05-03 14:00:00+02:00,24.3
2023-05-03 15:00:00+02:00,50.0
2023-05-03 16:00:00+02:00,81.29
2023-05-03 17:00:00+02:00,96.92
2023-05-03 18:00:00+02:00,104.9
2023-05-03 19:00:00+02:00,123.1
2023-05-03 20:00:00+02:00,147.73
2023-05-03 21:00:00+02:00,128.9
2023-05-03 22:00:00+02:00,116.82
2023-05-03 23:00:00+02:00,101.59
2023-05-04 00:00:00+02:00,99.18
2023-05-04 01:00:00+02:00,94.35
2023-05-04 02:00:00+02:00,93.0
2023-05-04 03:00:00+02:00,93.78
2023-05-04 04:00:00+02:00,94.16
2023-05-04 05:00:00+02:00,105.33
2023-05-04 06:00:00+02:00,109.5
2023-05-04 07:00:00+02:00,128.98
2023-05-04 08:00:00+02:00,119.9
2023-05-04 09:00:00+02:00,104.42
2023-05-04 10:00:00+02:00,90.0
2023-05-04 11:00:00+02:00,79.6
2023-05-04 12:00:00+02:00,70.06
2023-05-04 13:00:00+02:00,59.72
2023-05-04 14:00:00+02:00,56.69
2023-05-04 15:00:00+02:00,57.0
2023-05-04 16:00:00+02:00,78.65
2023-05-04 17:00:00+02:00,94.29
2023-05-04 18:00:00+02:00,111.32
2023-05-04 19:00:00+02:00,118.53
2023-05-04 20:00:00+02:00,120.49
2023-05-04 21:00:00+02:00,114.74
2023-05-04 22:00:00+02:00,105.12
2023-05-04 23:00:00+02:00,94.36
2023-05-05 00:00:00+02:00,91.5
2023-05-05 01:00:00+02:00,81.8
2023-05-05 02:00:00+02:00,78.49
2023-05-05 03:00:00+02:00,79.51
2023-05-05 04:00:00+02:00,78.49
2023-05-05 05:00:00+02:00,87.52
2023-05-05 06:00:00+02:00,101.22
2023-05-05 07:00:00+02:00,113.75
2023-05-05 08:00:00+02:00,109.01
2023-05-05 09:00:00+02:00,90.8
2023-05-05 10:00:00+02:00,84.07
2023-05-05 11:00:00+02:00,71.7
2023-05-05 12:00:00+02:00,72.03
2023-05-05 13:00:00+02:00,77.36
2023-05-05 14:00:00+02:00,78.9
2023-05-05 15:00:00+02:00,81.08
2023-05-05 16:00:00+02:00,91.16
2023-05-05 17:00:00+02:00,99.87
2023-05-05 18:00:00+02:00,112.8
2023-05-05 19:00:00+02:00,120.54
2023-05-05 20:00:00+02:00,128.76
2023-05-05 21:00:00+02:00,126.31
2023-05-05 22:00:00+02:00,115.56
2023-05-05 23:00:00+02:00,124.05
2023-05-06 00:00:00+02:00,106.71
2023-05-06 01:00:00+02:00,99.62
2023-05-06 02:00:00+02:00,95.71
2023-05-06 03:00:00+02:00,91.7
2023-05-06 04:00:00+02:00,89.93
2023-05-06 05:00:00+02:00,91.7
2023-05-06 06:00:00+02:00,97.2
2023-05-06 07:00:00+02:00,99.02
2023-05-06 08:00:00+02:00,95.13
2023-05-06 09:00:00+02:00,93.28
2023-05-06 10:00:00+02:00,82.53
2023-05-06 11:00:00+02:00,74.42
2023-05-06 12:00:00+02:00,70.36
2023-05-06 13:00:00+02:00,55.69
2023-05-06 14:00:00+02:00,50.0
2023-05-06 15:00:00+02:00,63.16
2023-05-06 16:00:00+02:00,74.64
2023-05-06 17:00:00+02:00,90.3
2023-05-06 18:00:00+02:00,102.7
2023-05-06 19:00:00+02:00,108.05
2023-05-06 20:00:00+02:00,115.36
2023-05-06 21:00:00+02:00,108.71
2023-05-06 22:00:00+02:00,103.12
2023-05-06 23:00:00+02:00,92.38
2023-05-07 00:00:00+02:00,123.71
2023-05-07 01:00:00+02:00,112.0
2023-05-07 02:00:00+02:00,107.61
2023-05-07 03:00:00+02:00,86.27
2023-05-07 04:00:00+02:00,85.69
