time,Solar_production_MW,percentage
2022-07-01 00:00:00+00:00,0.0,0.0
2022-07-01 01:00:00+00:00,0.0,0.0
2022-07-01 02:00:00+00:00,0.0,0.0
2022-07-01 03:00:00+00:00,13.0,0.0009
2022-07-01 04:00:00+00:00,294.0,0.0205
2022-07-01 05:00:00+00:00,1091.0,0.076
2022-07-01 06:00:00+00:00,2376.0,0.1655
2022-07-01 07:00:00+00:00,4584.0,0.3193
2022-07-01 08:00:00+00:00,7204.0,0.5017
2022-07-01 09:00:00+00:00,8681.0,0.6046
2022-07-01 10:00:00+00:00,9283.0,0.6464
2022-07-01 11:00:00+00:00,9744.0,0.6785
2022-07-01 12:00:00+00:00,9542.0,0.6644
2022-07-01 13:00:00+00:00,9382.0,0.6533
2022-07-01 14:00:00+00:00,7531.0,0.5244
2022-07-01 15:00:00+00:00,6369.0,0.4434
2022-07-01 16:00:00+00:00,5114.0,0.356
2022-07-01 17:00:00+00:00,3628.0,0.2526
2022-07-01 18:00:00+00:00,1994.0,0.1388
2022-07-01 19:00:00+00:00,510.0,0.0355
2022-07-01 20:00:00+00:00,3.0,0.0002
2022-07-01 21:00:00+00:00,0.0,0.0
2022-07-01 22:00:00+00:00,0.0,0.0
2022-07-01 23:00:00+00:00,0.0,0.0
2022-07-02 00:00:00+00:00,0.0,0.0
2022-07-02 01:00:00+00:00,0.0,0.0
2022-07-02 02:00:00+00:00,0.0,0.0
2022-07-02 03:00:00+00:00,27.0,0.0019
2022-07-02 04:00:00+00:00,598.0,0.0416
2022-07-02 05:00:00+00:00,2068.0,0.1439
2022-07-02 06:00:00+00:00,4041.0,0.2812
2022-07-02 07:00:00+00:00,6807.0,0.4737
2022-07-02 08:00:00+00:00,9265.0,0.6447
2022-07-02 09:00:00+00:00,11072.0,0.7704
2022-07-02 10:00:00+00:00,11250.0,0.7828
2022-07-02 11:00:00+00:00,10207.0,0.7102
2022-07-02 12:00:00+00:00,9480.0,0.6596
2022-07-02 13:00:00+00:00,8876.0,0.6175
2022-07-02 14:00:00+00:00,7833.0,0.545
2022-07-02 15:00:00+00:00,6777.0,0.4715
2022-07-02 16:00:00+00:00,4888.0,0.3401
2022-07-02 17:00:00+00:00,2895.0,0.2014
2022-07-02 18:00:00+00:00,1190.0,0.0828
2022-07-02 19:00:00+00:00,313.0,0.0218
2022-07-02 20:00:00+00:00,15.0,0.0011
