time,Wind_production_MW,percentage
2022-06-01 00:00:00+00:00,197.0,0.0399
2022-06-01 01:00:00+00:00,144.0,0.0292
2022-06-01 02:00:00+00:00,155.0,0.0315
2022-06-01 03:00:00+00:00,170.0,0.0345
2022-06-01 04:00:00+00:00,168.0,0.0341
2022-06-01 05:00:00+00:00,143.0,0.029
2022-06-01 06:00:00+00:00,159.0,0.0322
2022-06-01 07:00:00+00:00,326.0,0.0661
2022-06-01 08:00:00+00:00,551.0,0.1118
2022-06-01 09:00:00+00:00,1022.0,0.2073
2022-06-01 10:00:00+00:00,1465.0,0.297
2022-06-01 11:00:00+00:00,1839.0,0.3729
2022-06-01 12:00:00+00:00,2121.0,0.4301
2022-06-01 13:00:00+00:00,2339.0,0.4742
2022-06-01 14:00:00+00:00,1866.0,0.3784
2022-06-01 15:00:00+00:00,1602.0,0.3249
2022-06-01 16:00:00+00:00,1574.0,0.3191
2022-06-01 17:00:00+00:00,1390.0,0.2819
2022-06-01 18:00:00+00:00,1049.0,0.2126
2022-06-01 19:00:00+00:00,432.0,0.0876
2022-06-01 20:00:00+00:00,158.0,0.032
2022-06-01 21:00:00+00:00,72.0,0.0146
2022-06-01 22:00:00+00:00,68.0,0.0137
2022-06-01 23:00:00+00:00,46.0,0.0093
2022-06-02 00:00:00+00:00,31.0,0.0063
2022-06-02 01:00:00+00:00,48.0,0.0097
2022-06-02 02:00:00+00:00,81.0,0.0163
2022-06-02 03:00:00+00:00,109.0,0.0221
2022-06-02 04:00:00+00:00,110.0,0.0222
2022-06-02 05:00:00+00:00,142.0,0.0289
2022-06-02 06:00:00+00:00,231.0,0.0469
2022-06-02 07:00:00+00:00,403.0,0.0817
2022-06-02 08:00:00+00:00,332.0,0.0672
2022-06-02 09:00:00+00:00,218.0,0.0442
2022-06-02 10:00:00+00:00,181.0,0.0367
2022-06-02 11:00:00+00:00,186.0,0.0376
2022-06-02 12:00:00+00:00,176.0,0.0357
2022-06-02 13:00:00+00:00,250.0,0.0507
2022-06-02 14:00:00+00:00,449.0,0.091
2022-06-02 15:00:00+00:00,582.0,0.118
2022-06-02 16:00:00+00:00,622.0,0.1261
