time,Wind_production_MW,percentage
2019-03-01 00:00:00+00:00,329.0,0.1089
2019-03-01 01:00:00+00:00,286.0,0.0947
2019-03-01 02:00:00+00:00,391.0,0.1295
2019-03-01 03:00:00+00:00,590.0,0.1956
2019-03-01 04:00:00+00:00,677.0,0.2245
2019-03-01 05:00:00+00:00,731.0,0.2422
2019-03-01 06:00:00+00:00,1097.0,0.3636
2019-03-01 07:00:00+00:00,1377.0,0.4564
2019-03-01 08:00:00+00:00,1012.0,0.3354
2019-03-01 09:00:00+00:00,1011.0,0.335
2019-03-01 10:00:00+00:00,1021.0,0.3382
2019-03-01 11:00:00+00:00,1116.0,0.3699
2019-03-01 12:00:00+00:00,1032.0,0.3419
2019-03-01 13:00:00+00:00,792.0,0.2624
2019-03-01 14:00:00+00:00,642.0,0.2127
2019-03-01 15:00:00+00:00,598.0,0.1983
2019-03-01 16:00:00+00:00,402.0,0.1332
2019-03-01 17:00:00+00:00,237.0,0.0786
2019-03-01 18:00:00+00:00,65.0,0.0215
2019-03-01 19:00:00+00:00,43.0,0.0143
2019-03-01 20:00:00+00:00,52.0,0.0174
2019-03-01 21:00:00+00:00,43.0,0.0142
2019-03-01 22:00:00+00:00,28.0,0.0092
2019-03-01 23:00:00+00:00,31.0,0.0104
2019-03-02 00:00:00+00:00,31.0,0.0104
2019-03-02 01:00:00+00:00,24.0,0.0079
2019-03-02 02:00:00+00:00,29.0,0.0096
2019-03-02 03:00:00+00:00,51.0,0.0169
2019-03-02 04:00:00+00:00,75.0,0.0247
2019-03-02 05:00:00+00:00,105.0,0.0347
2019-03-02 06:00:00+00:00,128.0,0.0424
2019-03-02 07:00:00+00:00,154.0,0.0509
2019-03-02 08:00:00+00:00,232.0,0.0769
2019-03-02 09:00:00+00:00,439.0,0.1455
2019-03-02 10:00:00+00:00,716.0,0.2372
2019-03-02 11:00:00+00:00,1030.0,0.3413
2019-03-02 12:00:00+00:00,1299.0,0.4305
2019-03-02 13:00:00+00:00,1608.0,0.533
2019-03-02 14:00:00+00:00,1830.0,0.6064
2019-03-02 15:00:00+00:00,1832.0,0.607
2019-03-02 16:00:00+00:00,1606.0,0.5322
2019-03-02 17:00:00+00:00,1545.0,0.5119
2019-03-02 18:00:00+00:00,1692.0,0.5606
2019-03-02 19:00:00+00:00,2071.0,0.6864
2019-03-02 20:00:00+00:00,2500.0,0.8283
2019-03-02 21:00:00+00:00,2681.0,0.8886
2019-03-02 22:00:00+00:00,2788.0,0.9239
2019-03-02 23:00:00+00:00,2727.0,0.9037
2019-03-03 00:00:00+00:00,2832.0,0.9384
2019-03-03 01:00:00+00:00,2905.0,0.9626
2019-03-03 02:00:00+00:00,2929.0,0.9707
2019-03-03 03:00:00+00:00,2931.0,0.9713
2019-03-03 04:00:00+00:00,2932.0,0.9717
2019-03-03 05:00:00+00:00,2912.0,0.9649
2019-03-03 06:00:00+00:00,2834.0,0.9391
2019-03-03 07:00:00+00:00,2724.0,0.9026
2019-03-03 08:00:00+00:00,2679.0,0.8879
2019-03-03 09:00:00+00:00,2488.0,0.8244
2019-03-03 10:00:00+00:00,2484.0,0.823
2019-03-03 11:00:00+00:00,2380.0,0.7885
2019-03-03 12:00:00+00:00,2323.0,0.7697
2019-03-03 13:00:00+00:00,2524.0,0.8364
2019-03-03 14:00:00+00:00,2662.0,0.8823
2019-03-03 15:00:00+00:00,2872.0,0.9516
2019-03-03 16:00:00+00:00,2930.0,0.9711
2019-03-03 17:00:00+00:00,2861.0,0.948
2019-03-03 18:00:00+00:00,2798.0,0.9271
2019-03-03 19:00:00+00:00,2917.0,0.9667
2019-03-03 20:00:00+00:00,3031.0,1.0045
2019-03-03 21:00:00+00:00,3062.0,1.0146
2019-03-03 22:00:00+00:00,3049.0,1.0105
2019-03-03 23:00:00+00:00,3023.0,1.0018
2019-03-04 00:00:00+00:00,3041.0,1.0079
2019-03-04 01:00:00+00:00,3041.0,1.0077
2019-03-04 02:00:00+00:00,3058.0,1.0135
2019-03-04 03:00:00+00:00,3066.0,1.016
2019-03-04 04:00:00+00:00,3086.0,1.0225
2019-03-04 05:00:00+00:00,3094.0,1.0251
2019-03-04 06:00:00+00:00,3084.0,1.0221
2019-03-04 07:00:00+00:00,3083.0,1.0215
2019-03-04 08:00:00+00:00,3073.0,1.0184
2019-03-04 09:00:00+00:00,2972.0,0.9848
2019-03-04 10:00:00+00:00,2959.0,0.9807
2019-03-04 11:00:00+00:00,3020.0,1.0006
2019-03-04 12:00:00+00:00,3087.0,1.0229
2019-03-04 13:00:00+00:00,3096.0,1.0258
2019-03-04 14:00:00+00:00,3095.0,1.0255
2019-03-04 15:00:00+00:00,3083.0,1.0215
2019-03-04 16:00:00+00:00,3066.0,1.0161
2019-03-04 17:00:00+00:00,3015.0,0.9991
2019-03-04 18:00:00+00:00,2846.0,0.943
2019-03-04 19:00:00+00:00,2673.0,0.8857
2019-03-04 20:00:00+00:00,2771.0,0.9183
2019-03-04 21:00:00+00:00,2846.0,0.9432
2019-03-04 22:00:00+00:00,2904.0,0.9623
2019-03-04 23:00:00+00:00,2883.0,0.9554
2019-03-05 00:00:00+00:00,2896.0,0.9598
2019-03-05 01:00:00+00:00,2797.0,0.9269
2019-03-05 02:00:00+00:00,2692.0,0.892
2019-03-05 03:00:00+00:00,2712.0,0.8987
2019-03-05 04:00:00+00:00,2687.0,0.8904
2019-03-05 05:00:00+00:00,2441.0,0.809
2019-03-05 06:00:00+00:00,2195.0,0.7274
2019-03-05 07:00:00+00:00,2027.0,0.6719
2019-03-05 08:00:00+00:00,2129.0,0.7053
2019-03-05 09:00:00+00:00,2404.0,0.7967
2019-03-05 10:00:00+00:00,2573.0,0.8527
2019-03-05 11:00:00+00:00,2602.0,0.8623
2019-03-05 12:00:00+00:00,2599.0,0.8613
2019-03-05 13:00:00+00:00,2648.0,0.8775
2019-03-05 14:00:00+00:00,2561.0,0.8486
2019-03-05 15:00:00+00:00,2375.0,0.7872
2019-03-05 16:00:00+00:00,2010.0,0.6662
2019-03-05 17:00:00+00:00,1154.0,0.3824
2019-03-05 18:00:00+00:00,596.0,0.1974
2019-03-05 19:00:00+00:00,497.0,0.1647
2019-03-05 20:00:00+00:00,472.0,0.1565
2019-03-05 21:00:00+00:00,509.0,0.1687
2019-03-05 22:00:00+00:00,629.0,0.2084
2019-03-05 23:00:00+00:00,658.0,0.218
2019-03-06 00:00:00+00:00,650.0,0.2153
2019-03-06 01:00:00+00:00,658.0,0.2181
2019-03-06 02:00:00+00:00,740.0,0.2452
2019-03-06 03:00:00+00:00,941.0,0.3119
2019-03-06 04:00:00+00:00,1157.0,0.3836
2019-03-06 05:00:00+00:00,1371.0,0.4543
2019-03-06 06:00:00+00:00,1587.0,0.5258
2019-03-06 07:00:00+00:00,1792.0,0.5937
2019-03-06 08:00:00+00:00,2231.0,0.7392
2019-03-06 09:00:00+00:00,2503.0,0.8293
