time,Wind_production_MW,percentage
2024-08-01 00:00:00+00:00,981.0,0.1532
2024-08-01 01:00:00+00:00,985.0,0.1539
2024-08-01 02:00:00+00:00,990.0,0.1547
2024-08-01 03:00:00+00:00,935.0,0.1461
2024-08-01 04:00:00+00:00,916.0,0.1431
2024-08-01 05:00:00+00:00,1137.0,0.1776
2024-08-01 06:00:00+00:00,1516.0,0.2368
2024-08-01 07:00:00+00:00,1814.0,0.2833
2024-08-01 08:00:00+00:00,1959.0,0.306
2024-08-01 09:00:00+00:00,1583.0,0.2473
2024-08-01 10:00:00+00:00,1483.0,0.2316
2024-08-01 11:00:00+00:00,1254.0,0.196
2024-08-01 12:00:00+00:00,1002.0,0.1565
2024-08-01 13:00:00+00:00,897.0,0.1401
2024-08-01 14:00:00+00:00,924.0,0.1442
2024-08-01 15:00:00+00:00,1164.0,0.1818
2024-08-01 16:00:00+00:00,1276.0,0.1993
2024-08-01 17:00:00+00:00,1448.0,0.2261
2024-08-01 18:00:00+00:00,1328.0,0.2075
2024-08-01 19:00:00+00:00,934.0,0.1459
2024-08-01 20:00:00+00:00,519.0,0.0811
2024-08-01 21:00:00+00:00,217.0,0.0339
2024-08-01 22:00:00+00:00,235.0,0.0366
2024-08-01 23:00:00+00:00,270.0,0.0422
2024-08-02 00:00:00+00:00,249.0,0.0388
2024-08-02 01:00:00+00:00,138.0,0.0216
2024-08-02 02:00:00+00:00,59.0,0.0093
2024-08-02 03:00:00+00:00,56.0,0.0087
2024-08-02 04:00:00+00:00,65.0,0.0102
2024-08-02 05:00:00+00:00,67.0,0.0105
2024-08-02 06:00:00+00:00,126.0,0.0198
2024-08-02 07:00:00+00:00,230.0,0.0359
2024-08-02 08:00:00+00:00,195.0,0.0305
2024-08-02 09:00:00+00:00,135.0,0.0211
2024-08-02 10:00:00+00:00,93.0,0.0145
2024-08-02 11:00:00+00:00,97.0,0.0151
2024-08-02 12:00:00+00:00,96.0,0.015
2024-08-02 13:00:00+00:00,94.0,0.0147
2024-08-02 14:00:00+00:00,51.0,0.008
2024-08-02 15:00:00+00:00,27.0,0.0042
2024-08-02 16:00:00+00:00,12.0,0.0018
2024-08-02 17:00:00+00:00,18.0,0.0027
2024-08-02 18:00:00+00:00,46.0,0.0072
2024-08-02 19:00:00+00:00,43.0,0.0067
2024-08-02 20:00:00+00:00,29.0,0.0045
2024-08-02 21:00:00+00:00,54.0,0.0084
2024-08-02 22:00:00+00:00,64.0,0.0101
2024-08-02 23:00:00+00:00,132.0,0.0206
2024-08-03 00:00:00+00:00,218.0,0.034
2024-08-03 01:00:00+00:00,286.0,0.0447
2024-08-03 02:00:00+00:00,254.0,0.0396
2024-08-03 03:00:00+00:00,261.0,0.0408
