time,Wind_production_MW,percentage
2020-07-01 00:00:00+00:00,546.0,0.165
2020-07-01 01:00:00+00:00,475.0,0.1435
2020-07-01 02:00:00+00:00,383.0,0.1157
2020-07-01 03:00:00+00:00,367.0,0.1108
2020-07-01 04:00:00+00:00,404.0,0.122
2020-07-01 05:00:00+00:00,583.0,0.1761
2020-07-01 06:00:00+00:00,823.0,0.2488
2020-07-01 07:00:00+00:00,1053.0,0.3184
2020-07-01 08:00:00+00:00,1347.0,0.4072
2020-07-01 09:00:00+00:00,1649.0,0.4985
2020-07-01 10:00:00+00:00,2044.0,0.6177
2020-07-01 11:00:00+00:00,2432.0,0.7351
2020-07-01 12:00:00+00:00,2614.0,0.7899
2020-07-01 13:00:00+00:00,2919.0,0.8823
2020-07-01 14:00:00+00:00,2939.0,0.8883
2020-07-01 15:00:00+00:00,2889.0,0.8732
2020-07-01 16:00:00+00:00,2807.0,0.8482
2020-07-01 17:00:00+00:00,2508.0,0.7578
2020-07-01 18:00:00+00:00,2028.0,0.613
2020-07-01 19:00:00+00:00,1430.0,0.4322
2020-07-01 20:00:00+00:00,810.0,0.2447
2020-07-01 21:00:00+00:00,583.0,0.1762
2020-07-01 22:00:00+00:00,540.0,0.1633
2020-07-01 23:00:00+00:00,553.0,0.1671
2020-07-02 00:00:00+00:00,493.0,0.1491
2020-07-02 01:00:00+00:00,496.0,0.1499
2020-07-02 02:00:00+00:00,458.0,0.1384
2020-07-02 03:00:00+00:00,414.0,0.125
2020-07-02 04:00:00+00:00,427.0,0.1291
2020-07-02 05:00:00+00:00,548.0,0.1655
2020-07-02 06:00:00+00:00,721.0,0.2178
2020-07-02 07:00:00+00:00,1006.0,0.3041
2020-07-02 08:00:00+00:00,1308.0,0.3951
2020-07-02 09:00:00+00:00,1480.0,0.447
2020-07-02 10:00:00+00:00,1674.0,0.5059
2020-07-02 11:00:00+00:00,1854.0,0.5601
2020-07-02 12:00:00+00:00,2075.0,0.627
2020-07-02 13:00:00+00:00,2120.0,0.6407
2020-07-02 14:00:00+00:00,2110.0,0.6376
2020-07-02 15:00:00+00:00,2118.0,0.6401
2020-07-02 16:00:00+00:00,2064.0,0.6235
2020-07-02 17:00:00+00:00,1805.0,0.5452
2020-07-02 18:00:00+00:00,1449.0,0.4376
2020-07-02 19:00:00+00:00,929.0,0.2806
2020-07-02 20:00:00+00:00,510.0,0.154
2020-07-02 21:00:00+00:00,379.0,0.1145
2020-07-02 22:00:00+00:00,335.0,0.1011
2020-07-02 23:00:00+00:00,271.0,0.0818
2020-07-03 00:00:00+00:00,217.0,0.0655
