time,Solar_production_MW,percentage
2025-08-01 00:00:00+0200,0.0,0.0
2025-08-01 01:00:00+0200,0.0,0.0
2025-08-01 02:00:00+0200,0.0,0.0
2025-08-01 03:00:00+0200,0.0,0.0
2025-08-01 04:00:00+0200,0.0,0.0
2025-08-01 05:00:00+0200,0.0,0.0
2025-08-01 06:00:00+0200,172.0,0.0068
2025-08-01 07:00:00+0200,1466.0,0.0574
2025-08-01 08:00:00+0200,3492.0,0.1368
2025-08-01 09:00:00+0200,5836.0,0.2287
2025-08-01 10:00:00+0200,7936.0,0.311
2025-08-01 11:00:00+0200,9146.0,0.3584
2025-08-01 12:00:00+0200,9671.0,0.3789
2025-08-01 13:00:00+0200,10258.0,0.402
2025-08-01 14:00:00+0200,13077.0,0.5124
2025-08-01 15:00:00+0200,12865.0,0.5041
2025-08-01 16:00:00+0200,11172.0,0.4377
2025-08-01 17:00:00+0200,8889.0,0.3483
2025-08-01 18:00:00+0200,6482.0,0.254
2025-08-01 19:00:00+0200,4045.0,0.1585
2025-08-01 20:00:00+0200,1537.0,0.0602
2025-08-01 21:00:00+0200,88.0,0.0034
2025-08-01 22:00:00+0200,0.0,0.0
2025-08-01 23:00:00+0200,0.0,0.0
2025-08-02 00:00:00+0200,0.0,0.0
2025-08-02 01:00:00+0200,0.0,0.0
2025-08-02 02:00:00+0200,0.0,0.0
2025-08-02 03:00:00+0200,0.0,0.0
2025-08-02 04:00:00+0200,0.0,0.0
2025-08-02 05:00:00+0200,0.0,0.0
2025-08-02 06:00:00+0200,147.0,0.0057
2025-08-02 07:00:00+0200,1266.0,0.0496
2025-08-02 08:00:00+0200,3317.0,0.1299
2025-08-02 09:00:00+0200,5959.0,0.2334
2025-08-02 10:00:00+0200,8755.0,0.343
2025-08-02 11:00:00+0200,10825.0,0.424
2025-08-02 12:00:00+0200,12680.0,0.4967
2025-08-02 13:00:00+0200,15066.0,0.5901
2025-08-02 14:00:00+0200,15952.0,0.6248
2025-08-02 15:00:00+0200,14259.0,0.5585
2025-08-02 16:00:00+0200,12930.0,0.5064
2025-08-02 17:00:00+0200,9921.0,0.3886
2025-08-02 18:00:00+0200,5921.0,0.2319
2025-08-02 19:00:00+0200,2764.0,0.1082
2025-08-02 20:00:00+0200,793.0,0.0311
2025-08-02 21:00:00+0200,36.0,0.0014
2025-08-02 22:00:00+0200,0.0,0.0
2025-08-02 23:00:00+0200,0.0,0.0
2025-08-03 00:00:00+0200,0.0,0.0
2025-08-03 01:00:00+0200,0.0,0.0
2025-08-03 02:00:00+0200,0.0,0.0
2025-08-03 03:00:00+0200,0.0,0.0
2025-08-03 04:00:00+0200,0.0,0.0
2025-08-03 05:00:00+0200,0.0,0.0
2025-08-03 06:00:00+0200,140.0,0.0055
2025-08-03 07:00:00+0200,1622.0,0.0635
2025-08-03 08:00:00+0200,4895.0,0.1917
