time,Solar_production_MW,percentage
2023-08-01 00:00:00+00:00,0.0,0.0
2023-08-01 01:00:00+00:00,0.0,0.0
2023-08-01 02:00:00+00:00,0.0,0.0
2023-08-01 03:00:00+00:00,0.0,0.0
2023-08-01 04:00:00+00:00,75.0,0.004
2023-08-01 05:00:00+00:00,740.0,0.0396
2023-08-01 06:00:00+00:00,2259.0,0.1208
2023-08-01 07:00:00+00:00,4055.0,0.2168
2023-08-01 08:00:00+00:00,5712.0,0.3055
2023-08-01 09:00:00+00:00,7178.0,0.3839
2023-08-01 10:00:00+00:00,9443.0,0.505
2023-08-01 11:00:00+00:00,9964.0,0.5329
2023-08-01 12:00:00+00:00,10680.0,0.5711
2023-08-01 13:00:00+00:00,9871.0,0.5278
2023-08-01 14:00:00+00:00,9057.0,0.4843
2023-08-01 15:00:00+00:00,6322.0,0.338
2023-08-01 16:00:00+00:00,3872.0,0.207
2023-08-01 17:00:00+00:00,2063.0,0.1103
2023-08-01 18:00:00+00:00,789.0,0.0422
2023-08-01 19:00:00+00:00,108.0,0.0058
2023-08-01 20:00:00+00:00,0.0,0.0
2023-08-01 21:00:00+00:00,0.0,0.0
2023-08-01 22:00:00+00:00,0.0,0.0
2023-08-01 23:00:00+00:00,0.0,0.0
2023-08-02 00:00:00+00:00,0.0,0.0
2023-08-02 01:00:00+00:00,0.0,0.0
2023-08-02 02:00:00+00:00,0.0,0.0
2023-08-02 03:00:00+00:00,0.0,0.0
2023-08-02 04:00:00+00:00,77.0,0.0041
2023-08-02 05:00:00+00:00,496.0,0.0265
2023-08-02 06:00:00+00:00,1010.0,0.054
2023-08-02 07:00:00+00:00,1400.0,0.0748
2023-08-02 08:00:00+00:00,2361.0,0.1262
2023-08-02 09:00:00+00:00,3993.0,0.2134
2023-08-02 10:00:00+00:00,6599.0,0.3527
2023-08-02 11:00:00+00:00,8652.0,0.4624
2023-08-02 12:00:00+00:00,10514.0,0.5619
2023-08-02 13:00:00+00:00,11126.0,0.5946
2023-08-02 14:00:00+00:00,8886.0,0.4749
2023-08-02 15:00:00+00:00,5577.0,0.2981
2023-08-02 16:00:00+00:00,3765.0,0.2012
2023-08-02 17:00:00+00:00,2495.0,0.1333
2023-08-02 18:00:00+00:00,699.0,0.0373
2023-08-02 19:00:00+00:00,67.0,0.0036
2023-08-02 20:00:00+00:00,0.0,0.0
2023-08-02 21:00:00+00:00,0.0,0.0
2023-08-02 22:00:00+00:00,0.0,0.0
2023-08-02 23:00:00+00:00,0.0,0.0
2023-08-03 00:00:00+00:00,0.0,0.0
2023-08-03 01:00:00+00:00,0.0,0.0
2023-08-03 02:00:00+00:00,0.0,0.0
2023-08-03 03:00:00+00:00,0.0,0.0
2023-08-03 04:00:00+00:00,66.0,0.0035
2023-08-03 05:00:00+00:00,530.0,0.0283
2023-08-03 06:00:00+00:00,1567.0,0.0837
2023-08-03 07:00:00+00:00,3238.0,0.173
2023-08-03 08:00:00+00:00,5126.0,0.2738
2023-08-03 09:00:00+00:00,6923.0,0.3698
2023-08-03 10:00:00+00:00,7897.0,0.4218
2023-08-03 11:00:00+00:00,7387.0,0.3946
2023-08-03 12:00:00+00:00,6820.0,0.3643
2023-08-03 13:00:00+00:00,6795.0,0.3629
2023-08-03 14:00:00+00:00,5901.0,0.3152
2023-08-03 15:00:00+00:00,4868.0,0.26
2023-08-03 16:00:00+00:00,3403.0,0.1818
2023-08-03 17:00:00+00:00,1798.0,0.096
2023-08-03 18:00:00+00:00,849.0,0.0454
2023-08-03 19:00:00+00:00,94.0,0.005
2023-08-03 20:00:00+00:00,0.0,0.0
2023-08-03 21:00:00+00:00,0.0,0.0
2023-08-03 22:00:00+00:00,0.0,0.0
2023-08-03 23:00:00+00:00,0.0,0.0
2023-08-04 00:00:00+00:00,0.0,0.0
2023-08-04 01:00:00+00:00,0.0,0.0
2023-08-04 02:00:00+00:00,0.0,0.0
2023-08-04 03:00:00+00:00,0.0,0.0
2023-08-04 04:00:00+00:00,73.0,0.0039
2023-08-04 05:00:00+00:00,634.0,0.0339
2023-08-04 06:00:00+00:00,1855.0,0.099
2023-08-04 07:00:00+00:00,4147.0,0.2214
2023-08-04 08:00:00+00:00,5499.0,0.2936
2023-08-04 09:00:00+00:00,8070.0,0.4308
2023-08-04 10:00:00+00:00,9681.0,0.5168
2023-08-04 11:00:00+00:00,10842.0,0.5788
2023-08-04 12:00:00+00:00,11175.0,0.5965
2023-08-04 13:00:00+00:00,11337.0,0.6052
2023-08-04 14:00:00+00:00,9687.0,0.5171
2023-08-04 15:00:00+00:00,7644.0,0.408
2023-08-04 16:00:00+00:00,5526.0,0.295
2023-08-04 17:00:00+00:00,3408.0,0.1819
2023-08-04 18:00:00+00:00,1294.0,0.0691
2023-08-04 19:00:00+00:00,104.0,0.0055
2023-08-04 20:00:00+00:00,0.0,0.0
2023-08-04 21:00:00+00:00,0.0,0.0
2023-08-04 22:00:00+00:00,0.0,0.0
2023-08-04 23:00:00+00:00,0.0,0.0
2023-08-05 00:00:00+00:00,0.0,0.0
2023-08-05 01:00:00+00:00,0.0,0.0
2023-08-05 02:00:00+00:00,0.0,0.0
2023-08-05 03:00:00+00:00,0.0,0.0
2023-08-05 04:00:00+00:00,112.0,0.006
2023-08-05 05:00:00+00:00,848.0,0.0452
2023-08-05 06:00:00+00:00,2590.0,0.1382
2023-08-05 07:00:00+00:00,4952.0,0.2642
2023-08-05 08:00:00+00:00,6741.0,0.3597
2023-08-05 09:00:00+00:00,8279.0,0.4417
2023-08-05 10:00:00+00:00,7828.0,0.4176
2023-08-05 11:00:00+00:00,6070.0,0.3239
2023-08-05 12:00:00+00:00,3925.0,0.2094
2023-08-05 13:00:00+00:00,3060.0,0.1632
2023-08-05 14:00:00+00:00,2962.0,0.158
2023-08-05 15:00:00+00:00,2979.0,0.1589
2023-08-05 16:00:00+00:00,2894.0,0.1544
2023-08-05 17:00:00+00:00,1316.0,0.0702
2023-08-05 18:00:00+00:00,424.0,0.0226
2023-08-05 19:00:00+00:00,51.0,0.0027
2023-08-05 20:00:00+00:00,0.0,0.0
2023-08-05 21:00:00+00:00,0.0,0.0
2023-08-05 22:00:00+00:00,0.0,0.0
2023-08-05 23:00:00+00:00,0.0,0.0
2023-08-06 00:00:00+00:00,0.0,0.0
2023-08-06 01:00:00+00:00,0.0,0.0
2023-08-06 02:00:00+00:00,0.0,0.0
2023-08-06 03:00:00+00:00,0.0,0.0
2023-08-06 04:00:00+00:00,59.0,0.0031
2023-08-06 05:00:00+00:00,576.0,0.0307
2023-08-06 06:00:00+00:00,1643.0,0.0876
2023-08-06 07:00:00+00:00,2661.0,0.1419
