time,Solar_production_MW,percentage
2024-02-01 00:00:00+00:00,0.0,0.0
2024-02-01 01:00:00+00:00,0.0,0.0
2024-02-01 02:00:00+00:00,0.0,0.0
2024-02-01 03:00:00+00:00,0.0,0.0
2024-02-01 04:00:00+00:00,0.0,0.0
2024-02-01 05:00:00+00:00,0.0,0.0
2024-02-01 06:00:00+00:00,0.0,0.0
2024-02-01 07:00:00+00:00,72.0,0.0035
2024-02-01 08:00:00+00:00,1761.0,0.0853
2024-02-01 09:00:00+00:00,5101.0,0.247
2024-02-01 10:00:00+00:00,7542.0,0.3651
2024-02-01 11:00:00+00:00,8432.0,0.4083
2024-02-01 12:00:00+00:00,8356.0,0.4045
2024-02-01 13:00:00+00:00,7041.0,0.3409
2024-02-01 14:00:00+00:00,5029.0,0.2435
2024-02-01 15:00:00+00:00,2359.0,0.1142
2024-02-01 16:00:00+00:00,192.0,0.0093
2024-02-01 17:00:00+00:00,0.0,0.0
2024-02-01 18:00:00+00:00,0.0,0.0
2024-02-01 19:00:00+00:00,0.0,0.0
2024-02-01 20:00:00+00:00,0.0,0.0
2024-02-01 21:00:00+00:00,0.0,0.0
2024-02-01 22:00:00+00:00,0.0,0.0
2024-02-01 23:00:00+00:00,0.0,0.0
2024-02-02 00:00:00+00:00,0.0,0.0
2024-02-02 01:00:00+00:00,0.0,0.0
2024-02-02 02:00:00+00:00,0.0,0.0
2024-02-02 03:00:00+00:00,0.0,0.0
2024-02-02 04:00:00+00:00,0.0,0.0
2024-02-02 05:00:00+00:00,0.0,0.0
2024-02-02 06:00:00+00:00,0.0,0.0
2024-02-02 07:00:00+00:00,91.0,0.0044
2024-02-02 08:00:00+00:00,1210.0,0.0586
2024-02-02 09:00:00+00:00,2550.0,0.1234
2024-02-02 10:00:00+00:00,3823.0,0.185
2024-02-02 11:00:00+00:00,3786.0,0.1832
2024-02-02 12:00:00+00:00,2694.0,0.1304
2024-02-02 13:00:00+00:00,2134.0,0.1033
2024-02-02 14:00:00+00:00,1347.0,0.0652
2024-02-02 15:00:00+00:00,792.0,0.0383
2024-02-02 16:00:00+00:00,123.0,0.006
2024-02-02 17:00:00+00:00,0.0,0.0
2024-02-02 18:00:00+00:00,0.0,0.0
2024-02-02 19:00:00+00:00,0.0,0.0
2024-02-02 20:00:00+00:00,0.0,0.0
2024-02-02 21:00:00+00:00,0.0,0.0
2024-02-02 22:00:00+00:00,0.0,0.0
2024-02-02 23:00:00+00:00,0.0,0.0
2024-02-03 00:00:00+00:00,0.0,0.0
2024-02-03 01:00:00+00:00,0.0,0.0
2024-02-03 02:00:00+00:00,0.0,0.0
2024-02-03 03:00:00+00:00,0.0,0.0
2024-02-03 04:00:00+00:00,0.0,0.0
2024-02-03 05:00:00+00:00,0.0,0.0
2024-02-03 06:00:00+00:00,0.0,0.0
2024-02-03 07:00:00+00:00,39.0,0.0019
2024-02-03 08:00:00+00:00,577.0,0.0279
2024-02-03 09:00:00+00:00,1787.0,0.0864
2024-02-03 10:00:00+00:00,2739.0,0.1325
2024-02-03 11:00:00+00:00,2980.0,0.1441
2024-02-03 12:00:00+00:00,3042.0,0.1472
2024-02-03 13:00:00+00:00,2794.0,0.1351
2024-02-03 14:00:00+00:00,2225.0,0.1076
2024-02-03 15:00:00+00:00,1273.0,0.0616
2024-02-03 16:00:00+00:00,178.0,0.0086
2024-02-03 17:00:00+00:00,0.0,0.0
2024-02-03 18:00:00+00:00,0.0,0.0
2024-02-03 19:00:00+00:00,0.0,0.0
2024-02-03 20:00:00+00:00,0.0,0.0
2024-02-03 21:00:00+00:00,0.0,0.0
2024-02-03 22:00:00+00:00,0.0,0.0
2024-02-03 23:00:00+00:00,0.0,0.0
2024-02-04 00:00:00+00:00,0.0,0.0
2024-02-04 01:00:00+00:00,0.0,0.0
2024-02-04 02:00:00+00:00,0.0,0.0
2024-02-04 03:00:00+00:00,0.0,0.0
2024-02-04 04:00:00+00:00,0.0,0.0
2024-02-04 05:00:00+00:00,0.0,0.0
2024-02-04 06:00:00+00:00,0.0,0.0
2024-02-04 07:00:00+00:00,35.0,0.0017
2024-02-04 08:00:00+00:00,567.0,0.0274
2024-02-04 09:00:00+00:00,1512.0,0.0731
2024-02-04 10:00:00+00:00,2299.0,0.1112
2024-02-04 11:00:00+00:00,2368.0,0.1145
2024-02-04 12:00:00+00:00,2629.0,0.1271
2024-02-04 13:00:00+00:00,2174.0,0.1051
2024-02-04 14:00:00+00:00,1091.0,0.0527
2024-02-04 15:00:00+00:00,645.0,0.0312
2024-02-04 16:00:00+00:00,128.0,0.0062
2024-02-04 17:00:00+00:00,0.0,0.0
2024-02-04 18:00:00+00:00,0.0,0.0
2024-02-04 19:00:00+00:00,0.0,0.0
2024-02-04 20:00:00+00:00,0.0,0.0
2024-02-04 21:00:00+00:00,0.0,0.0
2024-02-04 22:00:00+00:00,0.0,0.0
2024-02-04 23:00:00+00:00,0.0,0.0
2024-02-05 00:00:00+00:00,0.0,0.0
2024-02-05 01:00:00+00:00,0.0,0.0
2024-02-05 02:00:00+00:00,0.0,0.0
2024-02-05 03:00:00+00:00,0.0,0.0
2024-02-05 04:00:00+00:00,0.0,0.0
2024-02-05 05:00:00+00:00,0.0,0.0
2024-02-05 06:00:00+00:00,0.0,0.0
2024-02-05 07:00:00+00:00,65.0,0.0031
2024-02-05 08:00:00+00:00,807.0,0.039
2024-02-05 09:00:00+00:00,2159.0,0.1044
2024-02-05 10:00:00+00:00,3279.0,0.1585
2024-02-05 11:00:00+00:00,4209.0,0.2034
2024-02-05 12:00:00+00:00,4438.0,0.2145
2024-02-05 13:00:00+00:00,3704.0,0.179
2024-02-05 14:00:00+00:00,1993.0,0.0963
2024-02-05 15:00:00+00:00,901.0,0.0436
2024-02-05 16:00:00+00:00,83.0,0.004
2024-02-05 17:00:00+00:00,0.0,0.0
2024-02-05 18:00:00+00:00,0.0,0.0
2024-02-05 19:00:00+00:00,0.0,0.0
2024-02-05 20:00:00+00:00,0.0,0.0
2024-02-05 21:00:00+00:00,0.0,0.0
2024-02-05 22:00:00+00:00,0.0,0.0
2024-02-05 23:00:00+00:00,0.0,0.0
2024-02-06 00:00:00+00:00,0.0,0.0
2024-02-06 01:00:00+00:00,0.0,0.0
2024-02-06 02:00:00+00:00,0.0,0.0
2024-02-06 03:00:00+00:00,0.0,0.0
