time,Wind_production_MW,percentage
2025-04-01 00:00:00+00:00,243.0,0.0366
2025-04-01 01:00:00+00:00,234.0,0.0353
2025-04-01 02:00:00+00:00,246.0,0.037
2025-04-01 03:00:00+00:00,324.0,0.0489
2025-04-01 04:00:00+00:00,385.0,0.0579
2025-04-01 05:00:00+00:00,417.0,0.0628
2025-04-01 06:00:00+00:00,526.0,0.0792
2025-04-01 07:00:00+00:00,742.0,0.1118
2025-04-01 08:00:00+00:00,1154.0,0.1737
2025-04-01 09:00:00+00:00,1611.0,0.2426
2025-04-01 10:00:00+00:00,2464.0,0.3711
2025-04-01 11:00:00+00:00,3507.0,0.5281
2025-04-01 12:00:00+00:00,4351.0,0.6551
2025-04-01 13:00:00+00:00,4714.0,0.7098
2025-04-01 14:00:00+00:00,4891.0,0.7365
2025-04-01 15:00:00+00:00,5303.0,0.7985
2025-04-01 16:00:00+00:00,5363.0,0.8076
2025-04-01 17:00:00+00:00,4723.0,0.7112
2025-04-01 18:00:00+00:00,3322.0,0.5001
2025-04-01 19:00:00+00:00,2158.0,0.325
2025-04-01 20:00:00+00:00,1950.0,0.2936
2025-04-01 21:00:00+00:00,1977.0,0.2976
2025-04-01 22:00:00+00:00,1963.0,0.2956
2025-04-01 23:00:00+00:00,1742.0,0.2623
2025-04-02 00:00:00+00:00,1594.0,0.24
2025-04-02 01:00:00+00:00,1521.0,0.2291
2025-04-02 02:00:00+00:00,1507.0,0.2269
2025-04-02 03:00:00+00:00,1640.0,0.247
2025-04-02 04:00:00+00:00,2001.0,0.3013
2025-04-02 05:00:00+00:00,1970.0,0.2965
2025-04-02 06:00:00+00:00,2213.0,0.3332
2025-04-02 07:00:00+00:00,3193.0,0.4807
2025-04-02 08:00:00+00:00,4174.0,0.6285
2025-04-02 09:00:00+00:00,4728.0,0.7118
2025-04-02 10:00:00+00:00,5078.0,0.7645
2025-04-02 11:00:00+00:00,5321.0,0.8011
2025-04-02 12:00:00+00:00,5785.0,0.871
2025-04-02 13:00:00+00:00,6282.0,0.9457
2025-04-02 14:00:00+00:00,6451.0,0.9712
2025-04-02 15:00:00+00:00,6476.0,0.975
2025-04-02 16:00:00+00:00,6329.0,0.9528
2025-04-02 17:00:00+00:00,5774.0,0.8693
2025-04-02 18:00:00+00:00,4560.0,0.6864
2025-04-02 19:00:00+00:00,4057.0,0.6108
2025-04-02 20:00:00+00:00,3979.0,0.599
2025-04-02 21:00:00+00:00,3590.0,0.5405
2025-04-02 22:00:00+00:00,3597.0,0.5414
2025-04-02 23:00:00+00:00,3384.0,0.5094
2025-04-03 00:00:00+00:00,3016.0,0.4541
2025-04-03 01:00:00+00:00,2934.0,0.4417
2025-04-03 02:00:00+00:00,2794.0,0.4206
2025-04-03 03:00:00+00:00,2449.0,0.3687
2025-04-03 04:00:00+00:00,2333.0,0.3511
2025-04-03 05:00:00+00:00,2277.0,0.3428
2025-04-03 06:00:00+00:00,2569.0,0.3867
2025-04-03 07:00:00+00:00,3138.0,0.4723
2025-04-03 08:00:00+00:00,3773.0,0.5679
2025-04-03 09:00:00+00:00,4061.0,0.6113
2025-04-03 10:00:00+00:00,4168.0,0.6275
2025-04-03 11:00:00+00:00,4543.0,0.6839
2025-04-03 12:00:00+00:00,5035.0,0.7579
2025-04-03 13:00:00+00:00,5117.0,0.7702
2025-04-03 14:00:00+00:00,4873.0,0.7336
2025-04-03 15:00:00+00:00,4466.0,0.6723
2025-04-03 16:00:00+00:00,3666.0,0.5519
2025-04-03 17:00:00+00:00,2242.0,0.3374
2025-04-03 18:00:00+00:00,1028.0,0.1547
2025-04-03 19:00:00+00:00,827.0,0.1245
2025-04-03 20:00:00+00:00,635.0,0.0956
2025-04-03 21:00:00+00:00,563.0,0.0848
2025-04-03 22:00:00+00:00,549.0,0.0827
2025-04-03 23:00:00+00:00,595.0,0.0895
2025-04-04 00:00:00+00:00,415.0,0.0625
2025-04-04 01:00:00+00:00,397.0,0.0597
2025-04-04 02:00:00+00:00,281.0,0.0424
2025-04-04 03:00:00+00:00,219.0,0.033
2025-04-04 04:00:00+00:00,239.0,0.036
2025-04-04 05:00:00+00:00,197.0,0.0297
2025-04-04 06:00:00+00:00,237.0,0.0357
2025-04-04 07:00:00+00:00,371.0,0.0558
2025-04-04 08:00:00+00:00,564.0,0.0848
2025-04-04 09:00:00+00:00,859.0,0.1293
2025-04-04 10:00:00+00:00,1685.0,0.2536
2025-04-04 11:00:00+00:00,2443.0,0.3677
2025-04-04 12:00:00+00:00,2542.0,0.3827
2025-04-04 13:00:00+00:00,2572.0,0.3872
2025-04-04 14:00:00+00:00,3386.0,0.5097
2025-04-04 15:00:00+00:00,3683.0,0.5544
2025-04-04 16:00:00+00:00,3886.0,0.5849
2025-04-04 17:00:00+00:00,3615.0,0.5441
2025-04-04 18:00:00+00:00,2748.0,0.4136
2025-04-04 19:00:00+00:00,2523.0,0.3798
2025-04-04 20:00:00+00:00,2563.0,0.3858
2025-04-04 21:00:00+00:00,2216.0,0.3335
2025-04-04 22:00:00+00:00,1874.0,0.282
2025-04-04 23:00:00+00:00,1735.0,0.2612
2025-04-05 00:00:00+00:00,1280.0,0.1927
2025-04-05 01:00:00+00:00,1099.0,0.1654
2025-04-05 02:00:00+00:00,1123.0,0.169
2025-04-05 03:00:00+00:00,1268.0,0.1908
2025-04-05 04:00:00+00:00,1411.0,0.2123
2025-04-05 05:00:00+00:00,1583.0,0.2383
2025-04-05 06:00:00+00:00,2048.0,0.3082
2025-04-05 07:00:00+00:00,3502.0,0.527
2025-04-05 08:00:00+00:00,4543.0,0.6837
2025-04-05 09:00:00+00:00,4778.0,0.719
2025-04-05 10:00:00+00:00,4872.0,0.7331
2025-04-05 11:00:00+00:00,5052.0,0.7603
2025-04-05 12:00:00+00:00,5287.0,0.7956
2025-04-05 13:00:00+00:00,5478.0,0.8243
2025-04-05 14:00:00+00:00,5681.0,0.8549
2025-04-05 15:00:00+00:00,5964.0,0.8975
2025-04-05 16:00:00+00:00,6064.0,0.9126
2025-04-05 17:00:00+00:00,5914.0,0.89
2025-04-05 18:00:00+00:00,4949.0,0.7447
2025-04-05 19:00:00+00:00,4040.0,0.608
2025-04-05 20:00:00+00:00,3473.0,0.5226
2025-04-05 21:00:00+00:00,3628.0,0.546
2025-04-05 22:00:00+00:00,3542.0,0.5331
2025-04-05 23:00:00+00:00,3367.0,0.5067
2025-04-06 00:00:00+00:00,3085.0,0.4642
2025-04-06 01:00:00+00:00,2727.0,0.4103
2025-04-06 02:00:00+00:00,2520.0,0.3792
2025-04-06 03:00:00+00:00,2777.0,0.4179
2025-04-06 04:00:00+00:00,2735.0,0.4116
2025-04-06 05:00:00+00:00,2483.0,0.3736
2025-04-06 06:00:00+00:00,2748.0,0.4134
2025-04-06 07:00:00+00:00,3571.0,0.5373
2025-04-06 08:00:00+00:00,4085.0,0.6147
2025-04-06 09:00:00+00:00,3988.0,0.6001
2025-04-06 10:00:00+00:00,3949.0,0.5942
2025-04-06 11:00:00+00:00,3975.0,0.5981
2025-04-06 12:00:00+00:00,3973.0,0.5978
2025-04-06 13:00:00+00:00,3884.0,0.5844
2025-04-06 14:00:00+00:00,3555.0,0.5349
2025-04-06 15:00:00+00:00,3916.0,0.5892
2025-04-06 16:00:00+00:00,3901.0,0.5869
2025-04-06 17:00:00+00:00,3846.0,0.5787
2025-04-06 18:00:00+00:00,2976.0,0.4478
2025-04-06 19:00:00+00:00,1934.0,0.291
2025-04-06 20:00:00+00:00,1786.0,0.2687
2025-04-06 21:00:00+00:00,1363.0,0.2051
2025-04-06 22:00:00+00:00,1179.0,0.1774
2025-04-06 23:00:00+00:00,870.0,0.1309
2025-04-07 00:00:00+00:00,670.0,0.1008
2025-04-07 01:00:00+00:00,503.0,0.0757
2025-04-07 02:00:00+00:00,421.0,0.0634
2025-04-07 03:00:00+00:00,385.0,0.0579
2025-04-07 04:00:00+00:00,292.0,0.0439
2025-04-07 05:00:00+00:00,245.0,0.0369
2025-04-07 06:00:00+00:00,192.0,0.0288
2025-04-07 07:00:00+00:00,271.0,0.0408
2025-04-07 08:00:00+00:00,393.0,0.0591
2025-04-07 09:00:00+00:00,479.0,0.0721
2025-04-07 10:00:00+00:00,690.0,0.1038
2025-04-07 11:00:00+00:00,678.0,0.102
2025-04-07 12:00:00+00:00,788.0,0.1185
2025-04-07 13:00:00+00:00,1041.0,0.1566
2025-04-07 14:00:00+00:00,1208.0,0.1817
2025-04-07 15:00:00+00:00,1850.0,0.2783
2025-04-07 16:00:00+00:00,2485.0,0.3738
2025-04-07 17:00:00+00:00,2683.0,0.4036
2025-04-07 18:00:00+00:00,2225.0,0.3348
2025-04-07 19:00:00+00:00,1538.0,0.2314
2025-04-07 20:00:00+00:00,1137.0,0.171
2025-04-07 21:00:00+00:00,968.0,0.1457
2025-04-07 22:00:00+00:00,883.0,0.1328
2025-04-07 23:00:00+00:00,773.0,0.1163
2025-04-08 00:00:00+00:00,471.0,0.0708
2025-04-08 01:00:00+00:00,440.0,0.0661
2025-04-08 02:00:00+00:00,413.0,0.0621
2025-04-08 03:00:00+00:00,384.0,0.0577
2025-04-08 04:00:00+00:00,278.0,0.0418
2025-04-08 05:00:00+00:00,240.0,0.0361
2025-04-08 06:00:00+00:00,287.0,0.0431
2025-04-08 07:00:00+00:00,486.0,0.0731
2025-04-08 08:00:00+00:00,592.0,0.089
2025-04-08 09:00:00+00:00,511.0,0.0769
2025-04-08 10:00:00+00:00,425.0,0.0639
2025-04-08 11:00:00+00:00,441.0,0.0663
2025-04-08 12:00:00+00:00,595.0,0.0895
2025-04-08 13:00:00+00:00,677.0,0.1018
2025-04-08 14:00:00+00:00,751.0,0.113
2025-04-08 15:00:00+00:00,1108.0,0.1667
2025-04-08 16:00:00+00:00,1838.0,0.2765
2025-04-08 17:00:00+00:00,2208.0,0.3322
2025-04-08 18:00:00+00:00,2100.0,0.3158
2025-04-08 19:00:00+00:00,1565.0,0.2354
2025-04-08 20:00:00+00:00,1300.0,0.1956
2025-04-08 21:00:00+00:00,967.0,0.1454
2025-04-08 22:00:00+00:00,635.0,0.0955
2025-04-08 23:00:00+00:00,448.0,0.0674
2025-04-09 00:00:00+00:00,384.0,0.0577
2025-04-09 01:00:00+00:00,320.0,0.0481
2025-04-09 02:00:00+00:00,240.0,0.036
2025-04-09 03:00:00+00:00,273.0,0.041
2025-04-09 04:00:00+00:00,467.0,0.0703
2025-04-09 05:00:00+00:00,694.0,0.1044
2025-04-09 06:00:00+00:00,858.0,0.1291
2025-04-09 07:00:00+00:00,1631.0,0.2453
2025-04-09 08:00:00+00:00,1918.0,0.2885
2025-04-09 09:00:00+00:00,1879.0,0.2826
2025-04-09 10:00:00+00:00,1927.0,0.2899
2025-04-09 11:00:00+00:00,2250.0,0.3384
2025-04-09 12:00:00+00:00,2727.0,0.4101
2025-04-09 13:00:00+00:00,3375.0,0.5075
2025-04-09 14:00:00+00:00,3646.0,0.5483
2025-04-09 15:00:00+00:00,3515.0,0.5287
2025-04-09 16:00:00+00:00,3853.0,0.5794
2025-04-09 17:00:00+00:00,4045.0,0.6083
2025-04-09 18:00:00+00:00,3768.0,0.5667
