time,Wind_production_MW,percentage
2021-05-01 00:00:00+0200,0,0.0
2021-05-01 01:00:00+0200,22,0.6
2021-05-01 02:00:00+0200,35,0.93
2021-05-01 03:00:00+0200,42,1.12
2021-05-01 04:00:00+0200,45,1.19
2021-05-01 05:00:00+0200,88,2.34
2021-05-01 06:00:00+0200,57,1.53
2021-05-01 07:00:00+0200,53,1.41
2021-05-01 08:00:00+0200,105,2.79
2021-05-01 09:00:00+0200,271,7.2
2021-05-01 10:00:00+0200,464,12.31
2021-05-01 11:00:00+0200,642,17.03
2021-05-01 12:00:00+0200,753,19.95
2021-05-01 13:00:00+0200,955,25.3
2021-05-01 14:00:00+0200,1063,28.18
2021-05-01 15:00:00+0200,1154,30.57
2021-05-01 16:00:00+0200,1101,29.18
2021-05-01 17:00:00+0200,1098,29.1
2021-05-01 18:00:00+0200,1170,30.99
2021-05-01 19:00:00+0200,1009,26.74
2021-05-01 20:00:00+0200,842,22.31
2021-05-01 21:00:00+0200,763,20.22
2021-05-01 22:00:00+0200,756,20.02
2021-05-01 23:00:00+0200,783,20.74
2021-05-02 00:00:00+0200,812,21.53
2021-05-02 01:00:00+0200,948,25.12
2021-05-02 02:00:00+0200,958,25.38
2021-05-02 03:00:00+0200,895,23.7
2021-05-02 04:00:00+0200,818,21.67
2021-05-02 05:00:00+0200,823,21.8
2021-05-02 06:00:00+0200,884,23.43
2021-05-02 07:00:00+0200,870,23.05
2021-05-02 08:00:00+0200,1260,33.38
2021-05-02 09:00:00+0200,1716,45.43
2021-05-02 10:00:00+0200,1865,49.37
2021-05-02 11:00:00+0200,2194,58.11
2021-05-02 12:00:00+0200,2449,64.85
2021-05-02 13:00:00+0200,2574,68.14
2021-05-02 14:00:00+0200,2578,68.24
2021-05-02 15:00:00+0200,2541,67.28
2021-05-02 16:00:00+0200,2475,65.51
2021-05-02 17:00:00+0200,2371,62.77
2021-05-02 18:00:00+0200,2100,55.6
2021-05-02 19:00:00+0200,1574,41.67
2021-05-02 20:00:00+0200,1067,28.25
2021-05-02 21:00:00+0200,440,11.65
2021-05-02 22:00:00+0200,194,5.15
2021-05-02 23:00:00+0200,162,4.3
2021-05-03 00:00:00+0200,178,4.72
2021-05-03 01:00:00+0200,209,5.53
2021-05-03 02:00:00+0200,231,6.13
2021-05-03 03:00:00+0200,253,6.71
2021-05-03 04:00:00+0200,419,11.1
2021-05-03 05:00:00+0200,649,17.18
2021-05-03 06:00:00+0200,893,23.63
2021-05-03 07:00:00+0200,1132,29.96
2021-05-03 08:00:00+0200,1341,35.49
2021-05-03 09:00:00+0200,1670,44.19
2021-05-03 10:00:00+0200,2117,56.02
2021-05-03 11:00:00+0200,2356,62.34
2021-05-03 12:00:00+0200,2595,68.65
