time,Wind_production_MW,percentage
2025-02-01 00:00:00+0100,27,0.41
2025-02-01 01:00:00+0100,17,0.27
2025-02-01 02:00:00+0100,0,0.0
2025-02-01 03:00:00+0100,61,0.93
2025-02-01 04:00:00+0100,46,0.71
2025-02-01 05:00:00+0100,0,0.0
2025-02-01 06:00:00+0100,0,0.0
2025-02-01 07:00:00+0100,10,0.16
2025-02-01 08:00:00+0100,27,0.42
2025-02-01 09:00:00+0100,40,0.61
2025-02-01 10:00:00+0100,48,0.74
2025-02-01 11:00:00+0100,70,1.08
2025-02-01 12:00:00+0100,173,2.64
2025-02-01 13:00:00+0100,235,3.58
2025-02-01 14:00:00+0100,245,3.73
2025-02-01 15:00:00+0100,228,3.46
2025-02-01 16:00:00+0100,149,2.26
2025-02-01 17:00:00+0100,26,0.41
2025-02-01 18:00:00+0100,24,0.38
2025-02-01 19:00:00+0100,44,0.67
2025-02-01 20:00:00+0100,106,1.62
2025-02-01 21:00:00+0100,111,1.69
2025-02-01 22:00:00+0100,107,1.64
2025-02-01 23:00:00+0100,171,2.61
2025-02-02 00:00:00+0100,199,3.03
2025-02-02 01:00:00+0100,213,3.24
2025-02-02 02:00:00+0100,197,3.0
2025-02-02 03:00:00+0100,98,1.49
2025-02-02 04:00:00+0100,62,0.96
2025-02-02 05:00:00+0100,76,1.16
2025-02-02 06:00:00+0100,139,2.11
2025-02-02 07:00:00+0100,229,3.49
2025-02-02 08:00:00+0100,286,4.35
2025-02-02 09:00:00+0100,373,5.67
2025-02-02 10:00:00+0100,460,7.0
2025-02-02 11:00:00+0100,361,5.49
2025-02-02 12:00:00+0100,288,4.39
2025-02-02 13:00:00+0100,257,3.91
2025-02-02 14:00:00+0100,197,3.0
2025-02-02 15:00:00+0100,102,1.56
2025-02-02 16:00:00+0100,34,0.52
2025-02-02 17:00:00+0100,18,0.29
2025-02-02 18:00:00+0100,69,1.05
2025-02-02 19:00:00+0100,70,1.07
2025-02-02 20:00:00+0100,26,0.41
2025-02-02 21:00:00+0100,24,0.37
2025-02-02 22:00:00+0100,37,0.58
2025-02-02 23:00:00+0100,66,1.02
2025-02-03 00:00:00+0100,117,1.78
2025-02-03 01:00:00+0100,196,2.99
2025-02-03 02:00:00+0100,368,5.59
2025-02-03 03:00:00+0100,425,6.47
2025-02-03 04:00:00+0100,260,3.96
2025-02-03 05:00:00+0100,124,1.9
2025-02-03 06:00:00+0100,74,1.13
2025-02-03 07:00:00+0100,141,2.14
2025-02-03 08:00:00+0100,186,2.84
2025-02-03 09:00:00+0100,278,4.23
2025-02-03 10:00:00+0100,313,4.76
2025-02-03 11:00:00+0100,394,5.99
2025-02-03 12:00:00+0100,630,9.57
2025-02-03 13:00:00+0100,718,10.91
2025-02-03 14:00:00+0100,855,12.99
2025-02-03 15:00:00+0100,747,11.36
2025-02-03 16:00:00+0100,628,9.54
2025-02-03 17:00:00+0100,519,7.89
2025-02-03 18:00:00+0100,456,6.93
2025-02-03 19:00:00+0100,458,6.97
2025-02-03 20:00:00+0100,497,7.55
2025-02-03 21:00:00+0100,481,7.31
2025-02-03 22:00:00+0100,556,8.45
2025-02-03 23:00:00+0100,584,8.87
2025-02-04 00:00:00+0100,713,10.84
2025-02-04 01:00:00+0100,841,12.78
2025-02-04 02:00:00+0100,986,14.98
2025-02-04 03:00:00+0100,1178,17.89
2025-02-04 04:00:00+0100,1338,20.33
2025-02-04 05:00:00+0100,1388,21.08
2025-02-04 06:00:00+0100,1648,25.03
2025-02-04 07:00:00+0100,1873,28.45
2025-02-04 08:00:00+0100,2048,31.11
2025-02-04 09:00:00+0100,2159,32.78
2025-02-04 10:00:00+0100,2444,37.11
2025-02-04 11:00:00+0100,2731,41.47
2025-02-04 12:00:00+0100,2946,44.73
2025-02-04 13:00:00+0100,3167,48.09
2025-02-04 14:00:00+0100,3297,50.07
2025-02-04 15:00:00+0100,3450,52.4
2025-02-04 16:00:00+0100,3760,57.09
2025-02-04 17:00:00+0100,3575,54.3
2025-02-04 18:00:00+0100,2917,44.29
2025-02-04 19:00:00+0100,2968,45.07
2025-02-04 20:00:00+0100,3445,52.32
2025-02-04 21:00:00+0100,3841,58.33
2025-02-04 22:00:00+0100,3841,58.32
2025-02-04 23:00:00+0100,3588,54.48
2025-02-05 00:00:00+0100,3608,54.78
2025-02-05 01:00:00+0100,3679,55.86
2025-02-05 02:00:00+0100,3589,54.5
2025-02-05 03:00:00+0100,3258,49.48
2025-02-05 04:00:00+0100,2763,41.95
2025-02-05 05:00:00+0100,2174,33.01
2025-02-05 06:00:00+0100,1778,27.0
2025-02-05 07:00:00+0100,1379,20.94
2025-02-05 08:00:00+0100,1013,15.39
2025-02-05 09:00:00+0100,753,11.44
2025-02-05 10:00:00+0100,822,12.49
2025-02-05 11:00:00+0100,934,14.18
2025-02-05 12:00:00+0100,1006,15.28
2025-02-05 13:00:00+0100,1113,16.91
2025-02-05 14:00:00+0100,1027,15.6
2025-02-05 15:00:00+0100,918,13.94
2025-02-05 16:00:00+0100,520,7.9
2025-02-05 17:00:00+0100,207,3.15
2025-02-05 18:00:00+0100,90,1.37
2025-02-05 19:00:00+0100,37,0.57
2025-02-05 20:00:00+0100,54,0.83
2025-02-05 21:00:00+0100,37,0.57
2025-02-05 22:00:00+0100,34,0.52
2025-02-05 23:00:00+0100,20,0.31
2025-02-06 00:00:00+0100,19,0.29
2025-02-06 01:00:00+0100,12,0.19
2025-02-06 02:00:00+0100,0,0.0
2025-02-06 03:00:00+0100,0,0.0
2025-02-06 04:00:00+0100,6,0.1
2025-02-06 05:00:00+0100,33,0.5
2025-02-06 06:00:00+0100,20,0.31
2025-02-06 07:00:00+0100,52,0.8
2025-02-06 08:00:00+0100,139,2.12
2025-02-06 09:00:00+0100,239,3.64
2025-02-06 10:00:00+0100,539,8.18
2025-02-06 11:00:00+0100,1032,15.67
2025-02-06 12:00:00+0100,1751,26.59
2025-02-06 13:00:00+0100,2306,35.02
2025-02-06 14:00:00+0100,2744,41.66
2025-02-06 15:00:00+0100,3375,51.24
2025-02-06 16:00:00+0100,3040,46.16
2025-02-06 17:00:00+0100,2115,32.1
2025-02-06 18:00:00+0100,1426,21.65
2025-02-06 19:00:00+0100,1574,23.9
2025-02-06 20:00:00+0100,2036,30.91
2025-02-06 21:00:00+0100,2324,35.28
2025-02-06 22:00:00+0100,2593,39.36
2025-02-06 23:00:00+0100,2497,37.91
2025-02-07 00:00:00+0100,2604,39.54
2025-02-07 01:00:00+0100,3048,46.27
2025-02-07 02:00:00+0100,3710,56.32
2025-02-07 03:00:00+0100,4376,66.43
2025-02-07 04:00:00+0100,4577,69.47
2025-02-07 05:00:00+0100,5076,77.05
2025-02-07 06:00:00+0100,5785,87.81
2025-02-07 07:00:00+0100,6160,93.51
2025-02-07 08:00:00+0100,6206,94.19
2025-02-07 09:00:00+0100,6349,96.37
2025-02-07 10:00:00+0100,6434,97.65
2025-02-07 11:00:00+0100,6480,98.35
2025-02-07 12:00:00+0100,6525,99.04
2025-02-07 13:00:00+0100,6513,98.86
2025-02-07 14:00:00+0100,6513,98.86
2025-02-07 15:00:00+0100,6491,98.52
2025-02-07 16:00:00+0100,6437,97.7
2025-02-07 17:00:00+0100,6394,97.04
