time,Wind_production_MW,percentage
2021-03-01 00:00:00+0100,588,16.17
2021-03-01 01:00:00+0100,560,15.39
2021-03-01 02:00:00+0100,496,13.64
2021-03-01 03:00:00+0100,598,16.44
2021-03-01 04:00:00+0100,581,15.98
2021-03-01 05:00:00+0100,713,19.59
2021-03-01 06:00:00+0100,709,19.48
2021-03-01 07:00:00+0100,697,19.17
2021-03-01 08:00:00+0100,946,25.98
2021-03-01 09:00:00+0100,1061,29.16
2021-03-01 10:00:00+0100,1088,29.89
2021-03-01 11:00:00+0100,965,26.52
2021-03-01 12:00:00+0100,948,26.04
2021-03-01 13:00:00+0100,992,27.25
2021-03-01 14:00:00+0100,1010,27.75
2021-03-01 15:00:00+0100,1078,29.61
2021-03-01 16:00:00+0100,1081,29.71
2021-03-01 17:00:00+0100,1067,29.3
2021-03-01 18:00:00+0100,839,23.06
2021-03-01 19:00:00+0100,749,20.58
2021-03-01 20:00:00+0100,711,19.53
2021-03-01 21:00:00+0100,671,18.43
2021-03-01 22:00:00+0100,725,19.91
2021-03-01 23:00:00+0100,738,20.28
2021-03-02 00:00:00+0100,689,18.94
2021-03-02 01:00:00+0100,700,19.23
2021-03-02 02:00:00+0100,548,15.07
2021-03-02 03:00:00+0100,420,11.56
2021-03-02 04:00:00+0100,468,12.85
2021-03-02 05:00:00+0100,539,14.8
2021-03-02 06:00:00+0100,470,12.92
2021-03-02 07:00:00+0100,442,12.15
2021-03-02 08:00:00+0100,455,12.51
2021-03-02 09:00:00+0100,491,13.49
2021-03-02 10:00:00+0100,461,12.67
2021-03-02 11:00:00+0100,397,10.92
2021-03-02 12:00:00+0100,362,9.94
2021-03-02 13:00:00+0100,337,9.27
2021-03-02 14:00:00+0100,415,11.41
2021-03-02 15:00:00+0100,472,12.96
2021-03-02 16:00:00+0100,422,11.6
2021-03-02 17:00:00+0100,284,7.82
2021-03-02 18:00:00+0100,104,2.87
2021-03-02 19:00:00+0100,52,1.43
2021-03-02 20:00:00+0100,32,0.88
2021-03-02 21:00:00+0100,21,0.59
2021-03-02 22:00:00+0100,17,0.48
2021-03-02 23:00:00+0100,14,0.41
2021-03-03 00:00:00+0100,0,0.0
2021-03-03 01:00:00+0100,0,0.0
2021-03-03 02:00:00+0100,0,0.0
2021-03-03 03:00:00+0100,0,0.0
2021-03-03 04:00:00+0100,0,0.0
2021-03-03 05:00:00+0100,0,0.0
2021-03-03 06:00:00+0100,28,0.77
2021-03-03 07:00:00+0100,59,1.64
