time,Wind_production_MW,percentage
2023-01-01 00:00:00+0100,5522,99.35
2023-01-01 01:00:00+0100,5523,99.38
2023-01-01 02:00:00+0100,5498,98.92
2023-01-01 03:00:00+0100,5473,98.48
2023-01-01 04:00:00+0100,5485,98.68
2023-01-01 05:00:00+0100,5495,98.86
2023-01-01 06:00:00+0100,5443,97.93
2023-01-01 07:00:00+0100,5328,95.86
2023-01-01 08:00:00+0100,5083,91.45
2023-01-01 09:00:00+0100,4752,85.49
2023-01-01 10:00:00+0100,4475,80.51
2023-01-01 11:00:00+0100,4487,80.71
2023-01-01 12:00:00+0100,4702,84.6
2023-01-01 13:00:00+0100,4560,82.03
2023-01-01 14:00:00+0100,4314,77.6
2023-01-01 15:00:00+0100,3530,63.51
2023-01-01 16:00:00+0100,2575,46.32
2023-01-01 17:00:00+0100,1625,29.24
2023-01-01 18:00:00+0100,1363,24.53
2023-01-01 19:00:00+0100,1556,28.0
2023-01-01 20:00:00+0100,1653,29.75
2023-01-01 21:00:00+0100,1402,25.22
2023-01-01 22:00:00+0100,787,14.16
2023-01-01 23:00:00+0100,643,11.58
2023-01-02 00:00:00+0100,918,16.53
2023-01-02 01:00:00+0100,1003,18.04
2023-01-02 02:00:00+0100,1391,25.02
2023-01-02 03:00:00+0100,1791,32.21
2023-01-02 04:00:00+0100,2293,41.25
2023-01-02 05:00:00+0100,2761,49.65
2023-01-02 06:00:00+0100,2621,47.14
2023-01-02 07:00:00+0100,2703,48.62
2023-01-02 08:00:00+0100,2198,39.54
2023-01-02 09:00:00+0100,1885,33.9
2023-01-02 10:00:00+0100,1645,29.59
2023-01-02 11:00:00+0100,1644,29.57
2023-01-02 12:00:00+0100,1972,35.46
2023-01-02 13:00:00+0100,2422,43.57
2023-01-02 14:00:00+0100,2347,42.21
2023-01-02 15:00:00+0100,2073,37.28
2023-01-02 16:00:00+0100,1921,34.55
2023-01-02 17:00:00+0100,1671,30.05
2023-01-02 18:00:00+0100,1311,23.58
2023-01-02 19:00:00+0100,1022,18.38
2023-01-02 20:00:00+0100,932,16.77
2023-01-02 21:00:00+0100,929,16.71
2023-01-02 22:00:00+0100,864,15.55
2023-01-02 23:00:00+0100,779,14.02
2023-01-03 00:00:00+0100,551,9.91
2023-01-03 01:00:00+0100,455,8.2
2023-01-03 02:00:00+0100,339,6.1
2023-01-03 03:00:00+0100,244,4.39
2023-01-03 04:00:00+0100,195,3.52
2023-01-03 05:00:00+0100,307,5.52
2023-01-03 06:00:00+0100,416,7.49
2023-01-03 07:00:00+0100,492,8.85
2023-01-03 08:00:00+0100,673,12.11
2023-01-03 09:00:00+0100,772,13.89
2023-01-03 10:00:00+0100,1215,21.85
2023-01-03 11:00:00+0100,1721,30.95
2023-01-03 12:00:00+0100,2291,41.2
2023-01-03 13:00:00+0100,2683,48.24
2023-01-03 14:00:00+0100,2984,53.65
2023-01-03 15:00:00+0100,3026,54.41
2023-01-03 16:00:00+0100,3031,54.49
2023-01-03 17:00:00+0100,3161,56.83
2023-01-03 18:00:00+0100,3758,67.56
2023-01-03 19:00:00+0100,4400,79.11
2023-01-03 20:00:00+0100,4820,86.64
2023-01-03 21:00:00+0100,5038,90.57
2023-01-03 22:00:00+0100,5181,93.13
2023-01-03 23:00:00+0100,5329,95.79
2023-01-04 00:00:00+0100,5433,97.65
2023-01-04 01:00:00+0100,5454,98.04
2023-01-04 02:00:00+0100,5496,98.79
2023-01-04 03:00:00+0100,5529,99.39
2023-01-04 04:00:00+0100,5536,99.51
2023-01-04 05:00:00+0100,5538,99.54
2023-01-04 06:00:00+0100,5529,99.38
2023-01-04 07:00:00+0100,5525,99.3
2023-01-04 08:00:00+0100,5526,99.33
2023-01-04 09:00:00+0100,5526,99.31
2023-01-04 10:00:00+0100,5515,99.12
2023-01-04 11:00:00+0100,5538,99.54
2023-01-04 12:00:00+0100,5538,99.54
2023-01-04 13:00:00+0100,5535,99.48
2023-01-04 14:00:00+0100,5516,99.14
2023-01-04 15:00:00+0100,5504,98.91
2023-01-04 16:00:00+0100,5484,98.56
2023-01-04 17:00:00+0100,5492,98.7
2023-01-04 18:00:00+0100,5498,98.8
2023-01-04 19:00:00+0100,5511,99.03
2023-01-04 20:00:00+0100,5517,99.14
2023-01-04 21:00:00+0100,5498,98.81
2023-01-04 22:00:00+0100,5477,98.43
2023-01-04 23:00:00+0100,5432,97.61
2023-01-05 00:00:00+0100,5399,97.01
2023-01-05 01:00:00+0100,5294,95.13
2023-01-05 02:00:00+0100,5082,91.33
2023-01-05 03:00:00+0100,5000,89.85
2023-01-05 04:00:00+0100,5062,90.96
2023-01-05 05:00:00+0100,4955,89.03
2023-01-05 06:00:00+0100,4637,83.31
2023-01-05 07:00:00+0100,4323,77.68
2023-01-05 08:00:00+0100,3936,70.73
2023-01-05 09:00:00+0100,3415,61.36
2023-01-05 10:00:00+0100,2897,52.06
2023-01-05 11:00:00+0100,2547,45.77
2023-01-05 12:00:00+0100,2320,41.69
2023-01-05 13:00:00+0100,2026,36.41
2023-01-05 14:00:00+0100,1509,27.12
2023-01-05 15:00:00+0100,1137,20.43
2023-01-05 16:00:00+0100,1062,19.09
2023-01-05 17:00:00+0100,1071,19.25
2023-01-05 18:00:00+0100,1179,21.18
2023-01-05 19:00:00+0100,1799,32.33
2023-01-05 20:00:00+0100,2298,41.29
2023-01-05 21:00:00+0100,2610,46.9
2023-01-05 22:00:00+0100,2848,51.17
2023-01-05 23:00:00+0100,3035,54.53
2023-01-06 00:00:00+0100,3562,63.99
2023-01-06 01:00:00+0100,3912,70.28
2023-01-06 02:00:00+0100,4307,77.38
2023-01-06 03:00:00+0100,4498,80.8
2023-01-06 04:00:00+0100,4733,85.03
2023-01-06 05:00:00+0100,4973,89.33
2023-01-06 06:00:00+0100,5250,94.3
2023-01-06 07:00:00+0100,5343,95.98
2023-01-06 08:00:00+0100,5189,93.21
2023-01-06 09:00:00+0100,4181,75.1
2023-01-06 10:00:00+0100,2973,53.4
2023-01-06 11:00:00+0100,3033,54.49
2023-01-06 12:00:00+0100,3696,66.39
2023-01-06 13:00:00+0100,3655,65.66
2023-01-06 14:00:00+0100,3384,60.78
2023-01-06 15:00:00+0100,2751,49.42
2023-01-06 16:00:00+0100,1944,34.91
2023-01-06 17:00:00+0100,1498,26.92
2023-01-06 18:00:00+0100,1162,20.88
2023-01-06 19:00:00+0100,1198,21.52
2023-01-06 20:00:00+0100,1597,28.69
2023-01-06 21:00:00+0100,1852,33.27
2023-01-06 22:00:00+0100,2182,39.2
2023-01-06 23:00:00+0100,2562,46.02
2023-01-07 00:00:00+0100,2935,52.72
2023-01-07 01:00:00+0100,3228,57.97
2023-01-07 02:00:00+0100,3518,63.19
2023-01-07 03:00:00+0100,3439,61.77
2023-01-07 04:00:00+0100,3526,63.33
2023-01-07 05:00:00+0100,3506,62.95
2023-01-07 06:00:00+0100,3565,64.03
2023-01-07 07:00:00+0100,3627,65.12
2023-01-07 08:00:00+0100,3688,66.23
2023-01-07 09:00:00+0100,3601,64.67
2023-01-07 10:00:00+0100,3856,69.24
2023-01-07 11:00:00+0100,4249,76.29
2023-01-07 12:00:00+0100,4465,80.18
2023-01-07 13:00:00+0100,4882,87.66
2023-01-07 14:00:00+0100,4970,89.24
2023-01-07 15:00:00+0100,4838,86.86
2023-01-07 16:00:00+0100,4595,82.51
2023-01-07 17:00:00+0100,4478,80.4
2023-01-07 18:00:00+0100,4731,84.94
2023-01-07 19:00:00+0100,4919,88.31
2023-01-07 20:00:00+0100,5006,89.88
2023-01-07 21:00:00+0100,5068,90.99
2023-01-07 22:00:00+0100,5130,92.1
2023-01-07 23:00:00+0100,5105,91.66
2023-01-08 00:00:00+0100,4780,85.81
2023-01-08 01:00:00+0100,4281,76.86
2023-01-08 02:00:00+0100,3902,70.05
2023-01-08 03:00:00+0100,2955,53.05
2023-01-08 04:00:00+0100,2725,48.92
2023-01-08 05:00:00+0100,2337,41.96
2023-01-08 06:00:00+0100,2504,44.96
2023-01-08 07:00:00+0100,2598,46.64
2023-01-08 08:00:00+0100,2665,47.84
2023-01-08 09:00:00+0100,2751,49.38
2023-01-08 10:00:00+0100,3182,57.12
2023-01-08 11:00:00+0100,3938,70.7
2023-01-08 12:00:00+0100,4332,77.76
2023-01-08 13:00:00+0100,4564,81.93
2023-01-08 14:00:00+0100,4294,77.07
2023-01-08 15:00:00+0100,4034,72.41
2023-01-08 16:00:00+0100,3452,61.96
2023-01-08 17:00:00+0100,2634,47.29
2023-01-08 18:00:00+0100,2524,45.3
2023-01-08 19:00:00+0100,2797,50.21
2023-01-08 20:00:00+0100,2933,52.65
2023-01-08 21:00:00+0100,3325,59.69
2023-01-08 22:00:00+0100,3355,60.23
2023-01-08 23:00:00+0100,3352,60.16
2023-01-09 00:00:00+0100,3437,61.7
2023-01-09 01:00:00+0100,3131,56.19
2023-01-09 02:00:00+0100,2932,52.63
2023-01-09 03:00:00+0100,2409,43.24
2023-01-09 04:00:00+0100,2291,41.11
2023-01-09 05:00:00+0100,2641,47.4
2023-01-09 06:00:00+0100,2890,51.87
2023-01-09 07:00:00+0100,2916,52.33
2023-01-09 08:00:00+0100,2704,48.54
2023-01-09 09:00:00+0100,2341,42.01
2023-01-09 10:00:00+0100,1875,33.65
2023-01-09 11:00:00+0100,1831,32.86
2023-01-09 12:00:00+0100,2144,38.49
2023-01-09 13:00:00+0100,2555,45.85
2023-01-09 14:00:00+0100,2791,50.09
2023-01-09 15:00:00+0100,2795,50.16
2023-01-09 16:00:00+0100,2251,40.39
2023-01-09 17:00:00+0100,1884,33.81
2023-01-09 18:00:00+0100,1634,29.32
2023-01-09 19:00:00+0100,1869,33.53
2023-01-09 20:00:00+0100,2321,41.65
2023-01-09 21:00:00+0100,2644,47.45
2023-01-09 22:00:00+0100,2263,40.61
2023-01-09 23:00:00+0100,1815,32.58
2023-01-10 00:00:00+0100,1668,29.93
2023-01-10 01:00:00+0100,2115,37.96
2023-01-10 02:00:00+0100,2318,41.59
2023-01-10 03:00:00+0100,2322,41.66
2023-01-10 04:00:00+0100,2283,40.97
2023-01-10 05:00:00+0100,2230,40.01
2023-01-10 06:00:00+0100,1832,32.87
2023-01-10 07:00:00+0100,1478,26.52
2023-01-10 08:00:00+0100,1579,28.33
2023-01-10 09:00:00+0100,2047,36.73
2023-01-10 10:00:00+0100,2488,44.64
2023-01-10 11:00:00+0100,3023,54.24
2023-01-10 12:00:00+0100,3400,61.0
2023-01-10 13:00:00+0100,3781,67.83
2023-01-10 14:00:00+0100,4041,72.5
2023-01-10 15:00:00+0100,4546,81.55
2023-01-10 16:00:00+0100,4852,87.04
2023-01-10 17:00:00+0100,5261,94.37
2023-01-10 18:00:00+0100,5420,97.23
2023-01-10 19:00:00+0100,5471,98.14
2023-01-10 20:00:00+0100,5471,98.13
2023-01-10 21:00:00+0100,5451,97.77
2023-01-10 22:00:00+0100,5425,97.31
2023-01-10 23:00:00+0100,5436,97.51
2023-01-11 00:00:00+0100,5462,97.97
2023-01-11 01:00:00+0100,5452,97.78
2023-01-11 02:00:00+0100,5413,97.09
2023-01-11 03:00:00+0100,5331,95.62
2023-01-11 04:00:00+0100,5002,89.7
2023-01-11 05:00:00+0100,4443,79.68
2023-01-11 06:00:00+0100,3661,65.66
2023-01-11 07:00:00+0100,2920,52.38
2023-01-11 08:00:00+0100,2940,52.74
2023-01-11 09:00:00+0100,2935,52.64
2023-01-11 10:00:00+0100,2616,46.92
2023-01-11 11:00:00+0100,3101,55.61
2023-01-11 12:00:00+0100,4259,76.39
2023-01-11 13:00:00+0100,4933,88.47
2023-01-11 14:00:00+0100,5204,93.33
2023-01-11 15:00:00+0100,5087,91.23
2023-01-11 16:00:00+0100,4749,85.16
2023-01-11 17:00:00+0100,4701,84.31
2023-01-11 18:00:00+0100,4927,88.34
2023-01-11 19:00:00+0100,5099,91.44
2023-01-11 20:00:00+0100,5405,96.91
2023-01-11 21:00:00+0100,5508,98.76
2023-01-11 22:00:00+0100,5513,98.86
2023-01-11 23:00:00+0100,5435,97.45
2023-01-12 00:00:00+0100,5277,94.63
2023-01-12 01:00:00+0100,5185,92.98
2023-01-12 02:00:00+0100,5122,91.83
2023-01-12 03:00:00+0100,5072,90.95
2023-01-12 04:00:00+0100,5263,94.37
2023-01-12 05:00:00+0100,5444,97.61
2023-01-12 06:00:00+0100,5537,99.28
2023-01-12 07:00:00+0100,5571,99.88
2023-01-12 08:00:00+0100,5563,99.73
2023-01-12 09:00:00+0100,5563,99.74
2023-01-12 10:00:00+0100,5559,99.66
2023-01-12 11:00:00+0100,5549,99.49
2023-01-12 12:00:00+0100,5526,99.07
2023-01-12 13:00:00+0100,5435,97.45
2023-01-12 14:00:00+0100,5316,95.3
2023-01-12 15:00:00+0100,5206,93.33
2023-01-12 16:00:00+0100,5282,94.7
2023-01-12 17:00:00+0100,5275,94.57
2023-01-12 18:00:00+0100,5431,97.36
2023-01-12 19:00:00+0100,5489,98.39
2023-01-12 20:00:00+0100,5494,98.48
2023-01-12 21:00:00+0100,5492,98.45
2023-01-12 22:00:00+0100,5491,98.44
2023-01-12 23:00:00+0100,5420,97.16
2023-01-13 00:00:00+0100,5432,97.37
2023-01-13 01:00:00+0100,5232,93.78
2023-01-13 02:00:00+0100,5217,93.51
2023-01-13 03:00:00+0100,5210,93.38
2023-01-13 04:00:00+0100,5339,95.7
2023-01-13 05:00:00+0100,5374,96.33
2023-01-13 06:00:00+0100,5421,97.17
2023-01-13 07:00:00+0100,5468,98.01
2023-01-13 08:00:00+0100,5489,98.39
2023-01-13 09:00:00+0100,5502,98.61
2023-01-13 10:00:00+0100,5540,99.29
2023-01-13 11:00:00+0100,5550,99.47
2023-01-13 12:00:00+0100,5535,99.21
2023-01-13 13:00:00+0100,5528,99.06
2023-01-13 14:00:00+0100,5520,98.94
2023-01-13 15:00:00+0100,5524,99.0
2023-01-13 16:00:00+0100,5472,98.07
2023-01-13 17:00:00+0100,5431,97.32
2023-01-13 18:00:00+0100,5412,96.98
2023-01-13 19:00:00+0100,5314,95.22
2023-01-13 20:00:00+0100,5004,89.68
2023-01-13 21:00:00+0100,4868,87.24
2023-01-13 22:00:00+0100,4617,82.73
2023-01-13 23:00:00+0100,4560,81.71
2023-01-14 00:00:00+0100,3972,71.19
2023-01-14 01:00:00+0100,3386,60.67
2023-01-14 02:00:00+0100,2998,53.73
2023-01-14 03:00:00+0100,2467,44.21
2023-01-14 04:00:00+0100,2030,36.39
2023-01-14 05:00:00+0100,2241,40.15
2023-01-14 06:00:00+0100,2999,53.74
