time,Wind_production_MW,percentage
2025-04-01 00:00:00+0200,281,4.24
2025-04-01 01:00:00+0200,291,4.39
2025-04-01 02:00:00+0200,243,3.66
2025-04-01 03:00:00+0200,234,3.53
2025-04-01 04:00:00+0200,246,3.7
2025-04-01 05:00:00+0200,324,4.89
2025-04-01 06:00:00+0200,384,5.79
2025-04-01 07:00:00+0200,417,6.28
2025-04-01 08:00:00+0200,525,7.92
2025-04-01 09:00:00+0200,742,11.18
2025-04-01 10:00:00+0200,1153,17.37
2025-04-01 11:00:00+0200,1610,24.26
2025-04-01 12:00:00+0200,2464,37.11
2025-04-01 13:00:00+0200,3507,52.81
2025-04-01 14:00:00+0200,4350,65.51
2025-04-01 15:00:00+0200,4713,70.98
2025-04-01 16:00:00+0200,4891,73.65
2025-04-01 17:00:00+0200,5303,79.85
2025-04-01 18:00:00+0200,5363,80.76
2025-04-01 19:00:00+0200,4723,71.12
2025-04-01 20:00:00+0200,3321,50.01
2025-04-01 21:00:00+0200,2158,32.5
2025-04-01 22:00:00+0200,1949,29.36
2025-04-01 23:00:00+0200,1976,29.76
2025-04-02 00:00:00+0200,1963,29.56
2025-04-02 01:00:00+0200,1741,26.23
2025-04-02 02:00:00+0200,1594,24.0
2025-04-02 03:00:00+0200,1521,22.91
2025-04-02 04:00:00+0200,1506,22.69
2025-04-02 05:00:00+0200,1640,24.7
2025-04-02 06:00:00+0200,2000,30.13
2025-04-02 07:00:00+0200,1969,29.65
2025-04-02 08:00:00+0200,2213,33.32
2025-04-02 09:00:00+0200,3192,48.07
2025-04-02 10:00:00+0200,4174,62.85
2025-04-02 11:00:00+0200,4727,71.18
2025-04-02 12:00:00+0200,5077,76.45
2025-04-02 13:00:00+0200,5321,80.11
2025-04-02 14:00:00+0200,5785,87.1
2025-04-02 15:00:00+0200,6281,94.57
2025-04-02 16:00:00+0200,6450,97.12
2025-04-02 17:00:00+0200,6476,97.5
2025-04-02 18:00:00+0200,6328,95.28
2025-04-02 19:00:00+0200,5774,86.93
2025-04-02 20:00:00+0200,4559,68.64
2025-04-02 21:00:00+0200,4057,61.08
2025-04-02 22:00:00+0200,3978,59.9
2025-04-02 23:00:00+0200,3590,54.05
2025-04-03 00:00:00+0200,3596,54.14
2025-04-03 01:00:00+0200,3383,50.94
2025-04-03 02:00:00+0200,3016,45.41
2025-04-03 03:00:00+0200,2934,44.17
2025-04-03 04:00:00+0200,2794,42.06
2025-04-03 05:00:00+0200,2449,36.87
2025-04-03 06:00:00+0200,2332,35.11
2025-04-03 07:00:00+0200,2277,34.28
2025-04-03 08:00:00+0200,2569,38.67
2025-04-03 09:00:00+0200,3137,47.23
2025-04-03 10:00:00+0200,3772,56.79
2025-04-03 11:00:00+0200,4060,61.13
2025-04-03 12:00:00+0200,4168,62.75
2025-04-03 13:00:00+0200,4542,68.39
2025-04-03 14:00:00+0200,5035,75.79
2025-04-03 15:00:00+0200,5116,77.02
2025-04-03 16:00:00+0200,4873,73.36
2025-04-03 17:00:00+0200,4466,67.23
2025-04-03 18:00:00+0200,3666,55.19
2025-04-03 19:00:00+0200,2241,33.74
2025-04-03 20:00:00+0200,1027,15.47
2025-04-03 21:00:00+0200,827,12.45
2025-04-03 22:00:00+0200,635,9.56
2025-04-03 23:00:00+0200,563,8.48
2025-04-04 00:00:00+0200,549,8.27
2025-04-04 01:00:00+0200,594,8.95
2025-04-04 02:00:00+0200,414,6.25
2025-04-04 03:00:00+0200,396,5.97
2025-04-04 04:00:00+0200,281,4.24
2025-04-04 05:00:00+0200,219,3.3
2025-04-04 06:00:00+0200,239,3.6
2025-04-04 07:00:00+0200,197,2.97
2025-04-04 08:00:00+0200,236,3.57
2025-04-04 09:00:00+0200,370,5.58
2025-04-04 10:00:00+0200,563,8.48
2025-04-04 11:00:00+0200,859,12.93
2025-04-04 12:00:00+0200,1685,25.36
2025-04-04 13:00:00+0200,2442,36.77
2025-04-04 14:00:00+0200,2542,38.27
2025-04-04 15:00:00+0200,2572,38.72
2025-04-04 16:00:00+0200,3386,50.97
2025-04-04 17:00:00+0200,3683,55.44
2025-04-04 18:00:00+0200,3886,58.49
2025-04-04 19:00:00+0200,3615,54.41
2025-04-04 20:00:00+0200,2748,41.36
2025-04-04 21:00:00+0200,2523,37.98
2025-04-04 22:00:00+0200,2563,38.58
2025-04-04 23:00:00+0200,2215,33.35
2025-04-05 00:00:00+0200,1874,28.2
2025-04-05 01:00:00+0200,1735,26.12
2025-04-05 02:00:00+0200,1280,19.27
2025-04-05 03:00:00+0200,1099,16.54
2025-04-05 04:00:00+0200,1123,16.9
2025-04-05 05:00:00+0200,1267,19.08
2025-04-05 06:00:00+0200,1410,21.23
2025-04-05 07:00:00+0200,1583,23.83
2025-04-05 08:00:00+0200,2048,30.82
2025-04-05 09:00:00+0200,3501,52.7
2025-04-05 10:00:00+0200,4542,68.37
2025-04-05 11:00:00+0200,4777,71.9
2025-04-05 12:00:00+0200,4871,73.31
2025-04-05 13:00:00+0200,5052,76.03
2025-04-05 14:00:00+0200,5286,79.56
2025-04-05 15:00:00+0200,5477,82.43
2025-04-05 16:00:00+0200,5680,85.49
2025-04-05 17:00:00+0200,5964,89.75
2025-04-05 18:00:00+0200,6064,91.26
2025-04-05 19:00:00+0200,5914,89.0
2025-04-05 20:00:00+0200,4948,74.47
2025-04-05 21:00:00+0200,4040,60.8
2025-04-05 22:00:00+0200,3472,52.26
2025-04-05 23:00:00+0200,3628,54.6
2025-04-06 00:00:00+0200,3542,53.31
