time,Wind_production_MW,percentage
2020-01-01 00:00:00+0100,217,6.91
2020-01-01 01:00:00+0100,190,6.04
2020-01-01 02:00:00+0100,177,5.63
2020-01-01 03:00:00+0100,195,6.21
2020-01-01 04:00:00+0100,188,5.99
2020-01-01 05:00:00+0100,192,6.1
2020-01-01 06:00:00+0100,190,6.06
2020-01-01 07:00:00+0100,200,6.35
2020-01-01 08:00:00+0100,228,7.25
2020-01-01 09:00:00+0100,203,6.48
2020-01-01 10:00:00+0100,272,8.66
2020-01-01 11:00:00+0100,301,9.57
2020-01-01 12:00:00+0100,280,8.9
2020-01-01 13:00:00+0100,225,7.16
2020-01-01 14:00:00+0100,187,5.96
2020-01-01 15:00:00+0100,224,7.13
2020-01-01 16:00:00+0100,261,8.29
2020-01-01 17:00:00+0100,357,11.35
2020-01-01 18:00:00+0100,365,11.6
2020-01-01 19:00:00+0100,435,13.83
2020-01-01 20:00:00+0100,496,15.77
2020-01-01 21:00:00+0100,523,16.63
2020-01-01 22:00:00+0100,484,15.39
2020-01-01 23:00:00+0100,536,17.02
2020-01-02 00:00:00+0100,478,15.17
2020-01-02 01:00:00+0100,447,14.2
2020-01-02 02:00:00+0100,457,14.53
2020-01-02 03:00:00+0100,491,15.61
2020-01-02 04:00:00+0100,613,19.48
2020-01-02 05:00:00+0100,687,21.8
2020-01-02 06:00:00+0100,851,27.01
2020-01-02 07:00:00+0100,893,28.36
2020-01-02 08:00:00+0100,964,30.6
2020-01-02 09:00:00+0100,772,24.53
2020-01-02 10:00:00+0100,797,25.3
2020-01-02 11:00:00+0100,941,29.88
2020-01-02 12:00:00+0100,1063,33.74
2020-01-02 13:00:00+0100,1129,35.84
2020-01-02 14:00:00+0100,1262,40.05
2020-01-02 15:00:00+0100,1228,38.97
2020-01-02 16:00:00+0100,1243,39.47
2020-01-02 17:00:00+0100,1353,42.94
2020-01-02 18:00:00+0100,1501,47.64
2020-01-02 19:00:00+0100,1715,54.44
2020-01-02 20:00:00+0100,1907,60.53
2020-01-02 21:00:00+0100,2096,66.54
2020-01-02 22:00:00+0100,2115,67.13
2020-01-02 23:00:00+0100,2241,71.12
2020-01-03 00:00:00+0100,2396,76.05
2020-01-03 01:00:00+0100,2560,81.23
2020-01-03 02:00:00+0100,2610,82.83
2020-01-03 03:00:00+0100,2595,82.33
2020-01-03 04:00:00+0100,2481,78.74
2020-01-03 05:00:00+0100,2417,76.69
2020-01-03 06:00:00+0100,2378,75.45
2020-01-03 07:00:00+0100,2443,77.52
2020-01-03 08:00:00+0100,2476,78.58
2020-01-03 09:00:00+0100,2443,77.5
2020-01-03 10:00:00+0100,2397,76.05
2020-01-03 11:00:00+0100,2386,75.7
2020-01-03 12:00:00+0100,2318,73.57
2020-01-03 13:00:00+0100,2030,64.42
2020-01-03 14:00:00+0100,1915,60.76
2020-01-03 15:00:00+0100,2199,69.77
2020-01-03 16:00:00+0100,2345,74.39
2020-01-03 17:00:00+0100,1550,49.18
2020-01-03 18:00:00+0100,1293,41.02
2020-01-03 19:00:00+0100,820,26.01
2020-01-03 20:00:00+0100,555,17.62
2020-01-03 21:00:00+0100,527,16.73
2020-01-03 22:00:00+0100,562,17.84
2020-01-03 23:00:00+0100,638,20.24
2020-01-04 00:00:00+0100,634,20.12
2020-01-04 01:00:00+0100,672,21.33
2020-01-04 02:00:00+0100,932,29.57
2020-01-04 03:00:00+0100,1028,32.64
2020-01-04 04:00:00+0100,1028,32.62
2020-01-04 05:00:00+0100,1168,37.05
2020-01-04 06:00:00+0100,1297,41.16
2020-01-04 07:00:00+0100,1529,48.5
2020-01-04 08:00:00+0100,1758,55.78
2020-01-04 09:00:00+0100,1984,62.93
2020-01-04 10:00:00+0100,2081,66.03
