time,Wind_production_MW,percentage
2026-01-01 00:00:00+0100,4152,63.91
2026-01-01 01:00:00+0100,4849,74.65
2026-01-01 02:00:00+0100,5563,85.64
2026-01-01 03:00:00+0100,5540,85.29
2026-01-01 04:00:00+0100,5849,90.04
2026-01-01 05:00:00+0100,5916,91.07
2026-01-01 06:00:00+0100,6180,95.13
2026-01-01 07:00:00+0100,6369,98.04
2026-01-01 08:00:00+0100,6360,97.91
2026-01-01 09:00:00+0100,6381,98.23
2026-01-01 10:00:00+0100,6439,99.12
2026-01-01 11:00:00+0100,6441,99.14
2026-01-01 12:00:00+0100,6302,97.01
2026-01-01 13:00:00+0100,6210,95.59
2026-01-01 14:00:00+0100,5877,90.47
2026-01-01 15:00:00+0100,5501,84.68
2026-01-01 16:00:00+0100,5595,86.13
2026-01-01 17:00:00+0100,5566,85.68
2026-01-01 18:00:00+0100,5615,86.43
2026-01-01 19:00:00+0100,5767,88.78
2026-01-01 20:00:00+0100,5419,83.42
2026-01-01 21:00:00+0100,5318,81.86
2026-01-01 22:00:00+0100,5342,82.23
2026-01-01 23:00:00+0100,5420,83.43
2026-01-02 00:00:00+0100,5514,84.88
2026-01-02 01:00:00+0100,5552,85.45
2026-01-02 02:00:00+0100,5741,88.36
2026-01-02 03:00:00+0100,5633,86.71
2026-01-02 04:00:00+0100,5777,88.93
2026-01-02 05:00:00+0100,5738,88.33
2026-01-02 06:00:00+0100,5536,85.21
2026-01-02 07:00:00+0100,4780,73.57
2026-01-02 08:00:00+0100,5023,77.31
2026-01-02 09:00:00+0100,5113,78.7
2026-01-02 10:00:00+0100,5422,83.45
2026-01-02 11:00:00+0100,5770,88.81
2026-01-02 12:00:00+0100,5799,89.26
2026-01-02 13:00:00+0100,4689,72.18
2026-01-02 14:00:00+0100,3580,55.1
2026-01-02 15:00:00+0100,3906,60.13
2026-01-02 16:00:00+0100,4356,67.05
2026-01-02 17:00:00+0100,4644,71.48
2026-01-02 18:00:00+0100,4966,76.43
2026-01-02 19:00:00+0100,4611,70.97
2026-01-02 20:00:00+0100,4868,74.92
2026-01-02 21:00:00+0100,4739,72.94
2026-01-02 22:00:00+0100,4677,71.99
2026-01-02 23:00:00+0100,4149,63.87
2026-01-03 00:00:00+0100,2986,45.96
2026-01-03 01:00:00+0100,2776,42.73
2026-01-03 02:00:00+0100,2897,44.59
2026-01-03 03:00:00+0100,3549,54.62
2026-01-03 04:00:00+0100,3720,57.26
2026-01-03 05:00:00+0100,4041,62.2
2026-01-03 06:00:00+0100,3665,56.41
2026-01-03 07:00:00+0100,3694,56.86
2026-01-03 08:00:00+0100,3571,54.96
2026-01-03 09:00:00+0100,3276,50.43
2026-01-03 10:00:00+0100,2947,45.36
2026-01-03 11:00:00+0100,2984,45.93
2026-01-03 12:00:00+0100,2673,41.14
2026-01-03 13:00:00+0100,2358,36.3
2026-01-03 14:00:00+0100,2209,34.01
2026-01-03 15:00:00+0100,2024,31.15
2026-01-03 16:00:00+0100,1964,30.24
2026-01-03 17:00:00+0100,2961,45.58
2026-01-03 18:00:00+0100,3700,56.95
2026-01-03 19:00:00+0100,3638,55.99
2026-01-03 20:00:00+0100,3316,51.03
2026-01-03 21:00:00+0100,2717,41.82
2026-01-03 22:00:00+0100,2024,31.15
2026-01-03 23:00:00+0100,1834,28.23
2026-01-04 00:00:00+0100,2129,32.77
2026-01-04 01:00:00+0100,2029,31.23
2026-01-04 02:00:00+0100,2307,35.51
2026-01-04 03:00:00+0100,2753,42.36
2026-01-04 04:00:00+0100,2791,42.95
2026-01-04 05:00:00+0100,3000,46.17
