time,Wind_production_MW,percentage
2018-03-01 00:00:00+0100,2831,92.01
2018-03-01 01:00:00+0100,2807,91.21
2018-03-01 02:00:00+0100,2800,91.0
2018-03-01 03:00:00+0100,2864,93.08
2018-03-01 04:00:00+0100,2900,94.24
2018-03-01 05:00:00+0100,2917,94.78
2018-03-01 06:00:00+0100,2932,95.27
2018-03-01 07:00:00+0100,2932,95.28
2018-03-01 08:00:00+0100,2928,95.16
2018-03-01 09:00:00+0100,2938,95.49
2018-03-01 10:00:00+0100,2945,95.71
2018-03-01 11:00:00+0100,2945,95.71
2018-03-01 12:00:00+0100,2945,95.72
2018-03-01 13:00:00+0100,2946,95.74
2018-03-01 14:00:00+0100,2946,95.74
2018-03-01 15:00:00+0100,2947,95.76
2018-03-01 16:00:00+0100,2946,95.73
2018-03-01 17:00:00+0100,2942,95.61
2018-03-01 18:00:00+0100,2936,95.4
2018-03-01 19:00:00+0100,2926,95.09
2018-03-01 20:00:00+0100,2931,95.24
2018-03-01 21:00:00+0100,2936,95.42
2018-03-01 22:00:00+0100,2936,95.4
2018-03-01 23:00:00+0100,2925,95.05
2018-03-02 00:00:00+0100,2909,94.54
2018-03-02 01:00:00+0100,2884,93.71
2018-03-02 02:00:00+0100,2878,93.52
2018-03-02 03:00:00+0100,2880,93.59
2018-03-02 04:00:00+0100,2894,94.04
2018-03-02 05:00:00+0100,2903,94.34
2018-03-02 06:00:00+0100,2914,94.69
2018-03-02 07:00:00+0100,2904,94.38
2018-03-02 08:00:00+0100,2906,94.45
2018-03-02 09:00:00+0100,2929,95.17
2018-03-02 10:00:00+0100,2935,95.38
2018-03-02 11:00:00+0100,2935,95.37
2018-03-02 12:00:00+0100,2930,95.2
2018-03-02 13:00:00+0100,2921,94.92
2018-03-02 14:00:00+0100,2912,94.62
2018-03-02 15:00:00+0100,2877,93.48
2018-03-02 16:00:00+0100,2815,91.49
2018-03-02 17:00:00+0100,2751,89.39
2018-03-02 18:00:00+0100,2514,81.7
2018-03-02 19:00:00+0100,2346,76.26
2018-03-02 20:00:00+0100,2460,79.95
2018-03-02 21:00:00+0100,2355,76.52
2018-03-02 22:00:00+0100,2203,71.59
2018-03-02 23:00:00+0100,2002,65.06
2018-03-03 00:00:00+0100,1831,59.5
2018-03-03 01:00:00+0100,1741,56.59
2018-03-03 02:00:00+0100,1734,56.37
2018-03-03 03:00:00+0100,1720,55.9
2018-03-03 04:00:00+0100,1616,52.53
2018-03-03 05:00:00+0100,1699,55.23
2018-03-03 06:00:00+0100,1668,54.21
2018-03-03 07:00:00+0100,1726,56.11
2018-03-03 08:00:00+0100,1774,57.65
2018-03-03 09:00:00+0100,1903,61.85
2018-03-03 10:00:00+0100,1984,64.47
2018-03-03 11:00:00+0100,2010,65.32
2018-03-03 12:00:00+0100,1991,64.71
2018-03-03 13:00:00+0100,1933,62.83
2018-03-03 14:00:00+0100,1901,61.79
2018-03-03 15:00:00+0100,1907,61.99
2018-03-03 16:00:00+0100,1846,60.0
2018-03-03 17:00:00+0100,1572,51.09
2018-03-03 18:00:00+0100,1170,38.02
2018-03-03 19:00:00+0100,990,32.19
2018-03-03 20:00:00+0100,1064,34.58
2018-03-03 21:00:00+0100,1004,32.65
2018-03-03 22:00:00+0100,782,25.42
2018-03-03 23:00:00+0100,695,22.59
2018-03-04 00:00:00+0100,590,19.18
2018-03-04 01:00:00+0100,623,20.26
2018-03-04 02:00:00+0100,633,20.58
2018-03-04 03:00:00+0100,569,18.51
2018-03-04 04:00:00+0100,543,17.67
2018-03-04 05:00:00+0100,532,17.31
2018-03-04 06:00:00+0100,503,16.37
2018-03-04 07:00:00+0100,485,15.77
2018-03-04 08:00:00+0100,512,16.66
2018-03-04 09:00:00+0100,511,16.63
2018-03-04 10:00:00+0100,492,16.02
2018-03-04 11:00:00+0100,501,16.3
2018-03-04 12:00:00+0100,528,17.17
2018-03-04 13:00:00+0100,613,19.93
2018-03-04 14:00:00+0100,726,23.61
2018-03-04 15:00:00+0100,797,25.91
2018-03-04 16:00:00+0100,789,25.64
2018-03-04 17:00:00+0100,713,23.18
2018-03-04 18:00:00+0100,691,22.46
2018-03-04 19:00:00+0100,601,19.56
2018-03-04 20:00:00+0100,745,24.23
2018-03-04 21:00:00+0100,1026,33.36
2018-03-04 22:00:00+0100,1283,41.7
2018-03-04 23:00:00+0100,1597,51.89
2018-03-05 00:00:00+0100,1926,62.61
2018-03-05 01:00:00+0100,1962,63.75
2018-03-05 02:00:00+0100,1856,60.32
2018-03-05 03:00:00+0100,1800,58.51
2018-03-05 04:00:00+0100,1776,57.73
2018-03-05 05:00:00+0100,1684,54.75
2018-03-05 06:00:00+0100,1591,51.72
2018-03-05 07:00:00+0100,1492,48.51
2018-03-05 08:00:00+0100,1451,47.17
2018-03-05 09:00:00+0100,1624,52.78
2018-03-05 10:00:00+0100,1678,54.54
2018-03-05 11:00:00+0100,1535,49.9
2018-03-05 12:00:00+0100,1314,42.71
2018-03-05 13:00:00+0100,1241,40.34
2018-03-05 14:00:00+0100,972,31.59
2018-03-05 15:00:00+0100,667,21.69
2018-03-05 16:00:00+0100,370,12.05
2018-03-05 17:00:00+0100,98,3.19
2018-03-05 18:00:00+0100,28,0.93
2018-03-05 19:00:00+0100,52,1.71
2018-03-05 20:00:00+0100,93,3.04
2018-03-05 21:00:00+0100,161,5.26
2018-03-05 22:00:00+0100,235,7.66
2018-03-05 23:00:00+0100,229,7.45
2018-03-06 00:00:00+0100,213,6.94
2018-03-06 01:00:00+0100,246,8.01
2018-03-06 02:00:00+0100,241,7.85
2018-03-06 03:00:00+0100,228,7.44
2018-03-06 04:00:00+0100,178,5.81
2018-03-06 05:00:00+0100,168,5.48
2018-03-06 06:00:00+0100,122,3.98
2018-03-06 07:00:00+0100,93,3.05
2018-03-06 08:00:00+0100,112,3.66
2018-03-06 09:00:00+0100,185,6.04
2018-03-06 10:00:00+0100,185,6.02
2018-03-06 11:00:00+0100,216,7.03
2018-03-06 12:00:00+0100,159,5.18
2018-03-06 13:00:00+0100,154,5.01
2018-03-06 14:00:00+0100,143,4.68
2018-03-06 15:00:00+0100,126,4.11
2018-03-06 16:00:00+0100,115,3.76
2018-03-06 17:00:00+0100,46,1.52
2018-03-06 18:00:00+0100,13,0.44
2018-03-06 19:00:00+0100,8,0.28
2018-03-06 20:00:00+0100,0,0.0
2018-03-06 21:00:00+0100,0,0.0
2018-03-06 22:00:00+0100,0,0.0
2018-03-06 23:00:00+0100,0,0.0
2018-03-07 00:00:00+0100,2,0.09
