time,Wind_production_MW,percentage
2023-02-01 00:00:00+0100,4004,71.36
2023-02-01 01:00:00+0100,4254,75.81
2023-02-01 02:00:00+0100,4536,80.82
2023-02-01 03:00:00+0100,4864,86.67
2023-02-01 04:00:00+0100,5035,89.72
2023-02-01 05:00:00+0100,5138,91.55
2023-02-01 06:00:00+0100,5193,92.53
2023-02-01 07:00:00+0100,5206,92.76
2023-02-01 08:00:00+0100,5215,92.92
2023-02-01 09:00:00+0100,5230,93.18
2023-02-01 10:00:00+0100,5391,96.05
2023-02-01 11:00:00+0100,5514,98.25
2023-02-01 12:00:00+0100,5578,99.38
2023-02-01 13:00:00+0100,5566,99.17
2023-02-01 14:00:00+0100,5562,99.1
2023-02-01 15:00:00+0100,5567,99.18
2023-02-01 16:00:00+0100,5511,98.18
2023-02-01 17:00:00+0100,5389,96.01
2023-02-01 18:00:00+0100,5280,94.07
2023-02-01 19:00:00+0100,5154,91.82
2023-02-01 20:00:00+0100,4924,87.73
2023-02-01 21:00:00+0100,4806,85.62
2023-02-01 22:00:00+0100,4605,82.04
2023-02-01 23:00:00+0100,4083,72.74
2023-02-02 00:00:00+0100,3982,70.94
2023-02-02 01:00:00+0100,3434,61.18
2023-02-02 02:00:00+0100,3139,55.92
2023-02-02 03:00:00+0100,3094,55.12
2023-02-02 04:00:00+0100,3093,55.1
2023-02-02 05:00:00+0100,3124,55.66
2023-02-02 06:00:00+0100,2997,53.39
2023-02-02 07:00:00+0100,3183,56.71
2023-02-02 08:00:00+0100,3284,58.5
2023-02-02 09:00:00+0100,3419,60.9
2023-02-02 10:00:00+0100,3373,60.08
2023-02-02 11:00:00+0100,3034,54.04
2023-02-02 12:00:00+0100,2694,47.99
2023-02-02 13:00:00+0100,2475,44.09
2023-02-02 14:00:00+0100,2580,45.96
2023-02-02 15:00:00+0100,2707,48.21
2023-02-02 16:00:00+0100,2943,52.42
2023-02-02 17:00:00+0100,2960,52.73
2023-02-02 18:00:00+0100,2719,48.43
2023-02-02 19:00:00+0100,2894,51.55
2023-02-02 20:00:00+0100,3265,58.16
2023-02-02 21:00:00+0100,3746,66.71
2023-02-02 22:00:00+0100,4138,73.7
2023-02-02 23:00:00+0100,4367,77.77
2023-02-03 00:00:00+0100,4553,81.09
2023-02-03 01:00:00+0100,4890,87.08
2023-02-03 02:00:00+0100,4958,88.29
2023-02-03 03:00:00+0100,5165,91.98
2023-02-03 04:00:00+0100,5335,95.01
2023-02-03 05:00:00+0100,5380,95.8
2023-02-03 06:00:00+0100,5387,95.92
2023-02-03 07:00:00+0100,5373,95.68
2023-02-03 08:00:00+0100,5375,95.71
2023-02-03 09:00:00+0100,5378,95.76
2023-02-03 10:00:00+0100,5379,95.79
2023-02-03 11:00:00+0100,5372,95.65
2023-02-03 12:00:00+0100,5349,95.25
2023-02-03 13:00:00+0100,5112,91.02
2023-02-03 14:00:00+0100,4685,83.42
2023-02-03 15:00:00+0100,4420,78.71
2023-02-03 16:00:00+0100,3968,70.65
2023-02-03 17:00:00+0100,3640,64.82
2023-02-03 18:00:00+0100,3231,57.53
2023-02-03 19:00:00+0100,2820,50.21
2023-02-03 20:00:00+0100,2654,47.25
2023-02-03 21:00:00+0100,2433,43.32
2023-02-03 22:00:00+0100,1734,30.87
2023-02-03 23:00:00+0100,1082,19.27
2023-02-04 00:00:00+0100,870,15.5
2023-02-04 01:00:00+0100,615,10.96
2023-02-04 02:00:00+0100,345,6.16
2023-02-04 03:00:00+0100,238,4.24
2023-02-04 04:00:00+0100,135,2.4
2023-02-04 05:00:00+0100,47,0.85
2023-02-04 06:00:00+0100,18,0.32
2023-02-04 07:00:00+0100,0,0.0
2023-02-04 08:00:00+0100,0,0.0
2023-02-04 09:00:00+0100,0,0.0
2023-02-04 10:00:00+0100,34,0.61
2023-02-04 11:00:00+0100,40,0.72
2023-02-04 12:00:00+0100,25,0.45
2023-02-04 13:00:00+0100,16,0.29
2023-02-04 14:00:00+0100,22,0.4
2023-02-04 15:00:00+0100,40,0.72
2023-02-04 16:00:00+0100,38,0.69
2023-02-04 17:00:00+0100,24,0.44
2023-02-04 18:00:00+0100,8,0.14
2023-02-04 19:00:00+0100,5,0.1
2023-02-04 20:00:00+0100,45,0.81
2023-02-04 21:00:00+0100,90,1.61
2023-02-04 22:00:00+0100,156,2.79
2023-02-04 23:00:00+0100,206,3.67
2023-02-05 00:00:00+0100,219,3.9
2023-02-05 01:00:00+0100,238,4.24
2023-02-05 02:00:00+0100,375,6.69
2023-02-05 03:00:00+0100,549,9.78
2023-02-05 04:00:00+0100,1022,18.19
2023-02-05 05:00:00+0100,1783,31.73
2023-02-05 06:00:00+0100,2797,49.78
2023-02-05 07:00:00+0100,3983,70.89
2023-02-05 08:00:00+0100,4417,78.6
2023-02-05 09:00:00+0100,4836,86.05
2023-02-05 10:00:00+0100,5154,91.71
2023-02-05 11:00:00+0100,5236,93.18
2023-02-05 12:00:00+0100,5304,94.38
2023-02-05 13:00:00+0100,5341,95.05
2023-02-05 14:00:00+0100,5289,94.12
2023-02-05 15:00:00+0100,5104,90.83
2023-02-05 16:00:00+0100,4633,82.44
2023-02-05 17:00:00+0100,3739,66.53
2023-02-05 18:00:00+0100,2638,46.94
2023-02-05 19:00:00+0100,1823,32.44
2023-02-05 20:00:00+0100,1160,20.65
2023-02-05 21:00:00+0100,693,12.34
2023-02-05 22:00:00+0100,406,7.23
2023-02-05 23:00:00+0100,292,5.21
2023-02-06 00:00:00+0100,176,3.13
2023-02-06 01:00:00+0100,85,1.53
2023-02-06 02:00:00+0100,60,1.08
2023-02-06 03:00:00+0100,17,0.31
2023-02-06 04:00:00+0100,10,0.19
2023-02-06 05:00:00+0100,2,0.04
2023-02-06 06:00:00+0100,0,0.0
2023-02-06 07:00:00+0100,0,0.0
2023-02-06 08:00:00+0100,0,0.0
2023-02-06 09:00:00+0100,10,0.2
2023-02-06 10:00:00+0100,19,0.35
2023-02-06 11:00:00+0100,25,0.45
2023-02-06 12:00:00+0100,161,2.87
2023-02-06 13:00:00+0100,233,4.15
2023-02-06 14:00:00+0100,251,4.48
2023-02-06 15:00:00+0100,237,4.22
2023-02-06 16:00:00+0100,124,2.21
2023-02-06 17:00:00+0100,47,0.84
2023-02-06 18:00:00+0100,23,0.41
2023-02-06 19:00:00+0100,4,0.09
2023-02-06 20:00:00+0100,0,0.0
2023-02-06 21:00:00+0100,0,0.0
2023-02-06 22:00:00+0100,0,0.0
2023-02-06 23:00:00+0100,0,0.0
2023-02-07 00:00:00+0100,0,0.0
2023-02-07 01:00:00+0100,6,0.12
2023-02-07 02:00:00+0100,25,0.46
2023-02-07 03:00:00+0100,23,0.43
2023-02-07 04:00:00+0100,51,0.91
2023-02-07 05:00:00+0100,105,1.88
2023-02-07 06:00:00+0100,106,1.9
2023-02-07 07:00:00+0100,93,1.67
2023-02-07 08:00:00+0100,104,1.87
2023-02-07 09:00:00+0100,111,1.99
2023-02-07 10:00:00+0100,139,2.48
2023-02-07 11:00:00+0100,149,2.66
2023-02-07 12:00:00+0100,151,2.7
2023-02-07 13:00:00+0100,154,2.75
2023-02-07 14:00:00+0100,132,2.36
2023-02-07 15:00:00+0100,166,2.97
2023-02-07 16:00:00+0100,110,1.96
2023-02-07 17:00:00+0100,35,0.64
2023-02-07 18:00:00+0100,28,0.52
2023-02-07 19:00:00+0100,18,0.32
2023-02-07 20:00:00+0100,23,0.41
2023-02-07 21:00:00+0100,26,0.48
2023-02-07 22:00:00+0100,21,0.39
2023-02-07 23:00:00+0100,18,0.33
2023-02-08 00:00:00+0100,19,0.36
2023-02-08 01:00:00+0100,27,0.49
2023-02-08 02:00:00+0100,26,0.48
2023-02-08 03:00:00+0100,23,0.42
2023-02-08 04:00:00+0100,31,0.56
2023-02-08 05:00:00+0100,44,0.8
2023-02-08 06:00:00+0100,30,0.55
2023-02-08 07:00:00+0100,31,0.56
2023-02-08 08:00:00+0100,57,1.02
2023-02-08 09:00:00+0100,91,1.62
2023-02-08 10:00:00+0100,227,4.04
2023-02-08 11:00:00+0100,358,6.38
2023-02-08 12:00:00+0100,542,9.65
2023-02-08 13:00:00+0100,804,14.3
2023-02-08 14:00:00+0100,865,15.39
2023-02-08 15:00:00+0100,830,14.77
2023-02-08 16:00:00+0100,653,11.62
2023-02-08 17:00:00+0100,347,6.18
2023-02-08 18:00:00+0100,243,4.33
2023-02-08 19:00:00+0100,350,6.23
2023-02-08 20:00:00+0100,256,4.56
2023-02-08 21:00:00+0100,255,4.54
2023-02-08 22:00:00+0100,306,5.44
2023-02-08 23:00:00+0100,402,7.15
2023-02-09 00:00:00+0100,573,10.19
2023-02-09 01:00:00+0100,715,12.72
2023-02-09 02:00:00+0100,997,17.73
2023-02-09 03:00:00+0100,1288,22.9
2023-02-09 04:00:00+0100,1491,26.51
2023-02-09 05:00:00+0100,1543,27.43
2023-02-09 06:00:00+0100,1477,26.26
2023-02-09 07:00:00+0100,1556,27.66
2023-02-09 08:00:00+0100,1677,29.82
2023-02-09 09:00:00+0100,1678,29.82
