time,Wind_production_MW,percentage
2024-08-01 00:00:00+0200,888,13.89
2024-08-01 01:00:00+0200,890,13.92
2024-08-01 02:00:00+0200,980,15.32
2024-08-01 03:00:00+0200,985,15.39
2024-08-01 04:00:00+0200,990,15.47
2024-08-01 05:00:00+0200,934,14.61
2024-08-01 06:00:00+0200,915,14.31
2024-08-01 07:00:00+0200,1136,17.76
2024-08-01 08:00:00+0200,1515,23.68
2024-08-01 09:00:00+0200,1813,28.33
2024-08-01 10:00:00+0200,1958,30.6
2024-08-01 11:00:00+0200,1583,24.73
2024-08-01 12:00:00+0200,1482,23.16
2024-08-01 13:00:00+0200,1254,19.6
2024-08-01 14:00:00+0200,1001,15.65
2024-08-01 15:00:00+0200,896,14.01
2024-08-01 16:00:00+0200,923,14.42
2024-08-01 17:00:00+0200,1163,18.18
2024-08-01 18:00:00+0200,1275,19.93
2024-08-01 19:00:00+0200,1447,22.61
2024-08-01 20:00:00+0200,1328,20.75
2024-08-01 21:00:00+0200,934,14.59
2024-08-01 22:00:00+0200,519,8.11
2024-08-01 23:00:00+0200,216,3.39
2024-08-02 00:00:00+0200,234,3.66
2024-08-02 01:00:00+0200,270,4.22
2024-08-02 02:00:00+0200,248,3.88
2024-08-02 03:00:00+0200,137,2.16
2024-08-02 04:00:00+0200,59,0.93
2024-08-02 05:00:00+0200,55,0.87
2024-08-02 06:00:00+0200,65,1.02
2024-08-02 07:00:00+0200,67,1.05
2024-08-02 08:00:00+0200,126,1.98
2024-08-02 09:00:00+0200,229,3.59
2024-08-02 10:00:00+0200,194,3.05
2024-08-02 11:00:00+0200,135,2.11
2024-08-02 12:00:00+0200,93,1.45
2024-08-02 13:00:00+0200,96,1.51
2024-08-02 14:00:00+0200,95,1.5
2024-08-02 15:00:00+0200,94,1.47
2024-08-02 16:00:00+0200,51,0.8
2024-08-02 17:00:00+0200,27,0.42
2024-08-02 18:00:00+0200,11,0.18
2024-08-02 19:00:00+0200,17,0.27
2024-08-02 20:00:00+0200,46,0.72
2024-08-02 21:00:00+0200,43,0.67
2024-08-02 22:00:00+0200,28,0.45
2024-08-02 23:00:00+0200,53,0.84
2024-08-03 00:00:00+0200,64,1.01
2024-08-03 01:00:00+0200,131,2.06
2024-08-03 02:00:00+0200,217,3.4
2024-08-03 03:00:00+0200,286,4.47
2024-08-03 04:00:00+0200,253,3.96
2024-08-03 05:00:00+0200,261,4.08
2024-08-03 06:00:00+0200,281,4.4
2024-08-03 07:00:00+0200,373,5.83
2024-08-03 08:00:00+0200,519,8.12
2024-08-03 09:00:00+0200,817,12.77
2024-08-03 10:00:00+0200,1244,19.44
2024-08-03 11:00:00+0200,1526,23.83
2024-08-03 12:00:00+0200,1791,27.97
2024-08-03 13:00:00+0200,2166,33.83
2024-08-03 14:00:00+0200,2627,41.03
2024-08-03 15:00:00+0200,3158,49.33
2024-08-03 16:00:00+0200,3284,51.29
2024-08-03 17:00:00+0200,3237,50.56
2024-08-03 18:00:00+0200,3015,47.08
2024-08-03 19:00:00+0200,2356,36.8
2024-08-03 20:00:00+0200,2232,34.86
2024-08-03 21:00:00+0200,2086,32.58
2024-08-03 22:00:00+0200,1787,27.91
2024-08-03 23:00:00+0200,1605,25.06
2024-08-04 00:00:00+0200,1128,17.62
2024-08-04 01:00:00+0200,817,12.76
2024-08-04 02:00:00+0200,676,10.56
2024-08-04 03:00:00+0200,731,11.42
2024-08-04 04:00:00+0200,744,11.63
2024-08-04 05:00:00+0200,782,12.22
2024-08-04 06:00:00+0200,797,12.45
2024-08-04 07:00:00+0200,497,7.76
2024-08-04 08:00:00+0200,475,7.42
2024-08-04 09:00:00+0200,815,12.73
2024-08-04 10:00:00+0200,1196,18.68
2024-08-04 11:00:00+0200,1107,17.28
2024-08-04 12:00:00+0200,1042,16.28
2024-08-04 13:00:00+0200,1024,15.99
2024-08-04 14:00:00+0200,1021,15.95
2024-08-04 15:00:00+0200,1046,16.34
