time,Wind_production_MW,percentage
2019-07-01 00:00:00+0200,172,5.55
2019-07-01 01:00:00+0200,267,8.63
2019-07-01 02:00:00+0200,379,12.23
2019-07-01 03:00:00+0200,446,14.39
2019-07-01 04:00:00+0200,447,14.4
2019-07-01 05:00:00+0200,394,12.72
2019-07-01 06:00:00+0200,392,12.66
2019-07-01 07:00:00+0200,590,19.01
2019-07-01 08:00:00+0200,905,29.16
2019-07-01 09:00:00+0200,1246,40.14
2019-07-01 10:00:00+0200,1386,44.66
2019-07-01 11:00:00+0200,1771,57.04
2019-07-01 12:00:00+0200,2075,66.85
2019-07-01 13:00:00+0200,2265,72.96
2019-07-01 14:00:00+0200,2258,72.74
2019-07-01 15:00:00+0200,2305,74.24
2019-07-01 16:00:00+0200,2226,71.71
2019-07-01 17:00:00+0200,2176,70.08
2019-07-01 18:00:00+0200,1991,64.14
2019-07-01 19:00:00+0200,1583,51.0
2019-07-01 20:00:00+0200,1198,38.59
2019-07-01 21:00:00+0200,804,25.9
2019-07-01 22:00:00+0200,424,13.66
2019-07-01 23:00:00+0200,282,9.11
2019-07-02 00:00:00+0200,217,7.0
2019-07-02 01:00:00+0200,191,6.17
2019-07-02 02:00:00+0200,220,7.09
2019-07-02 03:00:00+0200,275,8.87
2019-07-02 04:00:00+0200,305,9.83
2019-07-02 05:00:00+0200,319,10.3
2019-07-02 06:00:00+0200,248,8.01
2019-07-02 07:00:00+0200,254,8.18
2019-07-02 08:00:00+0200,459,14.79
2019-07-02 09:00:00+0200,525,16.93
2019-07-02 10:00:00+0200,463,14.93
2019-07-02 11:00:00+0200,386,12.45
2019-07-02 12:00:00+0200,334,10.77
2019-07-02 13:00:00+0200,374,12.07
2019-07-02 14:00:00+0200,456,14.71
2019-07-02 15:00:00+0200,697,22.46
2019-07-02 16:00:00+0200,868,27.96
2019-07-02 17:00:00+0200,999,32.19
2019-07-02 18:00:00+0200,1112,35.84
2019-07-02 19:00:00+0200,1189,38.3
2019-07-02 20:00:00+0200,998,32.17
2019-07-02 21:00:00+0200,617,19.89
2019-07-02 22:00:00+0200,328,10.59
2019-07-02 23:00:00+0200,180,5.83
2019-07-03 00:00:00+0200,119,3.85
2019-07-03 01:00:00+0200,67,2.17
2019-07-03 02:00:00+0200,52,1.7
2019-07-03 03:00:00+0200,43,1.42
2019-07-03 04:00:00+0200,33,1.08
2019-07-03 05:00:00+0200,34,1.11
2019-07-03 06:00:00+0200,42,1.37
2019-07-03 07:00:00+0200,54,1.75
2019-07-03 08:00:00+0200,276,8.89
2019-07-03 09:00:00+0200,640,20.63
2019-07-03 10:00:00+0200,735,23.69
2019-07-03 11:00:00+0200,903,29.09
2019-07-03 12:00:00+0200,999,32.19
2019-07-03 13:00:00+0200,932,30.03
2019-07-03 14:00:00+0200,1010,32.55
2019-07-03 15:00:00+0200,1177,37.94
2019-07-03 16:00:00+0200,1476,47.57
2019-07-03 17:00:00+0200,1701,54.81
2019-07-03 18:00:00+0200,1553,50.02
2019-07-03 19:00:00+0200,1418,45.69
2019-07-03 20:00:00+0200,1201,38.69
2019-07-03 21:00:00+0200,806,25.97
2019-07-03 22:00:00+0200,378,12.18
2019-07-03 23:00:00+0200,164,5.31
2019-07-04 00:00:00+0200,96,3.11
2019-07-04 01:00:00+0200,41,1.35
2019-07-04 02:00:00+0200,4,0.14
2019-07-04 03:00:00+0200,0,0.0
2019-07-04 04:00:00+0200,0,0.0
2019-07-04 05:00:00+0200,0,0.0
2019-07-04 06:00:00+0200,1,0.05
2019-07-04 07:00:00+0200,12,0.39
2019-07-04 08:00:00+0200,67,2.18
2019-07-04 09:00:00+0200,137,4.43
2019-07-04 10:00:00+0200,148,4.78
2019-07-04 11:00:00+0200,125,4.06
2019-07-04 12:00:00+0200,126,4.09
2019-07-04 13:00:00+0200,186,6.0
2019-07-04 14:00:00+0200,254,8.19
2019-07-04 15:00:00+0200,343,11.06
2019-07-04 16:00:00+0200,456,14.7
2019-07-04 17:00:00+0200,549,17.69
2019-07-04 18:00:00+0200,574,18.5
2019-07-04 19:00:00+0200,538,17.33
2019-07-04 20:00:00+0200,378,12.2
2019-07-04 21:00:00+0200,221,7.12
2019-07-04 22:00:00+0200,106,3.44
2019-07-04 23:00:00+0200,107,3.47
2019-07-05 00:00:00+0200,123,3.98
2019-07-05 01:00:00+0200,177,5.73
2019-07-05 02:00:00+0200,185,5.98
2019-07-05 03:00:00+0200,222,7.17
2019-07-05 04:00:00+0200,215,6.93
2019-07-05 05:00:00+0200,180,5.81
2019-07-05 06:00:00+0200,116,3.75
2019-07-05 07:00:00+0200,143,4.61
2019-07-05 08:00:00+0200,348,11.24
2019-07-05 09:00:00+0200,559,18.01
2019-07-05 10:00:00+0200,551,17.76
2019-07-05 11:00:00+0200,627,20.2
2019-07-05 12:00:00+0200,658,21.21
2019-07-05 13:00:00+0200,756,24.37
2019-07-05 14:00:00+0200,814,26.22
2019-07-05 15:00:00+0200,915,29.47
2019-07-05 16:00:00+0200,928,29.91
2019-07-05 17:00:00+0200,844,27.21
2019-07-05 18:00:00+0200,712,22.96
2019-07-05 19:00:00+0200,563,18.15
2019-07-05 20:00:00+0200,299,9.64
2019-07-05 21:00:00+0200,143,4.63
2019-07-05 22:00:00+0200,29,0.95
2019-07-05 23:00:00+0200,11,0.37
2019-07-06 00:00:00+0200,8,0.28
2019-07-06 01:00:00+0200,21,0.69
2019-07-06 02:00:00+0200,53,1.73
2019-07-06 03:00:00+0200,73,2.36
2019-07-06 04:00:00+0200,95,3.09
2019-07-06 05:00:00+0200,163,5.28
2019-07-06 06:00:00+0200,283,9.14
2019-07-06 07:00:00+0200,503,16.22
2019-07-06 08:00:00+0200,732,23.59
2019-07-06 09:00:00+0200,1053,33.92
2019-07-06 10:00:00+0200,1091,35.14
2019-07-06 11:00:00+0200,1125,36.24
2019-07-06 12:00:00+0200,1033,33.28
2019-07-06 13:00:00+0200,949,30.58
2019-07-06 14:00:00+0200,1013,32.65
2019-07-06 15:00:00+0200,938,30.22
2019-07-06 16:00:00+0200,821,26.46
2019-07-06 17:00:00+0200,767,24.73
2019-07-06 18:00:00+0200,692,22.29
2019-07-06 19:00:00+0200,563,18.15
2019-07-06 20:00:00+0200,445,14.35
2019-07-06 21:00:00+0200,390,12.57
2019-07-06 22:00:00+0200,288,9.3
2019-07-06 23:00:00+0200,216,6.97
2019-07-07 00:00:00+0200,163,5.27
2019-07-07 01:00:00+0200,155,4.99
2019-07-07 02:00:00+0200,153,4.94
2019-07-07 03:00:00+0200,157,5.06
2019-07-07 04:00:00+0200,157,5.06
2019-07-07 05:00:00+0200,227,7.34
2019-07-07 06:00:00+0200,220,7.11
2019-07-07 07:00:00+0200,259,8.35
2019-07-07 08:00:00+0200,356,11.49
2019-07-07 09:00:00+0200,509,16.4
2019-07-07 10:00:00+0200,544,17.55
2019-07-07 11:00:00+0200,558,18.0
2019-07-07 12:00:00+0200,496,15.98
2019-07-07 13:00:00+0200,575,18.54
2019-07-07 14:00:00+0200,662,21.34
2019-07-07 15:00:00+0200,713,22.96
2019-07-07 16:00:00+0200,940,30.28
2019-07-07 17:00:00+0200,1148,37.0
2019-07-07 18:00:00+0200,1179,38.0
2019-07-07 19:00:00+0200,1012,32.62
2019-07-07 20:00:00+0200,881,28.38
2019-07-07 21:00:00+0200,626,20.17
2019-07-07 22:00:00+0200,263,8.48
2019-07-07 23:00:00+0200,180,5.82
2019-07-08 00:00:00+0200,217,7.02
2019-07-08 01:00:00+0200,262,8.44
2019-07-08 02:00:00+0200,346,11.15
2019-07-08 03:00:00+0200,403,12.99
2019-07-08 04:00:00+0200,537,17.3
2019-07-08 05:00:00+0200,502,16.17
2019-07-08 06:00:00+0200,463,14.92
2019-07-08 07:00:00+0200,569,18.33
2019-07-08 08:00:00+0200,758,24.43
2019-07-08 09:00:00+0200,871,28.07
2019-07-08 10:00:00+0200,1013,32.64
2019-07-08 11:00:00+0200,1440,46.38
2019-07-08 12:00:00+0200,1169,37.67
2019-07-08 13:00:00+0200,1050,33.83
2019-07-08 14:00:00+0200,1218,39.26
2019-07-08 15:00:00+0200,1330,42.86
2019-07-08 16:00:00+0200,1459,47.01
2019-07-08 17:00:00+0200,1376,44.32
2019-07-08 18:00:00+0200,1254,40.39
2019-07-08 19:00:00+0200,1164,37.51
2019-07-08 20:00:00+0200,935,30.13
2019-07-08 21:00:00+0200,659,21.24
2019-07-08 22:00:00+0200,382,12.3
2019-07-08 23:00:00+0200,221,7.12
2019-07-09 00:00:00+0200,118,3.82
2019-07-09 01:00:00+0200,90,2.93
2019-07-09 02:00:00+0200,72,2.34
2019-07-09 03:00:00+0200,63,2.04
2019-07-09 04:00:00+0200,66,2.15
2019-07-09 05:00:00+0200,42,1.37
2019-07-09 06:00:00+0200,42,1.36
2019-07-09 07:00:00+0200,62,2.02
2019-07-09 08:00:00+0200,188,6.08
2019-07-09 09:00:00+0200,448,14.44
2019-07-09 10:00:00+0200,557,17.95
2019-07-09 11:00:00+0200,487,15.71
2019-07-09 12:00:00+0200,425,13.7
2019-07-09 13:00:00+0200,522,16.84
2019-07-09 14:00:00+0200,598,19.29
2019-07-09 15:00:00+0200,694,22.36
2019-07-09 16:00:00+0200,693,22.33
2019-07-09 17:00:00+0200,698,22.5
2019-07-09 18:00:00+0200,642,20.69
2019-07-09 19:00:00+0200,569,18.33
2019-07-09 20:00:00+0200,442,14.26
2019-07-09 21:00:00+0200,183,5.9
2019-07-09 22:00:00+0200,22,0.71
2019-07-09 23:00:00+0200,0,0.0
2019-07-10 00:00:00+0200,0,0.0
2019-07-10 01:00:00+0200,0,0.0
2019-07-10 02:00:00+0200,7,0.23
2019-07-10 03:00:00+0200,13,0.43
2019-07-10 04:00:00+0200,13,0.43
2019-07-10 05:00:00+0200,19,0.63
2019-07-10 06:00:00+0200,18,0.59
2019-07-10 07:00:00+0200,35,1.14
2019-07-10 08:00:00+0200,109,3.53
2019-07-10 09:00:00+0200,204,6.59
2019-07-10 10:00:00+0200,270,8.73
2019-07-10 11:00:00+0200,283,9.12
2019-07-10 12:00:00+0200,274,8.84
2019-07-10 13:00:00+0200,220,7.11
2019-07-10 14:00:00+0200,213,6.88
2019-07-10 15:00:00+0200,251,8.09
2019-07-10 16:00:00+0200,313,10.11
2019-07-10 17:00:00+0200,336,10.82
2019-07-10 18:00:00+0200,251,8.11
2019-07-10 19:00:00+0200,170,5.5
2019-07-10 20:00:00+0200,120,3.89
2019-07-10 21:00:00+0200,73,2.37
2019-07-10 22:00:00+0200,42,1.35
2019-07-10 23:00:00+0200,42,1.37
2019-07-11 00:00:00+0200,44,1.44
2019-07-11 01:00:00+0200,58,1.87
2019-07-11 02:00:00+0200,58,1.88
2019-07-11 03:00:00+0200,72,2.33
2019-07-11 04:00:00+0200,87,2.81
2019-07-11 05:00:00+0200,153,4.95
2019-07-11 06:00:00+0200,144,4.66
2019-07-11 07:00:00+0200,111,3.6
2019-07-11 08:00:00+0200,106,3.43
2019-07-11 09:00:00+0200,166,5.36
2019-07-11 10:00:00+0200,224,7.24
2019-07-11 11:00:00+0200,266,8.58
2019-07-11 12:00:00+0200,358,11.54
2019-07-11 13:00:00+0200,372,11.99
2019-07-11 14:00:00+0200,348,11.23
2019-07-11 15:00:00+0200,376,12.12
2019-07-11 16:00:00+0200,389,12.55
2019-07-11 17:00:00+0200,420,13.53
2019-07-11 18:00:00+0200,372,12.0
2019-07-11 19:00:00+0200,261,8.42
2019-07-11 20:00:00+0200,145,4.69
2019-07-11 21:00:00+0200,42,1.38
2019-07-11 22:00:00+0200,0,0.0
2019-07-11 23:00:00+0200,0,0.0
2019-07-12 00:00:00+0200,0,0.0
2019-07-12 01:00:00+0200,0,0.0
2019-07-12 02:00:00+0200,0,0.0
2019-07-12 03:00:00+0200,6,0.23
2019-07-12 04:00:00+0200,63,2.04
