time,Wind_production_MW,percentage
2022-04-01 00:00:00+0200,4276,90.0
2022-04-01 01:00:00+0200,4541,95.59
2022-04-01 02:00:00+0200,4678,98.45
2022-04-01 03:00:00+0200,4545,95.66
2022-04-01 04:00:00+0200,4434,93.32
2022-04-01 05:00:00+0200,4306,90.62
2022-04-01 06:00:00+0200,4331,91.15
2022-04-01 07:00:00+0200,4413,92.86
2022-04-01 08:00:00+0200,4251,89.46
2022-04-01 09:00:00+0200,4581,96.4
2022-04-01 10:00:00+0200,4797,100.94
2022-04-01 11:00:00+0200,4767,100.3
2022-04-01 12:00:00+0200,4582,96.41
2022-04-01 13:00:00+0200,4628,97.38
2022-04-01 14:00:00+0200,4652,97.88
2022-04-01 15:00:00+0200,4769,100.34
2022-04-01 16:00:00+0200,4739,99.71
2022-04-01 17:00:00+0200,4731,99.54
2022-04-01 18:00:00+0200,4725,99.42
2022-04-01 19:00:00+0200,4626,97.33
2022-04-01 20:00:00+0200,4051,85.23
2022-04-01 21:00:00+0200,3204,67.41
2022-04-01 22:00:00+0200,2567,54.01
2022-04-01 23:00:00+0200,2329,49.0
2022-04-02 00:00:00+0200,2063,43.4
2022-04-02 01:00:00+0200,1787,37.6
2022-04-02 02:00:00+0200,1588,33.41
2022-04-02 03:00:00+0200,1157,24.35
2022-04-02 04:00:00+0200,1001,21.07
2022-04-02 05:00:00+0200,916,19.28
2022-04-02 06:00:00+0200,806,16.95
2022-04-02 07:00:00+0200,791,16.64
2022-04-02 08:00:00+0200,760,16.0
2022-04-02 09:00:00+0200,1348,28.36
2022-04-02 10:00:00+0200,2679,56.35
2022-04-02 11:00:00+0200,3696,77.72
2022-04-02 12:00:00+0200,3859,81.15
2022-04-02 13:00:00+0200,3790,79.7
2022-04-02 14:00:00+0200,3577,75.22
2022-04-02 15:00:00+0200,3552,74.7
2022-04-02 16:00:00+0200,3477,73.11
2022-04-02 17:00:00+0200,3584,75.36
2022-04-02 18:00:00+0200,3635,76.44
2022-04-02 19:00:00+0200,3035,63.81
2022-04-02 20:00:00+0200,1747,36.74
2022-04-02 21:00:00+0200,796,16.74
2022-04-02 22:00:00+0200,378,7.95
2022-04-02 23:00:00+0200,210,4.41
2022-04-03 00:00:00+0200,120,2.53
2022-04-03 01:00:00+0200,62,1.31
2022-04-03 02:00:00+0200,31,0.66
2022-04-03 03:00:00+0200,26,0.55
2022-04-03 04:00:00+0200,65,1.37
2022-04-03 05:00:00+0200,111,2.35
2022-04-03 06:00:00+0200,125,2.63
2022-04-03 07:00:00+0200,213,4.48
2022-04-03 08:00:00+0200,247,5.21
2022-04-03 09:00:00+0200,302,6.35
2022-04-03 10:00:00+0200,522,10.98
2022-04-03 11:00:00+0200,625,13.15
2022-04-03 12:00:00+0200,872,18.34
2022-04-03 13:00:00+0200,1006,21.15
