time,Wind_production_MW,percentage
2023-05-01 00:00:00+0200,274,4.76
2023-05-01 01:00:00+0200,252,4.37
2023-05-01 02:00:00+0200,217,3.78
2023-05-01 03:00:00+0200,213,3.71
2023-05-01 04:00:00+0200,163,2.83
2023-05-01 05:00:00+0200,112,1.95
2023-05-01 06:00:00+0200,47,0.83
2023-05-01 07:00:00+0200,26,0.47
2023-05-01 08:00:00+0200,17,0.3
2023-05-01 09:00:00+0200,5,0.09
2023-05-01 10:00:00+0200,19,0.33
2023-05-01 11:00:00+0200,97,1.69
2023-05-01 12:00:00+0200,219,3.8
2023-05-01 13:00:00+0200,429,7.44
2023-05-01 14:00:00+0200,541,9.38
2023-05-01 15:00:00+0200,828,14.37
2023-05-01 16:00:00+0200,1243,21.57
2023-05-01 17:00:00+0200,1501,26.04
2023-05-01 18:00:00+0200,1679,29.12
2023-05-01 19:00:00+0200,1497,25.96
2023-05-01 20:00:00+0200,1273,22.07
2023-05-01 21:00:00+0200,793,13.76
2023-05-01 22:00:00+0200,683,11.85
2023-05-01 23:00:00+0200,643,11.15
2023-05-02 00:00:00+0200,960,16.65
2023-05-02 01:00:00+0200,1794,31.1
2023-05-02 02:00:00+0200,2305,39.96
2023-05-02 03:00:00+0200,2075,35.97
2023-05-02 04:00:00+0200,1989,34.48
2023-05-02 05:00:00+0200,2406,41.72
2023-05-02 06:00:00+0200,2428,42.1
2023-05-02 07:00:00+0200,2168,37.58
2023-05-02 08:00:00+0200,2105,36.5
2023-05-02 09:00:00+0200,2376,41.2
2023-05-02 10:00:00+0200,2225,38.58
2023-05-02 11:00:00+0200,1910,33.12
2023-05-02 12:00:00+0200,1658,28.75
2023-05-02 13:00:00+0200,1509,26.16
2023-05-02 14:00:00+0200,1357,23.53
2023-05-02 15:00:00+0200,1498,25.98
2023-05-02 16:00:00+0200,1665,28.86
2023-05-02 17:00:00+0200,1678,29.1
2023-05-02 18:00:00+0200,1629,28.25
2023-05-02 19:00:00+0200,1530,26.52
2023-05-02 20:00:00+0200,1187,20.58
2023-05-02 21:00:00+0200,624,10.82
2023-05-02 22:00:00+0200,286,4.97
2023-05-02 23:00:00+0200,148,2.57
2023-05-03 00:00:00+0200,81,1.41
2023-05-03 01:00:00+0200,50,0.88
2023-05-03 02:00:00+0200,39,0.68
2023-05-03 03:00:00+0200,52,0.91
2023-05-03 04:00:00+0200,91,1.58
2023-05-03 05:00:00+0200,83,1.46
2023-05-03 06:00:00+0200,51,0.9
2023-05-03 07:00:00+0200,93,1.62
2023-05-03 08:00:00+0200,320,5.56
2023-05-03 09:00:00+0200,759,13.16
2023-05-03 10:00:00+0200,1107,19.19
2023-05-03 11:00:00+0200,880,15.25
2023-05-03 12:00:00+0200,680,11.79
2023-05-03 13:00:00+0200,661,11.47
2023-05-03 14:00:00+0200,932,16.17
2023-05-03 15:00:00+0200,1285,22.27
2023-05-03 16:00:00+0200,1691,29.3
2023-05-03 17:00:00+0200,1986,34.42
2023-05-03 18:00:00+0200,2343,40.61
2023-05-03 19:00:00+0200,2505,43.41
2023-05-03 20:00:00+0200,2049,35.51
2023-05-03 21:00:00+0200,1597,27.69
2023-05-03 22:00:00+0200,1597,27.68
2023-05-03 23:00:00+0200,1647,28.55
2023-05-04 00:00:00+0200,1790,31.02
2023-05-04 01:00:00+0200,2003,34.71
2023-05-04 02:00:00+0200,1960,33.96
2023-05-04 03:00:00+0200,1841,31.9
2023-05-04 04:00:00+0200,1765,30.59
2023-05-04 05:00:00+0200,1682,29.15
2023-05-04 06:00:00+0200,1604,27.8
2023-05-04 07:00:00+0200,1776,30.78
2023-05-04 08:00:00+0200,2118,36.69
2023-05-04 09:00:00+0200,2250,38.99
2023-05-04 10:00:00+0200,2177,37.73
2023-05-04 11:00:00+0200,2191,37.97
2023-05-04 12:00:00+0200,2540,44.01
2023-05-04 13:00:00+0200,2937,50.89
2023-05-04 14:00:00+0200,2976,51.57
2023-05-04 15:00:00+0200,3065,53.11
2023-05-04 16:00:00+0200,3309,57.33
2023-05-04 17:00:00+0200,3483,60.35
2023-05-04 18:00:00+0200,3093,53.58
2023-05-04 19:00:00+0200,2559,44.33
2023-05-04 20:00:00+0200,1782,30.88
2023-05-04 21:00:00+0200,1301,22.54
2023-05-04 22:00:00+0200,1205,20.89
2023-05-04 23:00:00+0200,1232,21.35
2023-05-05 00:00:00+0200,1336,23.15
2023-05-05 01:00:00+0200,1216,21.07
2023-05-05 02:00:00+0200,1203,20.85
2023-05-05 03:00:00+0200,863,14.95
2023-05-05 04:00:00+0200,533,9.24
2023-05-05 05:00:00+0200,458,7.95
2023-05-05 06:00:00+0200,284,4.92
2023-05-05 07:00:00+0200,132,2.29
