time,Wind_production_MW,percentage
2022-06-01 00:00:00+0200,161,3.27
2022-06-01 01:00:00+0200,150,3.05
2022-06-01 02:00:00+0200,196,3.99
2022-06-01 03:00:00+0200,143,2.92
2022-06-01 04:00:00+0200,155,3.15
2022-06-01 05:00:00+0200,169,3.45
2022-06-01 06:00:00+0200,168,3.41
2022-06-01 07:00:00+0200,143,2.9
2022-06-01 08:00:00+0200,158,3.22
2022-06-01 09:00:00+0200,326,6.61
2022-06-01 10:00:00+0200,551,11.18
2022-06-01 11:00:00+0200,1022,20.73
2022-06-01 12:00:00+0200,1464,29.7
2022-06-01 13:00:00+0200,1839,37.29
2022-06-01 14:00:00+0200,2121,43.01
2022-06-01 15:00:00+0200,2339,47.42
2022-06-01 16:00:00+0200,1866,37.84
2022-06-01 17:00:00+0200,1602,32.49
2022-06-01 18:00:00+0200,1574,31.91
2022-06-01 19:00:00+0200,1390,28.19
2022-06-01 20:00:00+0200,1048,21.26
2022-06-01 21:00:00+0200,432,8.76
2022-06-01 22:00:00+0200,157,3.2
2022-06-01 23:00:00+0200,71,1.46
2022-06-02 00:00:00+0200,67,1.37
2022-06-02 01:00:00+0200,45,0.93
2022-06-02 02:00:00+0200,30,0.63
2022-06-02 03:00:00+0200,47,0.97
2022-06-02 04:00:00+0200,80,1.63
2022-06-02 05:00:00+0200,108,2.21
2022-06-02 06:00:00+0200,109,2.22
2022-06-02 07:00:00+0200,142,2.89
2022-06-02 08:00:00+0200,231,4.69
2022-06-02 09:00:00+0200,403,8.17
2022-06-02 10:00:00+0200,331,6.72
2022-06-02 11:00:00+0200,218,4.42
2022-06-02 12:00:00+0200,181,3.67
2022-06-02 13:00:00+0200,185,3.76
2022-06-02 14:00:00+0200,176,3.57
2022-06-02 15:00:00+0200,250,5.07
2022-06-02 16:00:00+0200,449,9.1
2022-06-02 17:00:00+0200,582,11.8
2022-06-02 18:00:00+0200,622,12.61
2022-06-02 19:00:00+0200,643,13.03
2022-06-02 20:00:00+0200,676,13.7
2022-06-02 21:00:00+0200,625,12.66
2022-06-02 22:00:00+0200,499,10.11
2022-06-02 23:00:00+0200,418,8.47
2022-06-03 00:00:00+0200,552,11.19
2022-06-03 01:00:00+0200,564,11.43
2022-06-03 02:00:00+0200,566,11.48
2022-06-03 03:00:00+0200,605,12.27
2022-06-03 04:00:00+0200,562,11.39
2022-06-03 05:00:00+0200,512,10.38
2022-06-03 06:00:00+0200,528,10.71
2022-06-03 07:00:00+0200,787,15.95
2022-06-03 08:00:00+0200,1207,24.46
2022-06-03 09:00:00+0200,1546,31.32
2022-06-03 10:00:00+0200,1759,35.63
2022-06-03 11:00:00+0200,2191,44.39
2022-06-03 12:00:00+0200,2518,51.01
2022-06-03 13:00:00+0200,2526,51.16
2022-06-03 14:00:00+0200,2350,47.59
2022-06-03 15:00:00+0200,1984,40.18
2022-06-03 16:00:00+0200,2321,47.01
2022-06-03 17:00:00+0200,2948,59.71
2022-06-03 18:00:00+0200,3272,66.27
2022-06-03 19:00:00+0200,3667,74.26
2022-06-03 20:00:00+0200,3496,70.79
2022-06-03 21:00:00+0200,3118,63.15
2022-06-03 22:00:00+0200,2571,52.07
2022-06-03 23:00:00+0200,2299,46.56
2022-06-04 00:00:00+0200,2246,45.48
2022-06-04 01:00:00+0200,2291,46.39
2022-06-04 02:00:00+0200,2299,46.55
2022-06-04 03:00:00+0200,2371,48.01
2022-06-04 04:00:00+0200,2211,44.77
2022-06-04 05:00:00+0200,1987,40.23
2022-06-04 06:00:00+0200,2103,42.58
2022-06-04 07:00:00+0200,2378,48.14
2022-06-04 08:00:00+0200,2808,56.85
2022-06-04 09:00:00+0200,3070,62.14
2022-06-04 10:00:00+0200,2975,60.22
2022-06-04 11:00:00+0200,3066,62.06
2022-06-04 12:00:00+0200,2977,60.26
2022-06-04 13:00:00+0200,2968,60.09
2022-06-04 14:00:00+0200,3350,67.81
2022-06-04 15:00:00+0200,3325,67.31
2022-06-04 16:00:00+0200,3275,66.3
2022-06-04 17:00:00+0200,3309,66.98
2022-06-04 18:00:00+0200,3227,65.32
2022-06-04 19:00:00+0200,3125,63.25
2022-06-04 20:00:00+0200,2963,59.97
2022-06-04 21:00:00+0200,2527,51.15
2022-06-04 22:00:00+0200,2117,42.84
2022-06-04 23:00:00+0200,2042,41.32
2022-06-05 00:00:00+0200,2138,43.26
2022-06-05 01:00:00+0200,2114,42.78
2022-06-05 02:00:00+0200,2180,44.12
2022-06-05 03:00:00+0200,2315,46.84
2022-06-05 04:00:00+0200,2137,43.25
2022-06-05 05:00:00+0200,2106,42.62
2022-06-05 06:00:00+0200,2153,43.57
2022-06-05 07:00:00+0200,2098,42.46
2022-06-05 08:00:00+0200,2044,41.35
2022-06-05 09:00:00+0200,1796,36.34
2022-06-05 10:00:00+0200,1619,32.76
2022-06-05 11:00:00+0200,1895,38.34
2022-06-05 12:00:00+0200,2109,42.67
2022-06-05 13:00:00+0200,1781,36.04
2022-06-05 14:00:00+0200,1577,31.91
2022-06-05 15:00:00+0200,1279,25.88
2022-06-05 16:00:00+0200,1082,21.89
2022-06-05 17:00:00+0200,1049,21.23
2022-06-05 18:00:00+0200,1240,25.09
2022-06-05 19:00:00+0200,1079,21.83
2022-06-05 20:00:00+0200,1109,22.43
2022-06-05 21:00:00+0200,1309,26.47
2022-06-05 22:00:00+0200,1633,33.04
2022-06-05 23:00:00+0200,1685,34.09
2022-06-06 00:00:00+0200,1729,34.97
2022-06-06 01:00:00+0200,1889,38.21
2022-06-06 02:00:00+0200,1895,38.32
2022-06-06 03:00:00+0200,2426,49.06
2022-06-06 04:00:00+0200,2955,59.75
2022-06-06 05:00:00+0200,3030,61.28
2022-06-06 06:00:00+0200,3009,60.84
2022-06-06 07:00:00+0200,3491,70.6
2022-06-06 08:00:00+0200,3892,78.7
2022-06-06 09:00:00+0200,4133,83.56
2022-06-06 10:00:00+0200,4497,90.93
