time,Wind_production_MW,percentage
2023-03-01 00:00:00+0100,87,1.54
2023-03-01 01:00:00+0100,93,1.65
2023-03-01 02:00:00+0100,62,1.1
2023-03-01 03:00:00+0100,50,0.9
2023-03-01 04:00:00+0100,45,0.8
2023-03-01 05:00:00+0100,45,0.8
2023-03-01 06:00:00+0100,47,0.84
2023-03-01 07:00:00+0100,23,0.42
2023-03-01 08:00:00+0100,5,0.1
2023-03-01 09:00:00+0100,34,0.61
2023-03-01 10:00:00+0100,199,3.52
2023-03-01 11:00:00+0100,523,9.24
2023-03-01 12:00:00+0100,1070,18.91
2023-03-01 13:00:00+0100,1694,29.93
2023-03-01 14:00:00+0100,2195,38.78
2023-03-01 15:00:00+0100,2384,42.12
2023-03-01 16:00:00+0100,2432,42.95
2023-03-01 17:00:00+0100,2144,37.87
2023-03-01 18:00:00+0100,1283,22.66
2023-03-01 19:00:00+0100,910,16.09
2023-03-01 20:00:00+0100,1049,18.53
2023-03-01 21:00:00+0100,1347,23.8
2023-03-01 22:00:00+0100,1511,26.7
2023-03-01 23:00:00+0100,1501,26.51
2023-03-02 00:00:00+0100,1588,28.05
2023-03-02 01:00:00+0100,1803,31.86
2023-03-02 02:00:00+0100,1915,33.83
2023-03-02 03:00:00+0100,1778,31.4
2023-03-02 04:00:00+0100,1406,24.84
2023-03-02 05:00:00+0100,1457,25.73
2023-03-02 06:00:00+0100,1536,27.14
2023-03-02 07:00:00+0100,1521,26.87
2023-03-02 08:00:00+0100,1598,28.22
2023-03-02 09:00:00+0100,1796,31.72
2023-03-02 10:00:00+0100,1990,35.15
2023-03-02 11:00:00+0100,1906,33.66
2023-03-02 12:00:00+0100,1918,33.87
2023-03-02 13:00:00+0100,2033,35.9
2023-03-02 14:00:00+0100,2221,39.22
2023-03-02 15:00:00+0100,2483,43.86
2023-03-02 16:00:00+0100,2687,47.45
2023-03-02 17:00:00+0100,2510,44.32
2023-03-02 18:00:00+0100,1681,29.7
2023-03-02 19:00:00+0100,1279,22.59
2023-03-02 20:00:00+0100,1114,19.68
2023-03-02 21:00:00+0100,859,15.18
2023-03-02 22:00:00+0100,719,12.71
2023-03-02 23:00:00+0100,612,10.81
2023-03-03 00:00:00+0100,508,8.97
2023-03-03 01:00:00+0100,496,8.77
2023-03-03 02:00:00+0100,513,9.06
2023-03-03 03:00:00+0100,543,9.6
2023-03-03 04:00:00+0100,522,9.23
2023-03-03 05:00:00+0100,536,9.47
2023-03-03 06:00:00+0100,506,8.94
2023-03-03 07:00:00+0100,436,7.71
2023-03-03 08:00:00+0100,335,5.91
2023-03-03 09:00:00+0100,360,6.36
2023-03-03 10:00:00+0100,417,7.37
2023-03-03 11:00:00+0100,520,9.19
2023-03-03 12:00:00+0100,523,9.23
2023-03-03 13:00:00+0100,645,11.4
2023-03-03 14:00:00+0100,862,15.23
2023-03-03 15:00:00+0100,1005,17.74
2023-03-03 16:00:00+0100,1239,21.87
2023-03-03 17:00:00+0100,1310,23.12
2023-03-03 18:00:00+0100,1109,19.58
2023-03-03 19:00:00+0100,994,17.56
2023-03-03 20:00:00+0100,961,16.97
2023-03-03 21:00:00+0100,964,17.02
2023-03-03 22:00:00+0100,1067,18.83
2023-03-03 23:00:00+0100,1092,19.28
2023-03-04 00:00:00+0100,1170,20.65
2023-03-04 01:00:00+0100,1224,21.61
2023-03-04 02:00:00+0100,1287,22.72
2023-03-04 03:00:00+0100,1340,23.65
2023-03-04 04:00:00+0100,1210,21.36
2023-03-04 05:00:00+0100,1129,19.94
2023-03-04 06:00:00+0100,1154,20.37
2023-03-04 07:00:00+0100,1217,21.49
2023-03-04 08:00:00+0100,1196,21.12
2023-03-04 09:00:00+0100,1387,24.48
2023-03-04 10:00:00+0100,1850,32.65
2023-03-04 11:00:00+0100,2378,41.97
2023-03-04 12:00:00+0100,2838,50.1
2023-03-04 13:00:00+0100,2971,52.43
2023-03-04 14:00:00+0100,2968,52.38
2023-03-04 15:00:00+0100,2854,50.37
2023-03-04 16:00:00+0100,2517,44.42
2023-03-04 17:00:00+0100,2264,39.95
2023-03-04 18:00:00+0100,1659,29.29
2023-03-04 19:00:00+0100,1099,19.39
2023-03-04 20:00:00+0100,648,11.44
2023-03-04 21:00:00+0100,550,9.71
2023-03-04 22:00:00+0100,457,8.07
2023-03-04 23:00:00+0100,428,7.56
2023-03-05 00:00:00+0100,353,6.24
2023-03-05 01:00:00+0100,294,5.2
2023-03-05 02:00:00+0100,333,5.89
2023-03-05 03:00:00+0100,394,6.95
2023-03-05 04:00:00+0100,373,6.59
2023-03-05 05:00:00+0100,409,7.22
2023-03-05 06:00:00+0100,438,7.73
2023-03-05 07:00:00+0100,388,6.86
2023-03-05 08:00:00+0100,296,5.23
2023-03-05 09:00:00+0100,307,5.42
2023-03-05 10:00:00+0100,529,9.34
2023-03-05 11:00:00+0100,928,16.39
2023-03-05 12:00:00+0100,1134,20.02
2023-03-05 13:00:00+0100,1152,20.33
2023-03-05 14:00:00+0100,1306,23.04
2023-03-05 15:00:00+0100,1495,26.38
2023-03-05 16:00:00+0100,1544,27.25
2023-03-05 17:00:00+0100,1335,23.55
2023-03-05 18:00:00+0100,694,12.25
2023-03-05 19:00:00+0100,453,8.01
2023-03-05 20:00:00+0100,434,7.67
2023-03-05 21:00:00+0100,465,8.22
2023-03-05 22:00:00+0100,525,9.26
2023-03-05 23:00:00+0100,668,11.79
2023-03-06 00:00:00+0100,675,11.91
2023-03-06 01:00:00+0100,599,10.58
2023-03-06 02:00:00+0100,604,10.66
2023-03-06 03:00:00+0100,641,11.31
2023-03-06 04:00:00+0100,702,12.4
