time,Wind_production_MW,percentage
2022-10-01 00:00:00+0200,4421,83.61
2022-10-01 01:00:00+0200,4359,82.43
2022-10-01 02:00:00+0200,4700,88.87
2022-10-01 03:00:00+0200,4992,94.4
2022-10-01 04:00:00+0200,5109,96.61
2022-10-01 05:00:00+0200,5097,96.38
2022-10-01 06:00:00+0200,4597,86.93
2022-10-01 07:00:00+0200,3158,59.71
2022-10-01 08:00:00+0200,2237,42.29
2022-10-01 09:00:00+0200,1928,36.46
2022-10-01 10:00:00+0200,2552,48.26
2022-10-01 11:00:00+0200,3181,60.14
2022-10-01 12:00:00+0200,4124,77.97
2022-10-01 13:00:00+0200,4414,83.45
2022-10-01 14:00:00+0200,4125,77.99
2022-10-01 15:00:00+0200,4224,79.85
2022-10-01 16:00:00+0200,4213,79.64
2022-10-01 17:00:00+0200,3641,68.84
2022-10-01 18:00:00+0200,2979,56.33
2022-10-01 19:00:00+0200,2108,39.85
2022-10-01 20:00:00+0200,1673,31.63
2022-10-01 21:00:00+0200,1523,28.8
2022-10-01 22:00:00+0200,1511,28.57
2022-10-01 23:00:00+0200,1658,31.35
2022-10-02 00:00:00+0200,1819,34.39
2022-10-02 01:00:00+0200,2041,38.58
2022-10-02 02:00:00+0200,1648,31.16
2022-10-02 03:00:00+0200,1614,30.52
2022-10-02 04:00:00+0200,1624,30.7
2022-10-02 05:00:00+0200,1612,30.47
2022-10-02 06:00:00+0200,1423,26.9
2022-10-02 07:00:00+0200,1147,21.68
2022-10-02 08:00:00+0200,1113,21.04
2022-10-02 09:00:00+0200,1106,20.92
2022-10-02 10:00:00+0200,1234,23.32
2022-10-02 11:00:00+0200,1531,28.93
2022-10-02 12:00:00+0200,2125,40.15
2022-10-02 13:00:00+0200,2569,48.54
2022-10-02 14:00:00+0200,2820,53.28
2022-10-02 15:00:00+0200,2782,52.57
2022-10-02 16:00:00+0200,2504,47.32
2022-10-02 17:00:00+0200,2297,43.39
2022-10-02 18:00:00+0200,1767,33.39
2022-10-02 19:00:00+0200,1086,20.52
2022-10-02 20:00:00+0200,709,13.4
2022-10-02 21:00:00+0200,569,10.76
2022-10-02 22:00:00+0200,457,8.64
2022-10-02 23:00:00+0200,391,7.39
2022-10-03 00:00:00+0200,330,6.25
2022-10-03 01:00:00+0200,271,5.13
2022-10-03 02:00:00+0200,210,3.98
2022-10-03 03:00:00+0200,193,3.65
2022-10-03 04:00:00+0200,161,3.05
2022-10-03 05:00:00+0200,115,2.18
2022-10-03 06:00:00+0200,90,1.71
2022-10-03 07:00:00+0200,57,1.09
2022-10-03 08:00:00+0200,15,0.3
2022-10-03 09:00:00+0200,19,0.37
2022-10-03 10:00:00+0200,68,1.29
2022-10-03 11:00:00+0200,156,2.95
2022-10-03 12:00:00+0200,249,4.71
2022-10-03 13:00:00+0200,282,5.34
2022-10-03 14:00:00+0200,276,5.22
2022-10-03 15:00:00+0200,232,4.38
2022-10-03 16:00:00+0200,181,3.43
2022-10-03 17:00:00+0200,58,1.1
2022-10-03 18:00:00+0200,32,0.61
2022-10-03 19:00:00+0200,4,0.09
2022-10-03 20:00:00+0200,33,0.64
2022-10-03 21:00:00+0200,37,0.7
2022-10-03 22:00:00+0200,38,0.73
2022-10-03 23:00:00+0200,64,1.21
2022-10-04 00:00:00+0200,122,2.31
2022-10-04 01:00:00+0200,173,3.28
2022-10-04 02:00:00+0200,231,4.36
2022-10-04 03:00:00+0200,257,4.86
2022-10-04 04:00:00+0200,367,6.94
2022-10-04 05:00:00+0200,415,7.84
2022-10-04 06:00:00+0200,440,8.31
2022-10-04 07:00:00+0200,517,9.77
2022-10-04 08:00:00+0200,768,14.51
2022-10-04 09:00:00+0200,1041,19.65
2022-10-04 10:00:00+0200,1444,27.26
2022-10-04 11:00:00+0200,2166,40.89
2022-10-04 12:00:00+0200,2749,51.9
2022-10-04 13:00:00+0200,3073,58.01
2022-10-04 14:00:00+0200,3211,60.61
2022-10-04 15:00:00+0200,3386,63.91
2022-10-04 16:00:00+0200,3233,61.02
2022-10-04 17:00:00+0200,2524,47.63
2022-10-04 18:00:00+0200,1771,33.43
2022-10-04 19:00:00+0200,1596,30.13
2022-10-04 20:00:00+0200,1685,31.8
2022-10-04 21:00:00+0200,1907,35.98
2022-10-04 22:00:00+0200,2137,40.34
2022-10-04 23:00:00+0200,2255,42.55
2022-10-05 00:00:00+0200,2456,46.35
2022-10-05 01:00:00+0200,2725,51.43
2022-10-05 02:00:00+0200,2765,52.17
2022-10-05 03:00:00+0200,2922,55.14
2022-10-05 04:00:00+0200,3154,59.5
2022-10-05 05:00:00+0200,3213,60.62
2022-10-05 06:00:00+0200,3252,61.36
2022-10-05 07:00:00+0200,3513,66.28
2022-10-05 08:00:00+0200,3526,66.52
2022-10-05 09:00:00+0200,3851,72.66
2022-10-05 10:00:00+0200,4163,78.54
2022-10-05 11:00:00+0200,4501,84.9
2022-10-05 12:00:00+0200,4784,90.24
2022-10-05 13:00:00+0200,5071,95.66
2022-10-05 14:00:00+0200,4945,93.28
2022-10-05 15:00:00+0200,4979,93.92
2022-10-05 16:00:00+0200,5078,95.79
2022-10-05 17:00:00+0200,5131,96.79
2022-10-05 18:00:00+0200,5085,95.92
