time,DA_price
2022-09-01 00:00:00+0200,426.4
2022-09-01 01:00:00+0200,445.96
2022-09-01 02:00:00+0200,447.76
2022-09-01 03:00:00+0200,451.98
2022-09-01 04:00:00+0200,495.13
2022-09-01 05:00:00+0200,532.8
2022-09-01 06:00:00+0200,613.69
2022-09-01 07:00:00+0200,653.39
2022-09-01 08:00:00+0200,626.87
2022-09-01 09:00:00+0200,583.58
2022-09-01 10:00:00+0200,519.9
2022-09-01 11:00:00+0200,478.8
2022-09-01 12:00:00+0200,441.68
2022-09-01 13:00:00+0200,463.98
2022-09-01 14:00:00+0200,461.4
2022-09-01 15:00:00+0200,469.5
2022-09-01 16:00:00+0200,514.13
2022-09-01 17:00:00+0200,601.2
2022-09-01 18:00:00+0200,635.0
2022-09-01 19:00:00+0200,680.98
2022-09-01 20:00:00+0200,650.0
2022-09-01 21:00:00+0200,613.1
2022-09-01 22:00:00+0200,550.0
2022-09-01 23:00:00+0200,475.0
2022-09-02 00:00:00+0200,456.05
2022-09-02 01:00:00+0200,418.74
2022-09-02 02:00:00+0200,395.35
2022-09-02 03:00:00+0200,362.68
2022-09-02 04:00:00+0200,391.73
2022-09-02 05:00:00+0200,445.42
2022-09-02 06:00:00+0200,532.08
2022-09-02 07:00:00+0200,566.1
2022-09-02 08:00:00+0200,581.4
2022-09-02 09:00:00+0200,520.53
2022-09-02 10:00:00+0200,496.98
2022-09-02 11:00:00+0200,416.38
2022-09-02 12:00:00+0200,281.3
2022-09-02 13:00:00+0200,262.17
2022-09-02 14:00:00+0200,263.97
2022-09-02 15:00:00+0200,310.68
2022-09-02 16:00:00+0200,366.83
2022-09-02 17:00:00+0200,484.8
2022-09-02 18:00:00+0200,554.23
2022-09-02 19:00:00+0200,593.96
2022-09-02 20:00:00+0200,550.1
2022-09-02 21:00:00+0200,402.0
2022-09-02 22:00:00+0200,291.0
2022-09-02 23:00:00+0200,262.28
2022-09-03 00:00:00+0200,264.6
2022-09-03 01:00:00+0200,220.7
2022-09-03 02:00:00+0200,256.0
2022-09-03 03:00:00+0200,249.97
2022-09-03 04:00:00+0200,232.01
2022-09-03 05:00:00+0200,291.67
2022-09-03 06:00:00+0200,275.0
2022-09-03 07:00:00+0200,370.08
2022-09-03 08:00:00+0200,398.5
2022-09-03 09:00:00+0200,380.56
2022-09-03 10:00:00+0200,206.73
2022-09-03 11:00:00+0200,146.6
2022-09-03 12:00:00+0200,46.86
2022-09-03 13:00:00+0200,22.78
