time,DA_price
2026-03-01 00:00:00+0100,120.28
2026-03-01 00:15:00+0100,122.16
2026-03-01 00:30:00+0100,122.06
2026-03-01 00:45:00+0100,91.49
2026-03-01 01:00:00+0100,150.06
2026-03-01 01:15:00+0100,110.55
2026-03-01 01:30:00+0100,91.48
2026-03-01 01:45:00+0100,80.1
2026-03-01 02:00:00+0100,122.17
2026-03-01 02:15:00+0100,98.83
2026-03-01 02:30:00+0100,87.53
2026-03-01 02:45:00+0100,91.48
2026-03-01 03:00:00+0100,84.93
2026-03-01 03:15:00+0100,87.2
2026-03-01 03:30:00+0100,86.32
2026-03-01 03:45:00+0100,93.83
2026-03-01 04:00:00+0100,74.91
2026-03-01 04:15:00+0100,78.59
2026-03-01 04:30:00+0100,89.53
2026-03-01 04:45:00+0100,81.03
2026-03-01 05:00:00+0100,69.05
2026-03-01 05:15:00+0100,68.46
2026-03-01 05:30:00+0100,68.78
2026-03-01 05:45:00+0100,68.52
2026-03-01 06:00:00+0100,66.61
2026-03-01 06:15:00+0100,66.75
2026-03-01 06:30:00+0100,68.75
2026-03-01 06:45:00+0100,68.57
2026-03-01 07:00:00+0100,68.47
2026-03-01 07:15:00+0100,68.79
2026-03-01 07:30:00+0100,67.35
2026-03-01 07:45:00+0100,55.38
2026-03-01 08:00:00+0100,66.89
2026-03-01 08:15:00+0100,56.24
2026-03-01 08:30:00+0100,42.97
2026-03-01 08:45:00+0100,36.47
2026-03-01 09:00:00+0100,41.74
2026-03-01 09:15:00+0100,21.06
2026-03-01 09:30:00+0100,8.48
2026-03-01 09:45:00+0100,0.09
2026-03-01 10:00:00+0100,0.87
2026-03-01 10:15:00+0100,0.0
2026-03-01 10:30:00+0100,-0.06
2026-03-01 10:45:00+0100,-0.81
2026-03-01 11:00:00+0100,0.01
2026-03-01 11:15:00+0100,0.0
2026-03-01 11:30:00+0100,-0.01
2026-03-01 11:45:00+0100,-0.1
2026-03-01 12:00:00+0100,-0.1
2026-03-01 12:15:00+0100,-0.11
2026-03-01 12:30:00+0100,-0.25
2026-03-01 12:45:00+0100,-1.0
2026-03-01 13:00:00+0100,-1.01
2026-03-01 13:15:00+0100,-1.03
2026-03-01 13:30:00+0100,-1.0
2026-03-01 13:45:00+0100,-0.11
2026-03-01 14:00:00+0100,-1.0
2026-03-01 14:15:00+0100,-0.06
2026-03-01 14:30:00+0100,0.0
2026-03-01 14:45:00+0100,1.04
2026-03-01 15:00:00+0100,-0.01
2026-03-01 15:15:00+0100,0.1
2026-03-01 15:30:00+0100,29.14
2026-03-01 15:45:00+0100,60.86
2026-03-01 16:00:00+0100,32.6
2026-03-01 16:15:00+0100,55.24
2026-03-01 16:30:00+0100,82.96
2026-03-01 16:45:00+0100,103.6
2026-03-01 17:00:00+0100,81.67
2026-03-01 17:15:00+0100,99.34
2026-03-01 17:30:00+0100,110.0
2026-03-01 17:45:00+0100,113.0
2026-03-01 18:00:00+0100,97.6
2026-03-01 18:15:00+0100,97.86
2026-03-01 18:30:00+0100,103.61
2026-03-01 18:45:00+0100,104.46
2026-03-01 19:00:00+0100,99.04
2026-03-01 19:15:00+0100,98.46
2026-03-01 19:30:00+0100,95.2
2026-03-01 19:45:00+0100,97.05
2026-03-01 20:00:00+0100,94.51
2026-03-01 20:15:00+0100,94.2
2026-03-01 20:30:00+0100,89.01
2026-03-01 20:45:00+0100,82.93
2026-03-01 21:00:00+0100,86.77
2026-03-01 21:15:00+0100,82.17
2026-03-01 21:30:00+0100,80.26
2026-03-01 21:45:00+0100,76.06
2026-03-01 22:00:00+0100,81.0
2026-03-01 22:15:00+0100,77.7
2026-03-01 22:30:00+0100,73.52
2026-03-01 22:45:00+0100,66.09
2026-03-01 23:00:00+0100,70.1
2026-03-01 23:15:00+0100,65.79
2026-03-01 23:30:00+0100,63.09
2026-03-01 23:45:00+0100,53.02
2026-03-02 00:00:00+0100,63.24
2026-03-02 00:15:00+0100,60.14
2026-03-02 00:30:00+0100,59.46
2026-03-02 00:45:00+0100,57.15
2026-03-02 01:00:00+0100,59.13
2026-03-02 01:15:00+0100,58.43
2026-03-02 01:30:00+0100,60.56
2026-03-02 01:45:00+0100,61.88
2026-03-02 02:00:00+0100,66.77
2026-03-02 02:15:00+0100,64.69
2026-03-02 02:30:00+0100,64.69
2026-03-02 02:45:00+0100,64.69
2026-03-02 03:00:00+0100,65.05
2026-03-02 03:15:00+0100,61.16
2026-03-02 03:30:00+0100,60.97
2026-03-02 03:45:00+0100,64.32
2026-03-02 04:00:00+0100,61.55
2026-03-02 04:15:00+0100,63.05
2026-03-02 04:30:00+0100,68.56
2026-03-02 04:45:00+0100,72.74
2026-03-02 05:00:00+0100,69.08
