time,DA_price
2021-12-01 00:00:00+0100,131.46
2021-12-01 01:00:00+0100,106.16
2021-12-01 02:00:00+0100,97.39
2021-12-01 03:00:00+0100,93.88
2021-12-01 04:00:00+0100,86.95
2021-12-01 05:00:00+0100,94.27
2021-12-01 06:00:00+0100,115.82
2021-12-01 07:00:00+0100,150.0
2021-12-01 08:00:00+0100,248.3
2021-12-01 09:00:00+0100,250.0
2021-12-01 10:00:00+0100,202.1
2021-12-01 11:00:00+0100,234.0
2021-12-01 12:00:00+0100,236.32
2021-12-01 13:00:00+0100,203.0
2021-12-01 14:00:00+0100,225.1
2021-12-01 15:00:00+0100,219.0
2021-12-01 16:00:00+0100,234.02
2021-12-01 17:00:00+0100,322.4
2021-12-01 18:00:00+0100,269.9
2021-12-01 19:00:00+0100,229.9
2021-12-01 20:00:00+0100,180.1
2021-12-01 21:00:00+0100,239.9
2021-12-01 22:00:00+0100,263.94
2021-12-01 23:00:00+0100,140.1
2021-12-02 00:00:00+0100,119.9
2021-12-02 01:00:00+0100,115.93
2021-12-02 02:00:00+0100,109.15
2021-12-02 03:00:00+0100,110.57
2021-12-02 04:00:00+0100,112.66
2021-12-02 05:00:00+0100,115.97
2021-12-02 06:00:00+0100,205.0
2021-12-02 07:00:00+0100,199.1
2021-12-02 08:00:00+0100,220.7
2021-12-02 09:00:00+0100,215.25
2021-12-02 10:00:00+0100,196.48
2021-12-02 11:00:00+0100,222.8
2021-12-02 12:00:00+0100,217.52
2021-12-02 13:00:00+0100,226.37
2021-12-02 14:00:00+0100,251.9
2021-12-02 15:00:00+0100,304.96
2021-12-02 16:00:00+0100,327.82
2021-12-02 17:00:00+0100,354.98
2021-12-02 18:00:00+0100,315.2
2021-12-02 19:00:00+0100,219.0
2021-12-02 20:00:00+0100,208.8
2021-12-02 21:00:00+0100,205.0
2021-12-02 22:00:00+0100,206.78
2021-12-02 23:00:00+0100,172.48
2021-12-03 00:00:00+0100,237.9
2021-12-03 01:00:00+0100,229.6
2021-12-03 02:00:00+0100,216.49
2021-12-03 03:00:00+0100,173.5
2021-12-03 04:00:00+0100,122.62
2021-12-03 05:00:00+0100,125.93
2021-12-03 06:00:00+0100,169.95
2021-12-03 07:00:00+0100,232.1
2021-12-03 08:00:00+0100,243.88
2021-12-03 09:00:00+0100,217.75
2021-12-03 10:00:00+0100,180.96
2021-12-03 11:00:00+0100,160.41
2021-12-03 12:00:00+0100,140.01
2021-12-03 13:00:00+0100,140.8
2021-12-03 14:00:00+0100,179.93
2021-12-03 15:00:00+0100,164.9
2021-12-03 16:00:00+0100,180.0
