time,solar_generation
2025-01-01 00:00:00+00:00,0.0
2025-01-01 01:00:00+00:00,0.0
2025-01-01 02:00:00+00:00,0.0
2025-01-01 03:00:00+00:00,0.0
2025-01-01 04:00:00+00:00,0.0
2025-01-01 05:00:00+00:00,0.0
2025-01-01 06:00:00+00:00,0.0
2025-01-01 07:00:00+00:00,1.0
2025-01-01 08:00:00+00:00,109.0
2025-01-01 09:00:00+00:00,511.0
2025-01-01 10:00:00+00:00,756.0
2025-01-01 11:00:00+00:00,873.0
2025-01-01 12:00:00+00:00,889.0
2025-01-01 13:00:00+00:00,643.0
2025-01-01 14:00:00+00:00,291.0
2025-01-01 15:00:00+00:00,48.0
2025-01-01 16:00:00+00:00,0.0
2025-01-01 17:00:00+00:00,0.0
2025-01-01 18:00:00+00:00,0.0
2025-01-01 19:00:00+00:00,0.0
2025-01-01 20:00:00+00:00,0.0
2025-01-01 21:00:00+00:00,0.0
2025-01-01 22:00:00+00:00,0.0
2025-01-01 23:00:00+00:00,0.0
2025-01-02 00:00:00+00:00,0.0
2025-01-02 01:00:00+00:00,0.0
2025-01-02 02:00:00+00:00,0.0
2025-01-02 03:00:00+00:00,0.0
2025-01-02 04:00:00+00:00,0.0
2025-01-02 05:00:00+00:00,0.0
2025-01-02 06:00:00+00:00,0.0
2025-01-02 07:00:00+00:00,1.0
2025-01-02 08:00:00+00:00,528.0
2025-01-02 09:00:00+00:00,2926.0
2025-01-02 10:00:00+00:00,5409.0
2025-01-02 11:00:00+00:00,7195.0
2025-01-02 12:00:00+00:00,6167.0
2025-01-02 13:00:00+00:00,4203.0
2025-01-02 14:00:00+00:00,2107.0
2025-01-02 15:00:00+00:00,421.0
2025-01-02 16:00:00+00:00,0.0
2025-01-02 17:00:00+00:00,0.0
2025-01-02 18:00:00+00:00,0.0
2025-01-02 19:00:00+00:00,0.0
2025-01-02 20:00:00+00:00,0.0
2025-01-02 21:00:00+00:00,0.0
2025-01-02 22:00:00+00:00,0.0
2025-01-02 23:00:00+00:00,0.0
2025-01-03 00:00:00+00:00,0.0
2025-01-03 01:00:00+00:00,0.0
2025-01-03 02:00:00+00:00,0.0
2025-01-03 03:00:00+00:00,0.0
2025-01-03 04:00:00+00:00,0.0
2025-01-03 05:00:00+00:00,0.0
2025-01-03 06:00:00+00:00,0.0
2025-01-03 07:00:00+00:00,3.0
2025-01-03 08:00:00+00:00,552.0
2025-01-03 09:00:00+00:00,2772.0
2025-01-03 10:00:00+00:00,4336.0
2025-01-03 11:00:00+00:00,3982.0
2025-01-03 12:00:00+00:00,3273.0
2025-01-03 13:00:00+00:00,2841.0
2025-01-03 14:00:00+00:00,1929.0
2025-01-03 15:00:00+00:00,448.0
2025-01-03 16:00:00+00:00,0.0
2025-01-03 17:00:00+00:00,0.0
2025-01-03 18:00:00+00:00,0.0
2025-01-03 19:00:00+00:00,0.0
2025-01-03 20:00:00+00:00,0.0
2025-01-03 21:00:00+00:00,0.0
2025-01-03 22:00:00+00:00,0.0
2025-01-03 23:00:00+00:00,0.0
2025-01-04 00:00:00+00:00,0.0
2025-01-04 01:00:00+00:00,0.0
2025-01-04 02:00:00+00:00,0.0
2025-01-04 03:00:00+00:00,0.0
2025-01-04 04:00:00+00:00,0.0
2025-01-04 05:00:00+00:00,0.0
2025-01-04 06:00:00+00:00,0.0
2025-01-04 07:00:00+00:00,2.0
2025-01-04 08:00:00+00:00,279.0
2025-01-04 09:00:00+00:00,1367.0
2025-01-04 10:00:00+00:00,2289.0
2025-01-04 11:00:00+00:00,3064.0
2025-01-04 12:00:00+00:00,3209.0
2025-01-04 13:00:00+00:00,2963.0
2025-01-04 14:00:00+00:00,1950.0
2025-01-04 15:00:00+00:00,348.0
2025-01-04 16:00:00+00:00,0.0
2025-01-04 17:00:00+00:00,0.0
2025-01-04 18:00:00+00:00,0.0
2025-01-04 19:00:00+00:00,0.0
2025-01-04 20:00:00+00:00,0.0
2025-01-04 21:00:00+00:00,0.0
2025-01-04 22:00:00+00:00,0.0
2025-01-04 23:00:00+00:00,0.0
2025-01-05 00:00:00+00:00,0.0
2025-01-05 01:00:00+00:00,0.0
2025-01-05 02:00:00+00:00,0.0
2025-01-05 03:00:00+00:00,0.0
2025-01-05 04:00:00+00:00,0.0
2025-01-05 05:00:00+00:00,0.0
2025-01-05 06:00:00+00:00,0.0
2025-01-05 07:00:00+00:00,2.0
2025-01-05 08:00:00+00:00,149.0
2025-01-05 09:00:00+00:00,665.0
2025-01-05 10:00:00+00:00,917.0
2025-01-05 11:00:00+00:00,929.0
2025-01-05 12:00:00+00:00,854.0
2025-01-05 13:00:00+00:00,714.0
2025-01-05 14:00:00+00:00,449.0
2025-01-05 15:00:00+00:00,102.0
2025-01-05 16:00:00+00:00,0.0
2025-01-05 17:00:00+00:00,0.0
2025-01-05 18:00:00+00:00,0.0
2025-01-05 19:00:00+00:00,0.0
2025-01-05 20:00:00+00:00,0.0
2025-01-05 21:00:00+00:00,0.0
2025-01-05 22:00:00+00:00,0.0
2025-01-05 23:00:00+00:00,0.0
2025-01-06 00:00:00+00:00,0.0
2025-01-06 01:00:00+00:00,0.0
2025-01-06 02:00:00+00:00,0.0
2025-01-06 03:00:00+00:00,0.0
2025-01-06 04:00:00+00:00,0.0
2025-01-06 05:00:00+00:00,0.0
2025-01-06 06:00:00+00:00,0.0
2025-01-06 07:00:00+00:00,2.0
2025-01-06 08:00:00+00:00,236.0
2025-01-06 09:00:00+00:00,976.0
2025-01-06 10:00:00+00:00,1871.0
2025-01-06 11:00:00+00:00,2530.0
2025-01-06 12:00:00+00:00,1717.0
2025-01-06 13:00:00+00:00,1261.0
2025-01-06 14:00:00+00:00,990.0
2025-01-06 15:00:00+00:00,244.0
2025-01-06 16:00:00+00:00,0.0
2025-01-06 17:00:00+00:00,0.0
2025-01-06 18:00:00+00:00,0.0
2025-01-06 19:00:00+00:00,0.0
2025-01-06 20:00:00+00:00,0.0
2025-01-06 21:00:00+00:00,0.0
2025-01-06 22:00:00+00:00,0.0
2025-01-06 23:00:00+00:00,0.0
2025-01-07 00:00:00+00:00,0.0
2025-01-07 01:00:00+00:00,0.0
2025-01-07 02:00:00+00:00,0.0
2025-01-07 03:00:00+00:00,0.0
2025-01-07 04:00:00+00:00,0.0
2025-01-07 05:00:00+00:00,0.0
2025-01-07 06:00:00+00:00,0.0
2025-01-07 07:00:00+00:00,3.0
2025-01-07 08:00:00+00:00,355.0
2025-01-07 09:00:00+00:00,1370.0
2025-01-07 10:00:00+00:00,3467.0
2025-01-07 11:00:00+00:00,5013.0
2025-01-07 12:00:00+00:00,5545.0
2025-01-07 13:00:00+00:00,3632.0
2025-01-07 14:00:00+00:00,1826.0
2025-01-07 15:00:00+00:00,425.0
2025-01-07 16:00:00+00:00,0.0
2025-01-07 17:00:00+00:00,0.0
2025-01-07 18:00:00+00:00,0.0
2025-01-07 19:00:00+00:00,0.0
2025-01-07 20:00:00+00:00,0.0
2025-01-07 21:00:00+00:00,0.0
2025-01-07 22:00:00+00:00,0.0
2025-01-07 23:00:00+00:00,0.0
2025-01-08 00:00:00+00:00,0.0
2025-01-08 01:00:00+00:00,0.0
2025-01-08 02:00:00+00:00,0.0
2025-01-08 03:00:00+00:00,0.0
2025-01-08 04:00:00+00:00,0.0
2025-01-08 05:00:00+00:00,0.0
2025-01-08 06:00:00+00:00,0.0
2025-01-08 07:00:00+00:00,3.0
2025-01-08 08:00:00+00:00,677.0
2025-01-08 09:00:00+00:00,3420.0
2025-01-08 10:00:00+00:00,5419.0
2025-01-08 11:00:00+00:00,6079.0
2025-01-08 12:00:00+00:00,5576.0
2025-01-08 13:00:00+00:00,3573.0
2025-01-08 14:00:00+00:00,1604.0
2025-01-08 15:00:00+00:00,376.0
2025-01-08 16:00:00+00:00,0.0
2025-01-08 17:00:00+00:00,0.0
2025-01-08 18:00:00+00:00,0.0
2025-01-08 19:00:00+00:00,0.0
2025-01-08 20:00:00+00:00,0.0
2025-01-08 21:00:00+00:00,0.0
2025-01-08 22:00:00+00:00,0.0
2025-01-08 23:00:00+00:00,0.0
2025-01-09 00:00:00+00:00,0.0
2025-01-09 01:00:00+00:00,0.0
2025-01-09 02:00:00+00:00,0.0
2025-01-09 03:00:00+00:00,0.0
2025-01-09 04:00:00+00:00,0.0
2025-01-09 05:00:00+00:00,0.0
2025-01-09 06:00:00+00:00,0.0
2025-01-09 07:00:00+00:00,1.0
2025-01-09 08:00:00+00:00,116.0
2025-01-09 09:00:00+00:00,791.0
2025-01-09 10:00:00+00:00,2824.0
2025-01-09 11:00:00+00:00,4928.0
2025-01-09 12:00:00+00:00,6017.0
2025-01-09 13:00:00+00:00,5157.0
2025-01-09 14:00:00+00:00,2996.0
2025-01-09 15:00:00+00:00,714.0
2025-01-09 16:00:00+00:00,0.0
2025-01-09 17:00:00+00:00,0.0
2025-01-09 18:00:00+00:00,0.0
2025-01-09 19:00:00+00:00,0.0
2025-01-09 20:00:00+00:00,0.0
2025-01-09 21:00:00+00:00,0.0
2025-01-09 22:00:00+00:00,0.0
2025-01-09 23:00:00+00:00,0.0
2025-01-10 00:00:00+00:00,0.0
2025-01-10 01:00:00+00:00,0.0
2025-01-10 02:00:00+00:00,0.0
2025-01-10 03:00:00+00:00,0.0
2025-01-10 04:00:00+00:00,0.0
2025-01-10 05:00:00+00:00,0.0
2025-01-10 06:00:00+00:00,0.0
2025-01-10 07:00:00+00:00,4.0
2025-01-10 08:00:00+00:00,799.0
2025-01-10 09:00:00+00:00,3621.0
2025-01-10 10:00:00+00:00,5964.0
2025-01-10 11:00:00+00:00,6819.0
2025-01-10 12:00:00+00:00,7131.0
2025-01-10 13:00:00+00:00,5476.0
2025-01-10 14:00:00+00:00,3150.0
2025-01-10 15:00:00+00:00,690.0
2025-01-10 16:00:00+00:00,0.0
2025-01-10 17:00:00+00:00,0.0
2025-01-10 18:00:00+00:00,0.0
2025-01-10 19:00:00+00:00,0.0
2025-01-10 20:00:00+00:00,0.0
2025-01-10 21:00:00+00:00,0.0
2025-01-10 22:00:00+00:00,0.0
2025-01-10 23:00:00+00:00,0.0
2025-01-11 00:00:00+00:00,0.0
2025-01-11 01:00:00+00:00,0.0
2025-01-11 02:00:00+00:00,0.0
2025-01-11 03:00:00+00:00,0.0
2025-01-11 04:00:00+00:00,0.0
2025-01-11 05:00:00+00:00,0.0
2025-01-11 06:00:00+00:00,0.0
2025-01-11 07:00:00+00:00,5.0
2025-01-11 08:00:00+00:00,948.0
2025-01-11 09:00:00+00:00,4094.0
2025-01-11 10:00:00+00:00,6048.0
2025-01-11 11:00:00+00:00,6173.0
2025-01-11 12:00:00+00:00,6168.0
2025-01-11 13:00:00+00:00,4788.0
2025-01-11 14:00:00+00:00,2962.0
2025-01-11 15:00:00+00:00,791.0
2025-01-11 16:00:00+00:00,0.0
2025-01-11 17:00:00+00:00,0.0
2025-01-11 18:00:00+00:00,0.0
2025-01-11 19:00:00+00:00,0.0
2025-01-11 20:00:00+00:00,0.0
2025-01-11 21:00:00+00:00,0.0
2025-01-11 22:00:00+00:00,0.0
2025-01-11 23:00:00+00:00,0.0
2025-01-12 00:00:00+00:00,0.0
2025-01-12 01:00:00+00:00,0.0
2025-01-12 02:00:00+00:00,0.0
2025-01-12 03:00:00+00:00,0.0
2025-01-12 04:00:00+00:00,0.0
2025-01-12 05:00:00+00:00,0.0
2025-01-12 06:00:00+00:00,0.0
2025-01-12 07:00:00+00:00,5.0
2025-01-12 08:00:00+00:00,429.0
2025-01-12 09:00:00+00:00,1965.0
2025-01-12 10:00:00+00:00,3741.0
2025-01-12 11:00:00+00:00,5155.0
2025-01-12 12:00:00+00:00,5382.0
2025-01-12 13:00:00+00:00,5078.0
2025-01-12 14:00:00+00:00,3084.0
2025-01-12 15:00:00+00:00,757.0
2025-01-12 16:00:00+00:00,0.0
2025-01-12 17:00:00+00:00,0.0
2025-01-12 18:00:00+00:00,0.0
2025-01-12 19:00:00+00:00,0.0
2025-01-12 20:00:00+00:00,0.0
2025-01-12 21:00:00+00:00,0.0
2025-01-12 22:00:00+00:00,0.0
2025-01-12 23:00:00+00:00,0.0
2025-01-13 00:00:00+00:00,0.0
2025-01-13 01:00:00+00:00,0.0
2025-01-13 02:00:00+00:00,0.0
2025-01-13 03:00:00+00:00,0.0
2025-01-13 04:00:00+00:00,0.0
2025-01-13 05:00:00+00:00,0.0
2025-01-13 06:00:00+00:00,0.0
2025-01-13 07:00:00+00:00,7.0
2025-01-13 08:00:00+00:00,1130.0
2025-01-13 09:00:00+00:00,5238.0
2025-01-13 10:00:00+00:00,7768.0
2025-01-13 11:00:00+00:00,8989.0
2025-01-13 12:00:00+00:00,8929.0
2025-01-13 13:00:00+00:00,7412.0
2025-01-13 14:00:00+00:00,4643.0
2025-01-13 15:00:00+00:00,1067.0
2025-01-13 16:00:00+00:00,0.0
2025-01-13 17:00:00+00:00,0.0
2025-01-13 18:00:00+00:00,0.0
2025-01-13 19:00:00+00:00,0.0
2025-01-13 20:00:00+00:00,0.0
2025-01-13 21:00:00+00:00,0.0
2025-01-13 22:00:00+00:00,0.0
2025-01-13 23:00:00+00:00,0.0
2025-01-14 00:00:00+00:00,0.0
2025-01-14 01:00:00+00:00,0.0
2025-01-14 02:00:00+00:00,0.0
2025-01-14 03:00:00+00:00,0.0
2025-01-14 04:00:00+00:00,0.0
2025-01-14 05:00:00+00:00,0.0
2025-01-14 06:00:00+00:00,0.0
2025-01-14 07:00:00+00:00,14.0
2025-01-14 08:00:00+00:00,611.0
2025-01-14 09:00:00+00:00,2277.0
2025-01-14 10:00:00+00:00,3201.0
2025-01-14 11:00:00+00:00,4425.0
2025-01-14 12:00:00+00:00,4898.0
2025-01-14 13:00:00+00:00,3868.0
2025-01-14 14:00:00+00:00,1712.0
2025-01-14 15:00:00+00:00,398.0
2025-01-14 16:00:00+00:00,0.0
2025-01-14 17:00:00+00:00,0.0
2025-01-14 18:00:00+00:00,0.0
2025-01-14 19:00:00+00:00,0.0
2025-01-14 20:00:00+00:00,0.0
2025-01-14 21:00:00+00:00,0.0
2025-01-14 22:00:00+00:00,0.0
2025-01-14 23:00:00+00:00,0.0
2025-01-15 00:00:00+00:00,0.0
2025-01-15 01:00:00+00:00,0.0
2025-01-15 02:00:00+00:00,0.0
2025-01-15 03:00:00+00:00,0.0
2025-01-15 04:00:00+00:00,0.0
2025-01-15 05:00:00+00:00,0.0
2025-01-15 06:00:00+00:00,0.0
2025-01-15 07:00:00+00:00,9.0
2025-01-15 08:00:00+00:00,446.0
